Region;Apennines
16.03.2012;1.43158
17.03.2012;1.435869
18.03.2012;1.433292
19.03.2012;1.441877
20.03.2012;1.449642
21.03.2012;1.441887
22.03.2012;1.446196
23.03.2012;1.437594
24.03.2012;1.441877
25.03.2012;1.452233
26.03.2012;1.4419
27.03.2012;1.439312
28.03.2012;1.437607
29.03.2012;1.430711
30.03.2012;1.433282
31.03.2012;1.43415
1.04.2012;1.441034
2.04.2012;1.442759
3.04.2012;1.448776
4.04.2012;1.446202
5.04.2012;1.473832
6.04.2012;1.458263
7.04.2012;1.47811
8.04.2012;1.470347
9.04.2012;1.459992
10.04.2012;1.455702
11.04.2012;1.477247
12.04.2012;1.461733
13.04.2012;1.477241
14.04.2012;1.478972
15.04.2012;1.466891
16.04.2012;1.472079
17.04.2012;1.467757
18.04.2012;1.472076
19.04.2012;1.466894
20.04.2012;1.470341
21.04.2012;1.472072
22.04.2012;1.477244
23.04.2012;
24.04.2012;1.474657
25.04.2012;1.460008
26.04.2012;1.455712
27.04.2012;1.462589
28.04.2012;1.467773
29.04.2012;1.464323
30.04.2012;1.469482
1.05.2012;1.467754
2.05.2012;1.47381
3.05.2012;1.460017
4.05.2012;1.460014
5.05.2012;1.461736
6.05.2012;1.47121
7.05.2012;1.466029
8.05.2012;1.464317
9.05.2012;1.456548
10.05.2012;1.469491
11.05.2012;1.466038
12.05.2012;1.466055
13.05.2012;1.485897
14.05.2012;1.480703
15.05.2012;1.462589
16.05.2012;
17.05.2012;1.46431
18.05.2012;1.472079
19.05.2012;1.463457
20.05.2012;1.476388
21.05.2012;1.468616
22.05.2012;1.46776
23.05.2012;1.484166
24.05.2012;1.480723
25.05.2012;1.466048
26.05.2012;1.459139
27.05.2012;1.466045
28.05.2012;1.468626
29.05.2012;1.467776
30.05.2012;1.465189
31.05.2012;1.458286
1.06.2012;1.452249
2.06.2012;1.459145
3.06.2012;1.453964
4.06.2012;1.460861
5.06.2012;1.468635
6.06.2012;1.458283
7.06.2012;1.459148
8.06.2012;1.434197
9.06.2012;1.452236
10.06.2012;1.453974
11.06.2012;1.459988
12.06.2012;1.464304
13.06.2012;1.458276
14.06.2012;1.460008
15.06.2012;1.459152
16.06.2012;1.460011
17.06.2012;1.457417
18.06.2012;1.45399
19.06.2012;1.4514
20.06.2012;1.439352
21.06.2012;1.44105
22.06.2012;1.453974
23.06.2012;1.45139
24.06.2012;
25.06.2012;1.446218
26.06.2012;1.438499
27.06.2012;1.422096
28.06.2012;1.409221
29.06.2012;1.415229
30.06.2012;1.411796
1.07.2012;1.404945
2.07.2012;1.410077
3.07.2012;1.421246
4.07.2012;1.421243
5.07.2012;1.441044
6.07.2012;1.42384
7.07.2012;1.418676
8.07.2012;1.416111
9.07.2012;1.419538
10.07.2012;1.418666
11.07.2012;1.41438
12.07.2012;1.428979
13.07.2012;1.425549
14.07.2012;1.414376
15.07.2012;1.422955
16.07.2012;1.435853
17.07.2012;1.433285
18.07.2012;1.422988
19.07.2012;
20.07.2012;1.40667
21.07.2012;1.413507
22.07.2012;1.434121
23.07.2012;1.435843
24.07.2012;1.439302
25.07.2012;1.422955
26.07.2012;
27.07.2012;1.417813
28.07.2012;1.395558
29.07.2012;1.411809
30.07.2012;1.41782
31.07.2012;1.416944
1.08.2012;1.416944
2.08.2012;1.399831
3.08.2012;1.409245
4.08.2012;1.401539
5.08.2012;1.403247
6.08.2012;1.401505
7.08.2012;1.404063
8.08.2012;1.415232
9.08.2012;1.414366
10.08.2012;1.414356
11.08.2012;1.415225
12.08.2012;1.414386
13.08.2012;1.409221
14.08.2012;1.423811
15.08.2012;1.405781
16.08.2012;1.403237
17.08.2012;1.409228
18.08.2012;1.400666
19.08.2012;1.40409
20.08.2012;1.408366
21.08.2012;
22.08.2012;1.400666
23.08.2012;1.397243
24.08.2012;1.397219
25.08.2012;1.396397
26.08.2012;1.418672
27.08.2012;1.411796
28.08.2012;1.409258
29.08.2012;1.406688
30.08.2012;1.400673
31.08.2012;1.410926
1.09.2012;1.404909
2.09.2012;1.419512
3.09.2012;1.427244
4.09.2012;1.428963
5.09.2012;1.424667
6.09.2012;1.419512
7.09.2012;1.416082
8.09.2012;1.417807
9.09.2012;1.409241
10.09.2012;1.404073
11.09.2012;1.40322
12.09.2012;1.4041
13.09.2012;1.441877
14.09.2012;1.468658
15.09.2012;1.427244
16.09.2012;1.417807
17.09.2012;1.417803
18.09.2012;1.416941
19.09.2012;1.420371
20.09.2012;1.422096
21.09.2012;1.411839
22.09.2012;1.412668
23.09.2012;1.410946
24.09.2012;1.404949
25.09.2012;1.413514
26.09.2012;1.418656
27.09.2012;1.40663
28.09.2012;1.418656
29.09.2012;1.408355
30.09.2012;1.416937
1.10.2012;1.412651
2.10.2012;1.416937
3.10.2012;
4.10.2012;1.410953
5.10.2012;1.416954
6.10.2012;1.408389
7.10.2012;1.42123
8.10.2012;1.422089
9.10.2012;1.423808
10.10.2012;1.413521
11.10.2012;1.422948
12.10.2012;1.435843
13.10.2012;1.423808
14.10.2012;1.419535
15.10.2012;1.427244
16.10.2012;1.426385
17.10.2012;1.419518
18.10.2012;
19.10.2012;1.419541
20.10.2012;1.417823
21.10.2012;1.414397
22.10.2012;1.414387
23.10.2012;1.419522
24.10.2012;1.41437
25.10.2012;1.409238
26.10.2012;1.419518
27.10.2012;1.433259
28.10.2012;1.427248
29.10.2012;1.429825
30.10.2012;1.411792
31.10.2012;1.428104
1.11.2012;1.430681
2.11.2012;1.419512
3.11.2012;1.420371
4.11.2012;1.432403
5.11.2012;1.43843
6.11.2012;1.429832
7.11.2012;1.427251
8.11.2012;1.42125
9.11.2012;1.418679
10.11.2012;1.416085
11.11.2012;1.428117
12.11.2012;1.43584
13.11.2012;1.459129
14.11.2012;1.443602
15.11.2012;1.43584
16.11.2012;1.43154
17.11.2012;1.434121
18.11.2012;1.434977
19.11.2012;1.434977
20.11.2012;1.434977
21.11.2012;1.433259
22.11.2012;1.424667
23.11.2012;1.419512
24.11.2012;1.418659
25.11.2012;1.423811
26.11.2012;1.419525
27.11.2012;1.422096
28.11.2012;1.436712
29.11.2012;1.444464
30.11.2012;1.437564
1.12.2012;1.437568
2.12.2012;1.436705
3.12.2012;1.430684
4.12.2012;1.439289
5.12.2012;1.439289
6.12.2012;1.429822
7.12.2012;1.436705
8.12.2012;1.466891
9.12.2012;1.454823
10.12.2012;1.459988
11.12.2012;1.446205
12.12.2012;1.432413
13.12.2012;1.452226
14.12.2012;1.472063
15.12.2012;1.469475
16.12.2012;1.459136
17.12.2012;1.475525
18.12.2012;1.47122
19.12.2012;1.477247
20.12.2012;1.477254
21.12.2012;1.496285
22.12.2012;1.499748
23.12.2012;1.490226
24.12.2012;1.487667
25.12.2012;1.49197
26.12.2012;1.505814
27.12.2012;1.499757
28.12.2012;1.50668
29.12.2012;1.506676
30.12.2012;1.496304
31.12.2012;1.496311
1.01.2013;1.501482
2.01.2013;1.51533
3.01.2013;1.507542
4.01.2013;1.50063
5.01.2013;1.504951
6.01.2013;1.50323
7.01.2013;1.502361
8.01.2013;1.507548
9.01.2013;1.507545
10.01.2013;1.517927
11.01.2013;1.517061
12.01.2013;1.507555
13.01.2013;1.521402
14.01.2013;1.539647
15.01.2013;1.527483
16.01.2013;1.524008
17.01.2013;1.52228
18.01.2013;1.529221
19.01.2013;1.519664
20.01.2013;1.521405
21.01.2013;1.532696
22.01.2013;
23.01.2013;1.580729
24.01.2013;1.552678
25.01.2013;1.553547
26.01.2013;1.548334
27.01.2013;1.53705
28.01.2013;1.554416
29.01.2013;1.542272
30.01.2013;1.541394
31.01.2013;1.534453
1.02.2013;1.546597
2.02.2013;1.548334
3.02.2013;1.557022
4.02.2013;1.527524
5.02.2013;1.54399
6.02.2013;1.55355
7.02.2013;1.557022
8.02.2013;1.556154
9.02.2013;1.550072
10.02.2013;1.54139
11.02.2013;1.55876
12.02.2013;1.546597
13.02.2013;1.556154
14.02.2013;1.555285
15.02.2013;1.548334
16.02.2013;1.550072
17.02.2013;1.555285
18.02.2013;1.554416
19.02.2013;1.544862
20.02.2013;1.543122
21.02.2013;1.540528
22.02.2013;1.552678
23.02.2013;1.562247
24.02.2013;1.560501
25.02.2013;1.543122
26.02.2013;1.545728
27.02.2013;1.55181
28.02.2013;1.554416
1.03.2013;1.557891
2.03.2013;1.55876
3.03.2013;1.544866
4.03.2013;1.549203
5.03.2013;1.553547
6.03.2013;
7.03.2013;1.55181
8.03.2013;1.548334
9.03.2013;1.548334
10.03.2013;1.548334
11.03.2013;1.554422
12.03.2013;1.562244
13.03.2013;1.563988
14.03.2013;1.570963
15.03.2013;1.565741
16.03.2013;1.557035
17.03.2013;1.568354
18.03.2013;1.591891
19.03.2013;1.584913
20.03.2013;1.587528
21.03.2013;1.595384
22.03.2013;1.576231
23.03.2013;1.585791
24.03.2013;1.597125
25.03.2013;1.604978
26.03.2013;1.622475
27.03.2013;1.615476
28.03.2013;1.618976
29.03.2013;1.613727
30.03.2013;1.6251
31.03.2013;1.639098
1.04.2013;1.621616
2.04.2013;1.633858
3.04.2013;1.639973
4.04.2013;1.641738
5.04.2013;1.655762
6.04.2013;1.638256
7.04.2013;1.647871
8.04.2013;1.642621
9.04.2013;1.656646
10.04.2013;1.654012
11.04.2013;1.654905
12.04.2013;1.669811
13.04.2013;1.66016
14.04.2013;1.667192
15.04.2013;1.667192
16.04.2013;1.674203
17.04.2013;1.676842
18.04.2013;1.671584
19.04.2013;1.677729
20.04.2013;1.688268
21.04.2013;1.687385
22.04.2013;1.691777
23.04.2013;1.687376
24.04.2013;1.691777
25.04.2013;1.68826
26.04.2013;1.678595
27.04.2013;1.686504
28.04.2013;1.683879
29.04.2013;1.682144
30.04.2013;1.687411
1.05.2013;1.685646
2.05.2013;1.688265
3.05.2013;1.675987
4.05.2013;1.676874
5.05.2013;1.687379
6.05.2013;1.691774
7.05.2013;1.669808
8.05.2013;1.682987
9.05.2013;1.692672
10.05.2013;1.706764
11.05.2013;1.697953
12.05.2013;1.708508
13.05.2013;1.712914
14.05.2013;1.713821
15.05.2013;1.704142
16.05.2013;1.702363
17.05.2013;1.706752
18.05.2013;1.704133
19.05.2013;1.712911
20.05.2013;1.713792
21.05.2013;1.719957
22.05.2013;1.7226
23.05.2013;1.727003
24.05.2013;1.717315
25.05.2013;1.712911
26.05.2013;1.721719
27.05.2013;1.709406
28.05.2013;1.708514
29.05.2013;1.708508
30.05.2013;1.7226
31.05.2013;1.716434
1.06.2013;1.727884
2.06.2013;1.722605
3.06.2013;1.733194
4.06.2013;1.723483
5.06.2013;1.726128
6.06.2013;1.727898
7.06.2013;1.727015
8.06.2013;1.727026
9.06.2013;1.719094
10.06.2013;1.740254
11.06.2013;1.73231
12.06.2013;1.733203
13.06.2013;1.728779
14.06.2013;1.719091
15.06.2013;1.707644
16.06.2013;1.715585
17.06.2013;1.707653
18.06.2013;1.720844
19.06.2013;1.704121
20.06.2013;1.705017
21.06.2013;1.712077
22.06.2013;1.712054
23.06.2013;1.719977
24.06.2013;1.731435
25.06.2013;1.7332
26.06.2013;1.73408
27.06.2013;1.73672
28.06.2013;1.73143
29.06.2013;1.727009
30.06.2013;1.72262
1.07.2013;1.709406
2.07.2013;1.704996
3.07.2013;1.699726
4.07.2013;1.702351
5.07.2013;1.697968
6.07.2013;1.712031
7.07.2013;1.690038
8.07.2013;1.69532
9.07.2013;1.704996
10.07.2013;1.703235
11.07.2013;1.713804
12.07.2013;1.704136
13.07.2013;1.695337
14.07.2013;1.711156
15.07.2013;1.70588
16.07.2013;1.712042
17.07.2013;1.714679
18.07.2013;1.701488
19.07.2013;1.704104
20.07.2013;1.703235
21.07.2013;1.694445
22.07.2013;1.693561
23.07.2013;1.692678
24.07.2013;1.689181
25.07.2013;1.706784
26.07.2013;1.694465
27.07.2013;1.690062
28.07.2013;1.694477
29.07.2013;1.704999
30.07.2013;1.7094
31.07.2013;1.720849
1.08.2013;1.712923
2.08.2013;1.71292
3.08.2013;1.707647
4.08.2013;1.693588
5.08.2013;1.69005
6.08.2013;1.693573
7.08.2013;1.674238
8.08.2013;1.676889
9.08.2013;1.697945
10.08.2013;1.691777
11.08.2013;1.688277
12.08.2013;1.674223
13.08.2013;1.695421
14.08.2013;1.665439
15.08.2013;1.668052
16.08.2013;1.669831
17.08.2013;1.654934
18.08.2013;1.636506
19.08.2013;1.613778
20.08.2013;1.627725
21.08.2013;1.616354
22.08.2013;1.612007
23.08.2013;1.591089
24.08.2013;1.580569
25.08.2013;1.57011
26.08.2013;1.563162
27.08.2013;1.557919
28.08.2013;1.56836
29.08.2013;1.575341
30.08.2013;1.570119
31.08.2013;1.563172
1.09.2013;1.550972
2.09.2013;1.552691
3.09.2013;1.550987
4.09.2013;1.563225
5.09.2013;1.567518
6.09.2013;1.570994
7.09.2013;1.569247
8.09.2013;1.559672
9.09.2013;1.586657
10.09.2013;1.577088
11.09.2013;1.597119
12.09.2013;1.602365
13.09.2013;1.602395
14.09.2013;1.591043
15.09.2013;1.604124
16.09.2013;1.57796
17.09.2013;1.594503
18.09.2013;1.572756
19.09.2013;1.569247
20.09.2013;1.562281
21.09.2013;1.577081
22.09.2013;1.587538
23.09.2013;1.574491
24.09.2013;1.569293
25.09.2013;1.561431
26.09.2013;1.564906
27.09.2013;1.560538
28.09.2013;1.556206
29.09.2013;1.561382
30.09.2013;1.552681
1.10.2013;1.564
2.10.2013;1.567491
3.10.2013;1.568354
4.10.2013;1.561372
5.10.2013;1.567485
6.10.2013;1.557025
7.10.2013;1.555291
8.10.2013;1.559635
9.10.2013;1.557891
10.10.2013;1.560504
11.10.2013;1.562244
12.10.2013;1.565732
13.10.2013;1.564888
14.10.2013;1.552712
15.10.2013;1.566607
16.10.2013;1.55791
17.10.2013;1.545772
18.10.2013;1.550991
19.10.2013;1.544016
20.10.2013;1.54835
21.10.2013;1.560504
22.10.2013;1.550084
23.10.2013;1.552688
24.10.2013;1.562263
25.10.2013;1.552716
26.10.2013;1.538834
27.10.2013;1.543144
28.10.2013;
29.10.2013;
30.10.2013;1.52924
31.10.2013;1.534434
1.11.2013;1.531827
2.11.2013;1.535303
3.11.2013;1.529221
4.11.2013;1.520533
5.11.2013;1.536171
6.11.2013;1.514524
7.11.2013;1.508443
8.11.2013;1.514477
9.11.2013;1.519674
10.11.2013;1.517939
11.11.2013;1.620229
12.11.2013;1.866322
13.11.2013;1.807524
14.11.2013;1.766765
15.11.2013;1.753511
16.11.2013;1.749974
17.11.2013;1.745556
18.11.2013;1.741141
19.11.2013;1.756159
20.11.2013;1.764111
21.11.2013;1.770296
22.11.2013;1.750857
23.11.2013;1.743789
24.11.2013;1.743789
25.11.2013;1.75881
26.11.2013;1.74909
27.11.2013;1.748206
28.11.2013;1.734075
29.11.2013;1.718213
30.11.2013;1.70413
1.12.2013;1.72348
2.12.2013;1.761502
3.12.2013;1.725265
4.12.2013;1.689161
5.12.2013;1.690931
6.12.2013;1.726123
7.12.2013;1.725247
8.12.2013;1.726148
9.12.2013;1.750857
10.12.2013;1.751755
11.12.2013;1.742047
12.12.2013;1.73674
13.12.2013;1.750869
14.12.2013;1.750872
15.12.2013;1.753508
16.12.2013;1.719986
17.12.2013;1.703258
18.12.2013;
19.12.2013;1.713807
20.12.2013;1.728768
21.12.2013;1.738501
22.12.2013;1.734967
23.12.2013;1.732316
24.12.2013;1.742036
25.12.2013;1.769413
26.12.2013;1.77916
27.12.2013;1.771185
28.12.2013;1.761477
29.12.2013;1.771185
30.12.2013;1.784478
31.12.2013;1.795115
1.01.2014;1.790691
2.01.2014;1.805752
3.01.2014;1.797774
4.01.2014;1.797774
5.01.2014;1.792459
6.01.2014;1.77916
7.01.2014;1.773842
8.01.2014;1.77031
9.01.2014;1.782708
10.01.2014;1.773853
11.01.2014;1.776504
12.01.2014;1.776504
13.01.2014;1.765
14.01.2014;1.762344
15.01.2014;1.750857
16.01.2014;1.747323
17.01.2014;1.756159
18.01.2014;1.755275
19.01.2014;1.751744
20.01.2014;1.746439
21.01.2014;1.750857
22.01.2014;1.75881
23.01.2014;1.753508
24.01.2014;1.769413
25.01.2014;1.769413
26.01.2014;1.757926
27.01.2014;1.751741
28.01.2014;1.757042
29.01.2014;1.757926
30.01.2014;1.768529
31.01.2014;1.770296
1.02.2014;1.760577
2.02.2014;1.764995
3.02.2014;1.752624
4.02.2014;1.738487
5.02.2014;1.738487
6.02.2014;1.737603
7.02.2014;1.724378
8.02.2014;1.72348
9.02.2014;1.728768
10.02.2014;1.727009
11.02.2014;1.727003
12.02.2014;1.724361
13.02.2014;1.714685
14.02.2014;1.719963
15.02.2014;1.725253
16.02.2014;1.725247
17.02.2014;1.727904
18.02.2014;1.746439
19.02.2014;
20.02.2014;1.773842
21.02.2014;1.768529
22.02.2014;1.764997
23.02.2014;1.768532
24.02.2014;1.782706
25.02.2014;1.782717
26.02.2014;1.793342
27.02.2014;1.809303
28.02.2014;1.802212
1.03.2014;1.780046
2.03.2014;1.772086
3.03.2014;1.764997
4.03.2014;1.780046
5.03.2014;1.771183
6.03.2014;1.790683
7.03.2014;1.77916
8.03.2014;1.773842
9.03.2014;1.767654
10.03.2014;1.767648
11.03.2014;1.766765
12.03.2014;1.758812
13.03.2014;1.763239
14.03.2014;1.752624
15.03.2014;1.737618
16.03.2014;1.742908
17.03.2014;1.729688
18.03.2014;1.727035
19.03.2014;1.741152
20.03.2014;1.751746
21.03.2014;1.741155
22.03.2014;1.732302
23.03.2014;1.759696
24.03.2014;1.739373
25.03.2014;
26.03.2014;1.767645
27.03.2014;1.776504
28.03.2014;1.769415
29.03.2014;1.742919
30.03.2014;1.732339
31.03.2014;1.719102
1.04.2014;1.716455
2.04.2014;1.721736
3.04.2014;1.734956
4.04.2014;1.734953
5.04.2014;1.731418
6.04.2014;1.731418
7.04.2014;1.724372
8.04.2014;1.719091
9.04.2014;1.729651
10.04.2014;1.721739
11.04.2014;1.725253
12.04.2014;1.72968
13.04.2014;1.728788
14.04.2014;1.724384
15.04.2014;1.738487
16.04.2014;1.735836
17.04.2014;1.737603
18.04.2014;1.716457
19.04.2014;1.734072
20.04.2014;1.737618
21.04.2014;1.724378
22.04.2014;1.732319
23.04.2014;
24.04.2014;1.756162
25.04.2014;1.737606
26.04.2014;1.743791
27.04.2014;1.765878
28.04.2014;1.767645
29.04.2014;1.764997
30.04.2014;1.765887
1.05.2014;1.769421
2.05.2014;1.772069
3.05.2014;1.794229
4.05.2014;1.805752
5.05.2014;1.803109
6.05.2014;1.801342
7.05.2014;1.804882
8.05.2014;1.830631
9.05.2014;1.842192
10.05.2014;1.843971
11.05.2014;1.862672
12.05.2014;1.864442
13.05.2014;1.898359
14.05.2014;1.92428
15.05.2014;1.935925
16.05.2014;1.931434
17.05.2014;1.927853
18.05.2014;1.906407
19.05.2014;
20.05.2014;1.876036
21.05.2014;1.857321
22.05.2014;1.86178
23.05.2014;1.848414
24.05.2014;1.873361
25.05.2014;1.900134
26.05.2014;1.888541
27.05.2014;1.884955
28.05.2014;1.890303
29.05.2014;
30.05.2014;1.922486
31.05.2014;1.93949
1.06.2014;1.905517
2.06.2014;1.897464
3.06.2014;1.926069
4.06.2014;1.913562
5.06.2014;1.892997
6.06.2014;1.88943
7.06.2014;1.88496
8.06.2014;1.876042
9.06.2014;1.883184
10.06.2014;1.877849
11.06.2014;1.890316
12.06.2014;1.927856
13.06.2014;1.935017
14.06.2014;1.91356
15.06.2014;1.883171
16.06.2014;1.92965
17.06.2014;1.918014
18.06.2014;1.886738
19.06.2014;1.877817
20.06.2014;1.893897
21.06.2014;1.890345
22.06.2014;1.899251
23.06.2014;1.91266
24.06.2014;1.916235
25.06.2014;1.907325
26.06.2014;1.879601
27.06.2014;1.896556
28.06.2014;1.875163
29.06.2014;1.878744
30.06.2014;1.899243
1.07.2014;1.915341
2.07.2014;1.915325
3.07.2014;1.918008
4.07.2014;1.903726
5.07.2014;1.891216
6.07.2014;1.892997
7.07.2014;1.894783
8.07.2014;1.915325
9.07.2014;1.913541
10.07.2014;1.917119
11.07.2014;1.920695
12.07.2014;1.926069
13.07.2014;1.917132
14.07.2014;1.926062
15.07.2014;1.934123
16.07.2014;
17.07.2014;1.926967
18.07.2014;1.914446
19.07.2014;1.888538
20.07.2014;1.884973
21.07.2014;1.898345
22.07.2014;1.89567
23.07.2014;
24.07.2014;1.852875
25.07.2014;1.848416
26.07.2014;1.859107
27.07.2014;1.859091
28.07.2014;1.828858
29.07.2014;1.826191
30.07.2014;1.812856
31.07.2014;1.827958
1.08.2014;1.833293
2.08.2014;1.811097
3.08.2014;1.788038
4.08.2014;
5.08.2014;1.793348
6.08.2014;1.792456
7.08.2014;1.787146
8.08.2014;1.78983
9.08.2014;1.792484
10.08.2014;1.784512
11.08.2014;1.777427
12.08.2014;1.766804
13.08.2014;1.749107
14.08.2014;1.758818
15.08.2014;1.767654
16.08.2014;1.778299
17.08.2014;1.77298
18.08.2014;1.757068
19.08.2014;1.757054
20.08.2014;1.749991
21.08.2014;1.749974
22.08.2014;1.747346
23.08.2014;1.760588
24.08.2014;1.755281
25.08.2014;
26.08.2014;1.763264
27.08.2014;1.758812
28.08.2014;1.765889
29.08.2014;1.750863
30.08.2014;1.74382
31.08.2014;1.756167
1.09.2014;
2.09.2014;1.78891
3.09.2014;1.776501
4.09.2014;1.774734
5.09.2014;1.769418
6.09.2014;1.771191
7.09.2014;1.769444
8.09.2014;1.767679
9.09.2014;1.753542
10.09.2014;1.760588
11.09.2014;1.768535
12.09.2014;1.776512
13.09.2014;1.760616
14.09.2014;1.760588
15.09.2014;1.749118
16.09.2014;1.757051
17.09.2014;1.754397
18.09.2014;1.757929
19.09.2014;1.757051
20.09.2014;1.751764
21.09.2014;1.757045
22.09.2014;1.75881
23.09.2014;1.765887
24.09.2014;1.80756
25.09.2014;1.842187
26.09.2014;1.840431
27.09.2014;1.839519
28.09.2014;1.83419
29.09.2014;1.824423
30.09.2014;1.819111
1.10.2014;1.830634
2.10.2014;1.839517
3.10.2014;1.838628
4.10.2014;1.847519
5.10.2014;1.842187
6.10.2014;1.819089
7.10.2014;1.797808
8.10.2014;1.803131
9.10.2014;1.797833
10.10.2014;1.803126
11.10.2014;1.811109
12.10.2014;1.799566
13.10.2014;1.800453
14.10.2014;1.811959
15.10.2014;1.80576
16.10.2014;1.809305
17.10.2014;1.789797
18.10.2014;1.788035
19.10.2014;1.79247
20.10.2014;1.787177
21.10.2014;
22.10.2014;1.630352
23.10.2014;1.610233
24.10.2014;1.59276
25.10.2014;1.582297
26.10.2014;1.580554
27.10.2014;1.582297
28.10.2014;1.581425
29.10.2014;1.577069
30.10.2014;1.576194
31.10.2014;1.578819
1.11.2014;1.591016
2.11.2014;1.581475
3.11.2014;1.583203
4.11.2014;1.587538
5.11.2014;1.586657
6.11.2014;1.598869
7.11.2014;1.619857
8.11.2014;1.611111
9.11.2014;1.618979
10.11.2014;1.60937
11.11.2014;1.622481
12.11.2014;1.615479
13.11.2014;1.611989
14.11.2014;1.595387
15.11.2014;1.603234
16.11.2014;1.601493
17.11.2014;1.607602
18.11.2014;1.613733
19.11.2014;1.601493
20.11.2014;1.597155
21.11.2014;1.579737
22.11.2014;1.565732
23.11.2014;1.555303
24.11.2014;1.553563
25.11.2014;1.55616
26.11.2014;1.562247
27.11.2014;1.584044
28.11.2014;1.600606
29.11.2014;1.59276
30.11.2014;1.589272
1.12.2014;1.585785
2.12.2014;1.600612
3.12.2014;1.599735
4.12.2014;1.595375
5.12.2014;1.603234
6.12.2014;1.589272
7.12.2014;1.591888
8.12.2014;1.594503
9.12.2014;1.593635
10.12.2014;1.575322
11.12.2014;1.560525
12.12.2014;1.553569
13.12.2014;1.563991
14.12.2014;1.567479
15.12.2014;1.56486
16.12.2014;1.550161
17.12.2014;1.51707
18.12.2014;1.522289
19.12.2014;1.536174
20.12.2014;1.536174
21.12.2014;1.524018
22.12.2014;1.530109
23.12.2014;1.52839
24.12.2014;1.547481
25.12.2014;1.557891
26.12.2014;1.55876
27.12.2014;1.55355
28.12.2014;1.558763
29.12.2014;1.558775
30.12.2014;1.575322
31.12.2014;1.567479
1.01.2015;1.558766
2.01.2015;1.550088
3.01.2015;1.545747
4.01.2015;1.543144
5.01.2015;1.550078
6.01.2015;1.541403
7.01.2015;1.546597
8.01.2015;1.53704
9.01.2015;1.533565
10.01.2015;1.528355
11.01.2015;1.534437
12.01.2015;1.547481
13.01.2015;1.543147
14.01.2015;1.546597
15.01.2015;1.533587
16.01.2015;1.537046
17.01.2015;1.537909
18.01.2015;1.531827
19.01.2015;1.525752
20.01.2015;1.539647
21.01.2015;
22.01.2015;1.561382
23.01.2015;1.569219
24.01.2015;1.569219
25.01.2015;1.559629
26.01.2015;1.557891
27.01.2015;1.55181
28.01.2015;1.557022
29.01.2015;1.55181
30.01.2015;1.593638
31.01.2015;1.571838
1.02.2015;1.56486
2.02.2015;1.550085
3.02.2015;1.558763
4.02.2015;1.560501
5.02.2015;1.563116
6.02.2015;1.562247
7.02.2015;1.566604
8.02.2015;1.570094
9.02.2015;1.587528
10.02.2015;1.5919
11.02.2015;1.593641
12.02.2015;1.591888
13.02.2015;1.586657
14.02.2015;1.573579
15.02.2015;1.57445
16.02.2015;1.577938
17.02.2015;1.5823
18.02.2015;1.576197
19.02.2015;1.560525
20.02.2015;1.557897
21.02.2015;1.567476
22.02.2015;1.567476
23.02.2015;
24.02.2015;1.573579
25.02.2015;1.601487
26.02.2015;1.600606
27.02.2015;1.597994
28.02.2015;1.597122
1.03.2015;1.602356
2.03.2015;1.601481
3.03.2015;1.58056
4.03.2015;1.594503
5.03.2015;1.62335
6.03.2015;1.639113
7.03.2015;1.612852
8.03.2015;1.600622
9.03.2015;1.622475
10.03.2015;1.634724
11.03.2015;1.625112
12.03.2015;1.632099
13.03.2015;1.61373
14.03.2015;1.609361
15.03.2015;1.612852
16.03.2015;1.618101
17.03.2015;1.607602
18.03.2015;1.604987
19.03.2015;1.591897
20.03.2015;1.594506
21.03.2015;1.597128
22.03.2015;1.603228
23.03.2015;1.598869
24.03.2015;1.634711
25.03.2015;1.638232
26.03.2015;1.627731
27.03.2015;1.656649
28.03.2015;1.673322
29.03.2015;1.655801
30.03.2015;1.675955
31.03.2015;1.671566
1.04.2015;1.67245
2.04.2015;
3.04.2015;1.675955
4.04.2015;1.687376
5.04.2015;1.691774
6.04.2015;1.688254
7.04.2015;1.68737
8.04.2015;1.632182
9.04.2015;1.609382
10.04.2015;1.625996
11.04.2015;1.632117
12.04.2015;1.642636
13.04.2015;1.65317
14.04.2015;1.645249
15.04.2015;1.630409
16.04.2015;1.624243
17.04.2015;1.632102
18.04.2015;1.633855
19.04.2015;1.642598
20.04.2015;1.636491
21.04.2015;1.636503
22.04.2015;
23.04.2015;1.671563
24.04.2015;1.665436
25.04.2015;1.659297
26.04.2015;1.664541
27.04.2015;1.672441
28.04.2015;1.678586
29.04.2015;1.671563
30.04.2015;1.669808
1.05.2015;1.6707
2.05.2015;1.665418
3.05.2015;1.658413
4.05.2015;1.661041
5.05.2015;1.649685
6.05.2015;1.665442
7.05.2015;1.679473
8.05.2015;1.686518
9.05.2015;1.685632
10.05.2015;1.708508
11.05.2015;1.708516
12.05.2015;1.722614
13.05.2015;1.72175
14.05.2015;1.718213
15.05.2015;
16.05.2015;1.744675
17.05.2015;1.76323
18.05.2015;1.740291
19.05.2015;1.71294
20.05.2015;1.720841
21.05.2015;1.736734
22.05.2015;1.780933
23.05.2015;1.761466
24.05.2015;1.75881
25.05.2015;1.757045
26.05.2015;1.764995
27.05.2015;1.758815
28.05.2015;1.760579
29.05.2015;1.769429
30.05.2015;1.784498
31.05.2015;1.798674
1.06.2015;1.791595
2.06.2015;1.785396
3.06.2015;1.793356
