Region;Apennines
22.06.2010;0.2225
23.06.2010;0.21658
24.06.2010;0.21256
25.06.2010;0.21016
26.06.2010;0.20824
27.06.2010;0.20643
28.06.2010;0.2039
29.06.2010;0.20148
30.06.2010;0.19948
1.07.2010;0.19794
2.07.2010;0.19602
3.07.2010;0.1935
4.07.2010;0.19151
5.07.2010;0.18832
6.07.2010;0.18617
7.07.2010;0.18401
8.07.2010;0.18189
9.07.2010;0.18022
10.07.2010;0.17863
11.07.2010;0.17675
12.07.2010;0.17472
13.07.2010;0.1721
14.07.2010;0.17011
15.07.2010;0.16817
16.07.2010;0.16631
17.07.2010;0.1648
18.07.2010;0.16333
19.07.2010;0.16137
20.07.2010;0.15988
21.07.2010;0.15866
22.07.2010;0.15682
23.07.2010;0.15545
24.07.2010;0.1542
25.07.2010;0.15271
26.07.2010;0.15136
27.07.2010;0.14973
28.07.2010;0.14818
29.07.2010;0.14623
30.07.2010;0.14555
31.07.2010;0.14368
1.08.2010;0.14199
2.08.2010;0.14124
3.08.2010;0.14047
4.08.2010;0.13879
5.08.2010;0.13441
6.08.2010;0.13224
7.08.2010;0.13036
8.08.2010;0.12895
9.08.2010;0.12827
10.08.2010;0.12771
11.08.2010;0.12612
12.08.2010;0.1248
13.08.2010;0.12337
14.08.2010;0.12201
15.08.2010;0.12306
16.08.2010;0.12187
17.08.2010;0.12074
18.08.2010;0.11983
19.08.2010;0.11888
20.08.2010;0.11774
21.08.2010;0.11694
22.08.2010;0.11589
23.08.2010;0.1154
24.08.2010;0.11434
25.08.2010;0.11325
26.08.2010;0.11231
27.08.2010;0.11138
28.08.2010;0.11037
29.08.2010;0.10884
30.08.2010;0.10789
31.08.2010;0.10678
1.09.2010;0.1055
2.09.2010;0.10415
3.09.2010;0.1034
4.09.2010;0.10249
5.09.2010;0.10118
6.09.2010;0.10027
7.09.2010;0.09933
8.09.2010;0.09839
9.09.2010;0.09891
10.09.2010;0.10124
11.09.2010;0.10186
12.09.2010;0.10123
13.09.2010;0.10047
14.09.2010;0.0992
15.09.2010;0.09827
16.09.2010;0.09733
17.09.2010;0.09657
18.09.2010;0.09551
19.09.2010;0.09744
20.09.2010;0.10174
21.09.2010;0.10194
22.09.2010;0.10149
23.09.2010;0.10075
24.09.2010;0.10031
25.09.2010;0.10024
26.09.2010;0.0991
27.09.2010;0.09748
28.09.2010;0.09631
29.09.2010;0.09556
30.09.2010;0.09527
1.10.2010;0.09507
2.10.2010;0.0943
3.10.2010;0.09359
4.10.2010;0.09322
5.10.2010;0.0951
6.10.2010;0.10934
7.10.2010;0.11106
8.10.2010;0.11112
9.10.2010;0.11074
10.10.2010;0.11064
11.10.2010;0.11031
12.10.2010;0.10901
13.10.2010;0.1079
14.10.2010;0.10841
15.10.2010;0.11005
16.10.2010;0.11037
17.10.2010;0.11509
18.10.2010;0.12157
19.10.2010;0.125
20.10.2010;0.12688
21.10.2010;0.12674
22.10.2010;0.12591
23.10.2010;0.12493
24.10.2010;0.12396
25.10.2010;0.12347
26.10.2010;0.12347
27.10.2010;0.13557
28.10.2010;0.14269
29.10.2010;0.14325
30.10.2010;0.14287
31.10.2010;0.14199
1.11.2010;0.1411
2.11.2010;0.14167
3.11.2010;0.14768
4.11.2010;0.15167
5.11.2010;0.15165
6.11.2010;0.15154
7.11.2010;0.15151
8.11.2010;0.15268
9.11.2010;0.18237
10.11.2010;0.26262
11.11.2010;0.2847
12.11.2010;0.30004
13.11.2010;0.28525
14.11.2010;0.27542
15.11.2010;0.26831
16.11.2010;0.26325
17.11.2010;0.26478
18.11.2010;0.26283
19.11.2010;0.26732
20.11.2010;0.27273
21.11.2010;0.27793
22.11.2010;0.33426
23.11.2010;0.34945
24.11.2010;0.33694
25.11.2010;0.3264
26.11.2010;0.32073
27.11.2010;0.31743
28.11.2010;0.32207
29.11.2010;
30.11.2010;
1.12.2010;
2.12.2010;
3.12.2010;
4.12.2010;
5.12.2010;0.42979
6.12.2010;0.42046
7.12.2010;0.41741
8.12.2010;0.41279
9.12.2010;0.40913
10.12.2010;0.40437
11.12.2010;0.39727
12.12.2010;0.39091
13.12.2010;0.3849
14.12.2010;0.37913
15.12.2010;0.37311
16.12.2010;0.36722
17.12.2010;0.36102
18.12.2010;0.35588
19.12.2010;0.35001
20.12.2010;0.35728
21.12.2010;0.38097
22.12.2010;0.38208
23.12.2010;0.38188
24.12.2010;0.39803
25.12.2010;0.41047
26.12.2010;0.40729
27.12.2010;0.3969
28.12.2010;0.38799
29.12.2010;0.38086
30.12.2010;0.37403
31.12.2010;0.36784
1.01.2011;0.36108
2.01.2011;0.35577
3.01.2011;0.35086
4.01.2011;0.34576
5.01.2011;0.34035
6.01.2011;0.33449
7.01.2011;0.32935
8.01.2011;0.32563
9.01.2011;0.32146
10.01.2011;0.31692
11.01.2011;0.31297
12.01.2011;0.30991
13.01.2011;0.30607
14.01.2011;0.30249
15.01.2011;0.29799
16.01.2011;0.29364
17.01.2011;0.28994
18.01.2011;0.28392
19.01.2011;0.27945
20.01.2011;0.27631
21.01.2011;0.2753
22.01.2011;0.27467
23.01.2011;0.27308
24.01.2011;0.27084
25.01.2011;0.26907
26.01.2011;0.26744
27.01.2011;0.26641
28.01.2011;0.26926
29.01.2011;0.26664
30.01.2011;0.26867
31.01.2011;0.27393
1.02.2011;0.27108
2.02.2011;0.26774
3.02.2011;0.26552
4.02.2011;0.26081
5.02.2011;0.25915
6.02.2011;0.26146
7.02.2011;0.2669
8.02.2011;0.27212
9.02.2011;0.27567
10.02.2011;0.27523
11.02.2011;0.27483
12.02.2011;0.27305
13.02.2011;0.27276
14.02.2011;0.27564
15.02.2011;0.27729
16.02.2011;0.28019
17.02.2011;0.29061
18.02.2011;0.29848
19.02.2011;0.30059
20.02.2011;0.29974
21.02.2011;0.29747
22.02.2011;0.29598
23.02.2011;0.29383
24.02.2011;0.29026
25.02.2011;0.28668
26.02.2011;0.28317
27.02.2011;0.2795
28.02.2011;0.27583
1.03.2011;0.27564
2.03.2011;0.28532
3.03.2011;0.28295
4.03.2011;0.28622
5.03.2011;0.28818
6.03.2011;0.29272
7.03.2011;0.29155
8.03.2011;0.28107
9.03.2011;0.27581
10.03.2011;0.27371
11.03.2011;0.27421
12.03.2011;0.27727
13.03.2011;0.27837
14.03.2011;0.30961
15.03.2011;0.33335
16.03.2011;0.35837
17.03.2011;
18.03.2011;
19.03.2011;0.37785
20.03.2011;0.37335
21.03.2011;0.3662
22.03.2011;0.3593
23.03.2011;0.35353
24.03.2011;0.34836
25.03.2011;0.34409
26.03.2011;0.34102
27.03.2011;0.33808
28.03.2011;0.3366
29.03.2011;0.33875
30.03.2011;0.33916
31.03.2011;0.33584
1.04.2011;0.33206
2.04.2011;0.32841
3.04.2011;0.32548
4.04.2011;0.32237
5.04.2011;0.31932
6.04.2011;0.31385
7.04.2011;0.30856
8.04.2011;0.30501
9.04.2011;0.30156
10.04.2011;0.29808
11.04.2011;0.29475
12.04.2011;0.29079
13.04.2011;0.28631
14.04.2011;0.28162
15.04.2011;0.27843
16.04.2011;0.27491
17.04.2011;0.27119
18.04.2011;0.26805
19.04.2011;0.26493
20.04.2011;0.25963
21.04.2011;0.25452
22.04.2011;0.25027
23.04.2011;0.24727
24.04.2011;0.24427
25.04.2011;0.2416
26.04.2011;0.23727
27.04.2011;0.23345
28.04.2011;0.23053
29.04.2011;0.22837
30.04.2011;0.22641
1.05.2011;0.2258
2.05.2011;0.22631
3.05.2011;0.22506
4.05.2011;0.22297
5.05.2011;0.21989
6.05.2011;0.21482
7.05.2011;0.21152
8.05.2011;0.20964
9.05.2011;0.20787
10.05.2011;0.20614
11.05.2011;0.20464
12.05.2011;0.20323
13.05.2011;0.20173
14.05.2011;0.20028
15.05.2011;0.199
16.05.2011;0.19976
17.05.2011;0.19963
18.05.2011;0.19863
19.05.2011;0.19685
20.05.2011;0.19516
21.05.2011;0.1938
22.05.2011;0.19245
23.05.2011;0.19052
24.05.2011;0.1884
25.05.2011;0.18652
26.05.2011;0.18506
27.05.2011;0.18253
28.05.2011;0.18092
29.05.2011;0.17924
30.05.2011;0.17778
31.05.2011;0.17618
1.06.2011;0.1742
2.06.2011;0.17226
3.06.2011;0.17063
4.06.2011;0.16935
5.06.2011;0.16815
6.06.2011;0.16588
7.06.2011;0.1664
8.06.2011;0.16603
9.06.2011;0.16807
10.06.2011;0.17341
11.06.2011;0.17217
12.06.2011;0.17209
13.06.2011;0.17206
14.06.2011;0.17165
15.06.2011;0.17016
16.06.2011;0.16821
17.06.2011;0.16637
18.06.2011;0.16493
19.06.2011;0.16347
20.06.2011;0.16175
21.06.2011;0.15997
22.06.2011;0.15832
23.06.2011;0.15692
24.06.2011;0.15538
25.06.2011;0.15372
26.06.2011;0.15219
27.06.2011;0.15067
28.06.2011;0.14927
29.06.2011;0.14792
30.06.2011;0.14645
1.07.2011;0.14461
2.07.2011;0.14306
3.07.2011;0.14192
4.07.2011;0.14051
5.07.2011;0.13907
6.07.2011;0.13768
7.07.2011;0.13567
8.07.2011;0.13281
9.07.2011;0.12967
10.07.2011;0.12855
11.07.2011;0.12726
12.07.2011;0.1265
13.07.2011;0.12562
14.07.2011;0.12455
15.07.2011;0.12295
16.07.2011;0.12214
17.07.2011;0.12105
18.07.2011;0.12036
19.07.2011;0.11902
20.07.2011;0.11794
21.07.2011;0.11665
22.07.2011;0.11588
23.07.2011;0.11501
24.07.2011;0.11392
25.07.2011;0.11293
26.07.2011;0.11153
27.07.2011;0.1101
28.07.2011;0.11089
29.07.2011;0.11101
30.07.2011;0.11036
31.07.2011;0.10953
1.08.2011;0.10849
2.08.2011;0.10731
3.08.2011;0.10615
4.08.2011;0.10533
5.08.2011;0.10425
6.08.2011;0.10353
7.08.2011;0.10241
8.08.2011;0.1014
9.08.2011;0.10012
10.08.2011;0.09889
11.08.2011;0.09784
12.08.2011;0.09708
13.08.2011;0.09635
14.08.2011;0.09538
15.08.2011;0.0936
16.08.2011;0.09237
17.08.2011;0.09128
18.08.2011;0.0904
19.08.2011;0.08946
20.08.2011;0.08806
21.08.2011;0.08738
22.08.2011;0.08628
23.08.2011;0.08541
24.08.2011;0.08426
25.08.2011;0.08347
26.08.2011;0.08252
27.08.2011;0.0816
28.08.2011;0.08045
29.08.2011;0.0798
30.08.2011;0.07874
31.08.2011;0.07794
1.09.2011;0.07695
2.09.2011;0.07617
3.09.2011;0.07572
4.09.2011;0.07478
5.09.2011;0.07412
6.09.2011;0.07344
7.09.2011;0.07322
8.09.2011;0.07281
9.09.2011;0.07189
10.09.2011;0.07113
11.09.2011;0.0706
12.09.2011;0.07023
13.09.2011;0.06962
14.09.2011;0.06928
15.09.2011;0.0685
16.09.2011;0.06801
17.09.2011;0.06753
18.09.2011;0.06728
19.09.2011;0.067
20.09.2011;0.06618
21.09.2011;0.06531
22.09.2011;0.06515
23.09.2011;0.06483
24.09.2011;0.06428
25.09.2011;0.06357
26.09.2011;0.06328
27.09.2011;0.06269
28.09.2011;0.06232
29.09.2011;0.06183
30.09.2011;0.06139
1.10.2011;0.06094
2.10.2011;0.06064
3.10.2011;0.06028
4.10.2011;0.05996
5.10.2011;0.05946
6.10.2011;0.05902
7.10.2011;0.05943
8.10.2011;0.05919
9.10.2011;0.05865
10.10.2011;0.05772
11.10.2011;0.05744
12.10.2011;0.05711
13.10.2011;0.05651
14.10.2011;0.056
15.10.2011;0.05554
16.10.2011;0.05541
17.10.2011;0.05537
18.10.2011;0.05517
19.10.2011;0.05483
20.10.2011;0.05518
21.10.2011;0.05529
22.10.2011;0.05571
23.10.2011;0.05581
24.10.2011;0.05596
25.10.2011;0.05569
26.10.2011;0.05583
27.10.2011;0.05845
28.10.2011;0.05845
29.10.2011;0.05847
30.10.2011;0.05839
31.10.2011;0.05813
1.11.2011;0.0577
2.11.2011;0.05722
3.11.2011;0.05693
4.11.2011;0.05668
5.11.2011;0.05621
6.11.2011;0.05596
7.11.2011;0.05501
8.11.2011;0.05431
9.11.2011;0.05398
10.11.2011;0.05372
11.11.2011;0.05325
12.11.2011;0.05237
13.11.2011;0.05214
14.11.2011;0.0524
15.11.2011;0.05255
16.11.2011;0.05207
17.11.2011;0.05141
18.11.2011;0.05113
19.11.2011;0.05098
20.11.2011;0.05065
21.11.2011;0.05067
22.11.2011;0.05059
23.11.2011;0.05061
24.11.2011;0.05114
25.11.2011;0.05385
26.11.2011;0.05538
27.11.2011;0.0558
28.11.2011;0.05554
29.11.2011;0.05484
30.11.2011;0.05403
1.12.2011;0.0535
2.12.2011;0.05337
3.12.2011;0.05324
4.12.2011;0.05417
5.12.2011;0.05761
6.12.2011;0.06447
7.12.2011;0.06837
8.12.2011;0.07021
9.12.2011;0.07164
10.12.2011;0.07387
11.12.2011;0.07824
12.12.2011;0.0908
13.12.2011;0.13074
14.12.2011;0.13316
15.12.2011;0.14779
16.12.2011;0.15324
17.12.2011;0.17838
18.12.2011;0.18118
19.12.2011;0.17942
20.12.2011;0.17807
21.12.2011;0.17389
22.12.2011;0.17059
23.12.2011;0.16721
24.12.2011;0.16669
25.12.2011;0.18011
26.12.2011;0.17604
27.12.2011;0.17311
28.12.2011;0.17389
29.12.2011;0.1743
30.12.2011;0.17358
31.12.2011;0.17166
1.01.2012;0.16909
2.01.2012;0.17266
3.01.2012;0.20343
4.01.2012;0.21329
5.01.2012;0.2177
6.01.2012;0.2266
7.01.2012;0.22895
8.01.2012;0.22582
9.01.2012;0.22199
10.01.2012;0.21836
11.01.2012;0.21511
12.01.2012;0.21187
13.01.2012;0.20917
14.01.2012;0.20669
15.01.2012;0.20398
16.01.2012;0.20095
17.01.2012;0.1978
18.01.2012;0.19367
19.01.2012;0.19022
20.01.2012;0.18804
21.01.2012;0.18632
22.01.2012;0.18436
23.01.2012;0.18282
24.01.2012;0.17857
25.01.2012;0.17536
26.01.2012;0.17317
27.01.2012;0.17078
28.01.2012;0.16867
29.01.2012;0.16692
30.01.2012;0.16474
31.01.2012;0.16265
1.02.2012;0.16126
2.02.2012;0.15967
3.02.2012;0.15785
4.02.2012;0.15576
5.02.2012;0.15325
6.02.2012;0.15106
7.02.2012;0.14924
8.02.2012;0.14553
9.02.2012;0.14343
10.02.2012;0.1422
11.02.2012;0.13931
12.02.2012;0.13587
13.02.2012;0.1332
14.02.2012;0.13253
15.02.2012;0.13264
16.02.2012;0.13186
17.02.2012;0.13207
18.02.2012;0.13059
19.02.2012;0.13233
20.02.2012;0.14209
21.02.2012;0.15585
22.02.2012;0.1598
23.02.2012;0.16131
24.02.2012;0.16853
25.02.2012;0.1824
26.02.2012;0.19401
27.02.2012;0.19861
28.02.2012;0.19934
29.02.2012;0.20667
1.03.2012;0.22442
2.03.2012;0.24562
3.03.2012;0.26616
4.03.2012;0.27497
5.03.2012;0.28176
6.03.2012;0.28738
7.03.2012;0.28755
8.03.2012;0.28596
9.03.2012;0.28463
10.03.2012;0.28145
11.03.2012;0.27864
12.03.2012;0.27566
13.03.2012;0.27299
14.03.2012;0.27158
15.03.2012;0.27154
16.03.2012;0.27263
17.03.2012;0.27493
18.03.2012;0.27652
19.03.2012;0.28006
20.03.2012;0.2806
21.03.2012;0.27922
22.03.2012;0.27652
23.03.2012;0.27337
24.03.2012;0.26949
25.03.2012;0.26564
26.03.2012;0.26156
27.03.2012;0.25765
28.03.2012;0.25343
29.03.2012;0.2503
30.03.2012;0.2478
31.03.2012;0.24413
1.04.2012;0.24071
2.04.2012;0.23682
3.04.2012;0.23312
4.04.2012;0.22955
5.04.2012;0.22645
6.04.2012;0.22428
7.04.2012;0.22039
8.04.2012;0.2176
9.04.2012;0.21509
10.04.2012;0.21275
11.04.2012;0.21161
12.04.2012;0.21093
13.04.2012;0.21092
14.04.2012;0.21975
15.04.2012;0.25911
16.04.2012;0.2635
17.04.2012;0.27394
18.04.2012;0.27758
19.04.2012;0.28878
20.04.2012;0.29701
21.04.2012;0.29933
22.04.2012;0.30236
23.04.2012;0.30391
24.04.2012;0.30484
25.04.2012;0.32789
26.04.2012;0.32165
27.04.2012;0.31432
28.04.2012;0.30881
29.04.2012;0.30305
30.04.2012;0.29795
1.05.2012;0.29349
2.05.2012;0.29292
3.05.2012;0.29099
4.05.2012;0.28716
5.05.2012;0.28268
6.05.2012;0.28049
7.05.2012;0.34304
8.05.2012;0.33424
9.05.2012;0.32488
10.05.2012;0.31582
11.05.2012;0.30937
12.05.2012;0.30447
13.05.2012;0.29897
14.05.2012;0.29451
15.05.2012;0.29009
16.05.2012;0.2852
17.05.2012;0.28046
18.05.2012;0.27488
19.05.2012;0.26967
20.05.2012;0.26522
21.05.2012;0.25957
22.05.2012;0.25429
23.05.2012;0.2502
24.05.2012;0.24513
25.05.2012;0.24083
26.05.2012;0.23738
27.05.2012;0.23397
28.05.2012;0.23046
29.05.2012;0.2253
30.05.2012;0.2209
31.05.2012;0.21817
1.06.2012;0.21414
2.06.2012;0.21117
3.06.2012;0.20909
4.06.2012;0.20716
5.06.2012;0.20511
6.06.2012;0.19993
7.06.2012;0.19673
8.06.2012;0.19447
9.06.2012;0.19233
10.06.2012;0.19026
11.06.2012;0.18834
12.06.2012;0.18644
13.06.2012;0.18426
14.06.2012;0.18221
15.06.2012;0.18015
16.06.2012;0.17826
17.06.2012;0.17642
18.06.2012;0.17453
19.06.2012;0.17128
20.06.2012;0.16874
21.06.2012;0.16736
22.06.2012;0.16541
23.06.2012;0.16342
24.06.2012;0.16189
25.06.2012;0.16057
26.06.2012;0.1587
27.06.2012;0.15518
28.06.2012;0.15315
29.06.2012;0.15153
30.06.2012;0.14979
1.07.2012;0.14804
2.07.2012;0.14633
3.07.2012;0.14462
4.07.2012;0.1428
5.07.2012;0.14115
6.07.2012;0.1396
7.07.2012;0.1364
8.07.2012;0.13309
9.07.2012;0.13048
10.07.2012;0.12907
11.07.2012;0.12709
12.07.2012;0.12609
13.07.2012;0.12454
14.07.2012;0.12382
15.07.2012;0.12272
16.07.2012;0.12127
17.07.2012;0.11964
18.07.2012;0.11859
19.07.2012;0.11761
20.07.2012;0.11639
21.07.2012;0.11502
22.07.2012;0.11348
23.07.2012;0.1111
24.07.2012;0.11052
25.07.2012;0.10921
26.07.2012;0.10797
27.07.2012;0.10663
28.07.2012;0.10642
29.07.2012;0.10527
30.07.2012;0.10339
31.07.2012;0.10162
1.08.2012;0.10046
2.08.2012;0.09942
3.08.2012;0.09824
4.08.2012;0.09737
5.08.2012;0.09582
6.08.2012;0.09427
7.08.2012;0.09252
8.08.2012;0.0915
9.08.2012;0.0903
10.08.2012;0.08883
11.08.2012;0.08812
12.08.2012;0.08686
13.08.2012;0.08585
14.08.2012;0.08427
15.08.2012;0.08309
16.08.2012;0.08209
17.08.2012;0.08062
18.08.2012;0.07982
19.08.2012;0.07877
20.08.2012;0.07777
21.08.2012;0.07718
22.08.2012;0.07639
23.08.2012;0.07555
24.08.2012;0.07498
25.08.2012;0.074
26.08.2012;0.07295
27.08.2012;0.07192
28.08.2012;0.07097
29.08.2012;0.07036
30.08.2012;0.06966
31.08.2012;0.06864
1.09.2012;0.06733
2.09.2012;0.06655
3.09.2012;0.06678
4.09.2012;0.0666
5.09.2012;0.06577
6.09.2012;0.06492
7.09.2012;0.06409
8.09.2012;0.06359
9.09.2012;0.06325
10.09.2012;0.06228
11.09.2012;0.06121
12.09.2012;0.06077
13.09.2012;0.06117
14.09.2012;0.06321
15.09.2012;0.08081
16.09.2012;0.08268
17.09.2012;0.08177
18.09.2012;0.08021
19.09.2012;0.07865
20.09.2012;0.08273
21.09.2012;0.0844
22.09.2012;0.08374
23.09.2012;0.08253
24.09.2012;0.08135
25.09.2012;0.07974
26.09.2012;0.078
27.09.2012;0.07671
28.09.2012;0.07475
29.09.2012;0.0736
30.09.2012;0.09858
1.10.2012;0.11079
2.10.2012;0.11941
3.10.2012;0.1212
4.10.2012;0.12061
5.10.2012;0.11939
6.10.2012;0.11677
7.10.2012;0.1146
8.10.2012;0.1127
9.10.2012;0.11331
10.10.2012;0.1257
11.10.2012;0.12633
12.10.2012;0.16683
13.10.2012;0.19739
14.10.2012;0.19002
15.10.2012;0.18948
16.10.2012;0.20311
17.10.2012;0.20709
18.10.2012;0.20347
19.10.2012;0.20014
20.10.2012;0.19615
21.10.2012;0.19225
22.10.2012;0.18864
23.10.2012;0.185
24.10.2012;0.18153
25.10.2012;0.1783
26.10.2012;0.1754
27.10.2012;0.17466
28.10.2012;0.1824
29.10.2012;0.186
30.10.2012;0.18626
31.10.2012;0.1869
1.11.2012;
2.11.2012;
3.11.2012;0.27237
4.11.2012;0.26874
5.11.2012;0.27785
6.11.2012;0.29285
7.11.2012;0.28707
8.11.2012;0.27903
9.11.2012;0.27351
10.11.2012;0.26804
11.11.2012;0.26797
12.11.2012;
13.11.2012;
14.11.2012;0.42534
15.11.2012;0.40888
16.11.2012;0.39444
17.11.2012;0.38352
18.11.2012;0.37493
19.11.2012;0.3695
20.11.2012;0.37326
21.11.2012;0.37771
22.11.2012;0.37218
23.11.2012;0.36481
24.11.2012;0.35795
25.11.2012;0.35164
26.11.2012;0.34464
27.11.2012;0.33844
28.11.2012;0.34322
29.11.2012;0.37645
30.11.2012;0.39596
1.12.2012;0.38869
2.12.2012;0.37848
3.12.2012;0.37035
4.12.2012;0.36258
5.12.2012;0.36137
6.12.2012;0.36017
7.12.2012;0.356
8.12.2012;0.35842
9.12.2012;0.35596
10.12.2012;0.34919
11.12.2012;0.34253
12.12.2012;0.33519
13.12.2012;0.32888
14.12.2012;0.32433
15.12.2012;0.35561
16.12.2012;0.37898
17.12.2012;0.37138
18.12.2012;0.36621
19.12.2012;0.36032
20.12.2012;0.35367
21.12.2012;0.34851
22.12.2012;0.34281
23.12.2012;0.33871
24.12.2012;0.33617
25.12.2012;0.33462
26.12.2012;0.33127
27.12.2012;0.33961
28.12.2012;0.35429
29.12.2012;0.35559
30.12.2012;0.34832
31.12.2012;0.34132
1.01.2013;0.33443
2.01.2013;0.3282
3.01.2013;0.32209
4.01.2013;0.31582
5.01.2013;0.31133
6.01.2013;0.30759
7.01.2013;0.30401
8.01.2013;0.29945
9.01.2013;0.29428
10.01.2013;0.29003
11.01.2013;0.28571
12.01.2013;0.28255
13.01.2013;0.28159
14.01.2013;0.3243
15.01.2013;0.33865
16.01.2013;0.32944
17.01.2013;0.32099
18.01.2013;0.31607
19.01.2013;0.31121
20.01.2013;0.35087
21.01.2013;0.39364
22.01.2013;0.38213
23.01.2013;0.37082
24.01.2013;0.36249
25.01.2013;0.35571
26.01.2013;0.3505
27.01.2013;0.34491
28.01.2013;0.34112
29.01.2013;0.34223
30.01.2013;0.34088
31.01.2013;0.34752
1.02.2013;0.35859
2.02.2013;0.36869
3.02.2013;0.37718
4.02.2013;0.37363
5.02.2013;0.36924
6.02.2013;0.37684
7.02.2013;0.3758
8.02.2013;0.36818
9.02.2013;0.36053
10.02.2013;0.35354
11.02.2013;0.34841
12.02.2013;0.34536
13.02.2013;0.34345
14.02.2013;0.33722
15.02.2013;0.33049
16.02.2013;0.32474
17.02.2013;0.32021
18.02.2013;0.31625
19.02.2013;0.31222
20.02.2013;0.30982
21.02.2013;0.30585
22.02.2013;0.30383
23.02.2013;0.31125
24.02.2013;0.32532
25.02.2013;0.31048
26.02.2013;0.30382
27.02.2013;0.30131
28.02.2013;0.29526
1.03.2013;0.29556
2.03.2013;0.29574
3.03.2013;0.29858
4.03.2013;0.3001
5.03.2013;0.30005
6.03.2013;0.30359
7.03.2013;0.33565
8.03.2013;0.36243
9.03.2013;0.38729
10.03.2013;
11.03.2013;
12.03.2013;
13.03.2013;0.41067
14.03.2013;0.40383
15.03.2013;0.4006
16.03.2013;0.39146
17.03.2013;0.38432
18.03.2013;0.39085
19.03.2013;0.41319
20.03.2013;0.40363
21.03.2013;0.39895
22.03.2013;0.39588
23.03.2013;0.38971
24.03.2013;0.38463
25.03.2013;0.38181
26.03.2013;0.37766
27.03.2013;0.37216
28.03.2013;0.36827
29.03.2013;0.36861
30.03.2013;0.37435
31.03.2013;0.39265
1.04.2013;0.39699
2.04.2013;0.40805
3.04.2013;0.40659
4.04.2013;0.39522
5.04.2013;0.38843
6.04.2013;0.3847
7.04.2013;0.38109
8.04.2013;0.37666
9.04.2013;0.37149
10.04.2013;0.36711
11.04.2013;0.36296
12.04.2013;0.35835
13.04.2013;0.35302
14.04.2013;0.34777
15.04.2013;0.34305
16.04.2013;0.33847
17.04.2013;0.33404
18.04.2013;0.32906
19.04.2013;0.32374
20.04.2013;0.31889
21.04.2013;0.31415
22.04.2013;0.30938
23.04.2013;0.3054
24.04.2013;0.30192
25.04.2013;0.29876
26.04.2013;0.29599
27.04.2013;0.29272
28.04.2013;0.29523
29.04.2013;0.29564
30.04.2013;0.29214
1.05.2013;0.28852
2.05.2013;0.28442
3.05.2013;0.28262
4.05.2013;0.27886
5.05.2013;0.27513
6.05.2013;0.27228
7.05.2013;0.29709
8.05.2013;0.33702
9.05.2013;0.33196
10.05.2013;0.32019
11.05.2013;0.31305
12.05.2013;0.32708
13.05.2013;0.32366
14.05.2013;0.31897
15.05.2013;0.31389
16.05.2013;0.30822
17.05.2013;0.30371
18.05.2013;0.30154
19.05.2013;0.29902
20.05.2013;0.296
21.05.2013;0.29322
22.05.2013;0.29198
23.05.2013;0.29552
24.05.2013;0.30974
25.05.2013;0.33057
26.05.2013;0.34886
27.05.2013;0.3499
28.05.2013;0.34275
29.05.2013;0.33622
30.05.2013;0.33159
31.05.2013;0.33035
1.06.2013;0.34802
2.06.2013;0.35092
3.06.2013;0.36392
4.06.2013;0.36176
5.06.2013;0.35274
6.06.2013;0.34549
7.06.2013;0.33904
8.06.2013;0.33386
9.06.2013;0.3288
10.06.2013;0.32402
11.06.2013;0.32019
12.06.2013;0.3167
13.06.2013;0.31245
14.06.2013;0.30735
15.06.2013;0.3018
16.06.2013;0.29783
17.06.2013;0.29384
18.06.2013;0.2911
19.06.2013;0.28782
20.06.2013;0.28419
21.06.2013;0.28086
22.06.2013;0.27707
23.06.2013;0.27347
24.06.2013;0.27101
25.06.2013;0.28043
26.06.2013;0.2727
27.06.2013;0.26715
28.06.2013;0.26251
29.06.2013;0.26067
30.06.2013;0.25813
1.07.2013;0.25379
2.07.2013;0.2501
3.07.2013;0.24641
4.07.2013;0.24296
5.07.2013;0.23852
6.07.2013;0.23395
7.07.2013;0.23067
8.07.2013;0.22566
9.07.2013;0.22117
10.07.2013;0.21804
11.07.2013;0.21571
12.07.2013;0.2139
13.07.2013;0.21155
14.07.2013;0.21
15.07.2013;0.20865
16.07.2013;0.20681
17.07.2013;0.20512
18.07.2013;0.20164
19.07.2013;0.19807
20.07.2013;0.19644
21.07.2013;0.19461
22.07.2013;0.1929
23.07.2013;0.19122
24.07.2013;0.18915
25.07.2013;0.18712
26.07.2013;0.18522
27.07.2013;0.18362
28.07.2013;0.18187
29.07.2013;0.18027
30.07.2013;0.17849
31.07.2013;0.17704
1.08.2013;0.17533
2.08.2013;0.17348
3.08.2013;0.17183
4.08.2013;0.17001
5.08.2013;0.16819
6.08.2013;0.16653
7.08.2013;0.16511
8.08.2013;0.16375
9.08.2013;0.162
10.08.2013;0.16066
11.08.2013;0.15992
12.08.2013;0.15918
13.08.2013;0.15814
14.08.2013;0.15695
15.08.2013;0.15534
16.08.2013;0.15476
17.08.2013;0.15309
18.08.2013;0.15143
19.08.2013;0.14961
20.08.2013;0.14769
21.08.2013;0.14635
22.08.2013;0.14537
23.08.2013;0.14345
24.08.2013;0.1408
25.08.2013;0.13748
26.08.2013;0.13523
27.08.2013;0.13387
28.08.2013;0.13251
29.08.2013;0.13126
30.08.2013;0.12987
31.08.2013;0.12889
1.09.2013;0.12794
2.09.2013;0.12667
3.09.2013;0.12555
4.09.2013;0.12474
5.09.2013;0.12361
