Region;Apennines
12.06.2010;0.2238
13.06.2010;0.21858
14.06.2010;0.21363
15.06.2010;0.21008
16.06.2010;0.20633
17.06.2010;0.20226
18.06.2010;0.19885
19.06.2010;0.19587
20.06.2010;0.19271
21.06.2010;0.19065
22.06.2010;0.18765
23.06.2010;0.18527
24.06.2010;0.1822
25.06.2010;0.18025
26.06.2010;0.17681
27.06.2010;0.1729
28.06.2010;0.1703
29.06.2010;0.16766
30.06.2010;0.1656
1.07.2010;0.16335
2.07.2010;0.16118
3.07.2010;0.15964
4.07.2010;0.15778
5.07.2010;0.15502
6.07.2010;0.15368
7.07.2010;0.15183
8.07.2010;0.15003
9.07.2010;0.14585
10.07.2010;0.14357
11.07.2010;0.1424
12.07.2010;0.14149
13.07.2010;0.13977
14.07.2010;0.13814
15.07.2010;0.1368
16.07.2010;0.13462
17.07.2010;0.13263
18.07.2010;0.13196
19.07.2010;0.13034
20.07.2010;0.12708
21.07.2010;0.12485
22.07.2010;0.1227
23.07.2010;0.12081
24.07.2010;0.11866
25.07.2010;0.11678
26.07.2010;0.11533
27.07.2010;0.11378
28.07.2010;0.11202
29.07.2010;0.11039
30.07.2010;0.11142
31.07.2010;0.10847
1.08.2010;0.107
2.08.2010;0.10573
3.08.2010;0.10547
4.08.2010;0.10373
5.08.2010;0.10295
6.08.2010;0.10182
7.08.2010;0.10053
8.08.2010;0.09951
9.08.2010;0.09869
10.08.2010;0.09801
11.08.2010;0.097
12.08.2010;0.09593
13.08.2010;0.09503
14.08.2010;0.09473
15.08.2010;0.09344
16.08.2010;0.09216
17.08.2010;0.09143
18.08.2010;0.09072
19.08.2010;0.08905
20.08.2010;0.08818
21.08.2010;0.0876
22.08.2010;0.08634
23.08.2010;0.0857
24.08.2010;0.0846
25.08.2010;0.0832
26.08.2010;0.08291
27.08.2010;0.08235
28.08.2010;0.0821
29.08.2010;0.08162
30.08.2010;0.082
31.08.2010;0.08024
1.09.2010;0.07937
2.09.2010;0.07839
3.09.2010;0.07807
4.09.2010;0.07718
5.09.2010;0.07664
6.09.2010;0.07684
7.09.2010;0.07638
8.09.2010;0.07644
9.09.2010;0.07606
10.09.2010;0.07589
11.09.2010;0.07484
12.09.2010;0.07442
13.09.2010;0.07421
14.09.2010;0.07346
15.09.2010;0.07266
16.09.2010;0.0725
17.09.2010;0.07172
18.09.2010;0.07154
19.09.2010;0.07169
20.09.2010;0.0701
21.09.2010;0.06901
22.09.2010;0.06865
23.09.2010;0.06815
24.09.2010;0.06833
25.09.2010;0.06778
26.09.2010;0.06672
27.09.2010;0.06639
28.09.2010;0.06625
29.09.2010;0.0679
30.09.2010;0.06994
1.10.2010;0.06955
2.10.2010;0.06902
3.10.2010;0.0689
4.10.2010;0.0688
5.10.2010;0.06845
6.10.2010;0.06778
7.10.2010;0.0684
8.10.2010;0.06909
9.10.2010;0.069
10.10.2010;0.06787
11.10.2010;0.06736
12.10.2010;0.06687
13.10.2010;0.06666
14.10.2010;0.06635
15.10.2010;0.06615
16.10.2010;0.06606
17.10.2010;0.06573
18.10.2010;0.06601
19.10.2010;0.06592
20.10.2010;0.06563
21.10.2010;0.06514
22.10.2010;0.06496
23.10.2010;0.06479
24.10.2010;0.06434
25.10.2010;0.06468
26.10.2010;0.06415
27.10.2010;0.0642
28.10.2010;0.06448
29.10.2010;0.0645
30.10.2010;0.06425
31.10.2010;0.06438
1.11.2010;0.06404
2.11.2010;0.06423
3.11.2010;0.06413
4.11.2010;0.06371
5.11.2010;0.06393
6.11.2010;0.06403
7.11.2010;0.06412
8.11.2010;0.06456
9.11.2010;0.07931
10.11.2010;0.23225
11.11.2010;0.2422
12.11.2010;0.18679
13.11.2010;0.15884
14.11.2010;0.14001
15.11.2010;0.12716
16.11.2010;0.12018
17.11.2010;0.12145
18.11.2010;0.12057
19.11.2010;0.13491
20.11.2010;0.14933
21.11.2010;0.14434
22.11.2010;0.24023
23.11.2010;0.26239
24.11.2010;0.2404
25.11.2010;0.21456
26.11.2010;0.19823
27.11.2010;0.18864
28.11.2010;0.31221
29.11.2010;0.54212
30.11.2010;0.43241
1.12.2010;0.65197
2.12.2010;0.64773
3.12.2010;0.56584
4.12.2010;0.51805
5.12.2010;0.45829
6.12.2010;0.41938
7.12.2010;0.43864
8.12.2010;0.43488
9.12.2010;0.40913
10.12.2010;0.37706
11.12.2010;0.34944
12.12.2010;0.32968
13.12.2010;0.31255
14.12.2010;0.29532
15.12.2010;0.28765
16.12.2010;0.28038
17.12.2010;0.26962
18.12.2010;0.25918
19.12.2010;0.24922
20.12.2010;0.25412
21.12.2010;0.33809
22.12.2010;0.33882
23.12.2010;0.31767
24.12.2010;0.36093
25.12.2010;0.39491
26.12.2010;0.37197
27.12.2010;0.34917
28.12.2010;0.33075
29.12.2010;0.31651
30.12.2010;0.30571
31.12.2010;0.2969
1.01.2011;0.28885
2.01.2011;0.2811
3.01.2011;0.27316
4.01.2011;0.26564
5.01.2011;0.25777
6.01.2011;0.24965
7.01.2011;0.24195
8.01.2011;0.23629
9.01.2011;0.23101
10.01.2011;0.22598
11.01.2011;0.22126
12.01.2011;0.21657
13.01.2011;0.21176
14.01.2011;0.20728
15.01.2011;0.20259
16.01.2011;0.19908
17.01.2011;0.19897
18.01.2011;0.19923
19.01.2011;0.19628
20.01.2011;0.19546
21.01.2011;0.19868
22.01.2011;0.2016
23.01.2011;0.20014
24.01.2011;0.19831
25.01.2011;0.1974
26.01.2011;0.19691
27.01.2011;0.19728
28.01.2011;0.20183
29.01.2011;0.20558
30.01.2011;0.21295
31.01.2011;0.23489
1.02.2011;0.24656
2.02.2011;0.24999
3.02.2011;0.25087
4.02.2011;0.24671
5.02.2011;0.24463
6.02.2011;0.24903
7.02.2011;0.25966
8.02.2011;0.26792
9.02.2011;0.26848
10.02.2011;0.26272
11.02.2011;0.25878
12.02.2011;0.25365
13.02.2011;0.25332
14.02.2011;0.25788
15.02.2011;0.25301
16.02.2011;0.25411
17.02.2011;0.27574
18.02.2011;0.28654
19.02.2011;0.28281
20.02.2011;0.2709
21.02.2011;0.26108
22.02.2011;0.26007
23.02.2011;0.25798
24.02.2011;0.25304
25.02.2011;0.24843
26.02.2011;0.24463
27.02.2011;0.24141
28.02.2011;0.23702
1.03.2011;0.24941
2.03.2011;0.30538
3.03.2011;0.30126
4.03.2011;0.3064
5.03.2011;0.32098
6.03.2011;0.32948
7.03.2011;0.34195
8.03.2011;0.32865
9.03.2011;0.31794
10.03.2011;0.31024
11.03.2011;0.30693
12.03.2011;0.31154
13.03.2011;0.31405
14.03.2011;0.39228
15.03.2011;0.4167
16.03.2011;0.43411
17.03.2011;0.49436
18.03.2011;0.45582
19.03.2011;0.41161
20.03.2011;0.37643
21.03.2011;0.35625
22.03.2011;0.34445
23.03.2011;0.33099
24.03.2011;0.32337
25.03.2011;0.31792
26.03.2011;0.31254
27.03.2011;0.30621
28.03.2011;0.3012
29.03.2011;0.29659
30.03.2011;0.29207
31.03.2011;0.28648
1.04.2011;0.27955
2.04.2011;0.27368
3.04.2011;0.27014
4.04.2011;0.26447
5.04.2011;0.25955
6.04.2011;0.25294
7.04.2011;0.2473
8.04.2011;0.24301
9.04.2011;0.23815
10.04.2011;0.23385
11.04.2011;0.22905
12.04.2011;
13.04.2011;
14.04.2011;
15.04.2011;0.20779
16.04.2011;0.20572
17.04.2011;0.2018
18.04.2011;0.1989
19.04.2011;0.19582
20.04.2011;0.19263
21.04.2011;0.19006
22.04.2011;0.18849
23.04.2011;0.18598
24.04.2011;0.18438
25.04.2011;0.18318
26.04.2011;0.1813
27.04.2011;0.17908
28.04.2011;0.17677
29.04.2011;0.17436
30.04.2011;0.17201
1.05.2011;0.16907
2.05.2011;0.16662
3.05.2011;0.16426
4.05.2011;0.16158
5.05.2011;0.1586
6.05.2011;0.15633
7.05.2011;0.15496
8.05.2011;0.15315
9.05.2011;0.15087
10.05.2011;0.14897
11.05.2011;0.14786
12.05.2011;0.14588
13.05.2011;0.14393
14.05.2011;0.1424
15.05.2011;0.14374
16.05.2011;0.14246
17.05.2011;0.14265
18.05.2011;0.14145
19.05.2011;0.13958
20.05.2011;0.1379
21.05.2011;0.13663
22.05.2011;0.13506
23.05.2011;0.13349
24.05.2011;0.1323
25.05.2011;0.13132
26.05.2011;0.13005
27.05.2011;0.12883
28.05.2011;0.12773
29.05.2011;0.12604
30.05.2011;0.12483
31.05.2011;0.12088
1.06.2011;0.11744
2.06.2011;0.11674
3.06.2011;0.11589
4.06.2011;0.11535
5.06.2011;0.1165
6.06.2011;0.121
7.06.2011;0.11954
8.06.2011;0.12913
9.06.2011;0.15558
10.06.2011;0.15137
11.06.2011;0.1436
12.06.2011;0.13728
13.06.2011;0.13286
14.06.2011;0.1295
15.06.2011;0.12668
16.06.2011;0.12438
17.06.2011;0.12257
18.06.2011;0.12142
19.06.2011;0.12045
20.06.2011;0.11932
21.06.2011;0.11663
22.06.2011;0.11509
23.06.2011;0.11431
24.06.2011;0.11343
25.06.2011;0.11255
26.06.2011;0.11119
27.06.2011;0.11053
28.06.2011;0.10996
29.06.2011;0.10906
30.06.2011;0.10805
1.07.2011;0.10793
2.07.2011;0.10729
3.07.2011;0.10625
4.07.2011;0.1054
5.07.2011;0.10606
6.07.2011;0.10504
7.07.2011;0.10496
8.07.2011;0.10361
9.07.2011;0.10267
10.07.2011;0.10201
11.07.2011;0.10092
12.07.2011;0.10016
13.07.2011;0.09923
14.07.2011;0.09797
15.07.2011;0.09757
16.07.2011;0.0971
17.07.2011;0.09706
18.07.2011;0.0957
19.07.2011;0.09368
20.07.2011;0.09317
21.07.2011;0.09229
22.07.2011;0.09192
23.07.2011;0.09236
24.07.2011;0.09316
25.07.2011;0.09252
26.07.2011;0.08985
27.07.2011;0.09172
28.07.2011;0.1138
29.07.2011;0.1135
30.07.2011;0.10707
31.07.2011;0.10292
1.08.2011;0.09991
2.08.2011;0.09731
3.08.2011;0.09524
4.08.2011;0.09412
5.08.2011;0.09302
6.08.2011;0.09176
7.08.2011;0.09057
8.08.2011;0.08955
9.08.2011;0.08893
10.08.2011;0.08802
11.08.2011;0.08732
12.08.2011;0.0869
13.08.2011;0.08679
14.08.2011;0.08591
15.08.2011;0.08559
16.08.2011;0.08477
17.08.2011;0.08405
18.08.2011;0.08342
19.08.2011;0.08215
20.08.2011;0.08194
21.08.2011;0.0816
22.08.2011;0.08088
23.08.2011;0.08012
24.08.2011;0.07838
25.08.2011;0.07717
26.08.2011;0.07564
27.08.2011;0.07428
28.08.2011;0.07457
29.08.2011;0.07376
30.08.2011;0.07367
31.08.2011;0.07235
1.09.2011;0.07123
2.09.2011;0.07151
3.09.2011;0.07133
4.09.2011;0.07118
5.09.2011;0.07123
6.09.2011;0.07158
7.09.2011;0.07211
8.09.2011;0.07193
9.09.2011;0.07129
10.09.2011;0.07106
11.09.2011;0.07064
12.09.2011;0.06954
13.09.2011;0.06971
14.09.2011;0.06989
15.09.2011;0.06906
16.09.2011;0.06852
17.09.2011;0.06824
18.09.2011;0.06877
19.09.2011;0.06896
20.09.2011;0.06918
21.09.2011;0.06818
22.09.2011;0.06803
23.09.2011;0.06846
24.09.2011;0.06789
25.09.2011;0.06758
26.09.2011;0.06789
27.09.2011;0.06762
28.09.2011;0.06706
29.09.2011;0.06773
30.09.2011;0.06748
1.10.2011;0.06662
2.10.2011;0.06641
3.10.2011;0.0661
4.10.2011;0.06578
5.10.2011;0.06553
6.10.2011;0.065
7.10.2011;0.06456
8.10.2011;0.06415
9.10.2011;0.0644
10.10.2011;0.06375
11.10.2011;0.06368
12.10.2011;0.06354
13.10.2011;0.06366
14.10.2011;0.0635
15.10.2011;0.06342
16.10.2011;0.06289
17.10.2011;0.06241
18.10.2011;0.06232
19.10.2011;0.06227
20.10.2011;0.0627
21.10.2011;0.06197
22.10.2011;0.06204
23.10.2011;0.0611
24.10.2011;0.06089
25.10.2011;0.0607
26.10.2011;0.0608
27.10.2011;0.06075
28.10.2011;0.06034
29.10.2011;0.0604
30.10.2011;0.06039
31.10.2011;0.05995
1.11.2011;0.05987
2.11.2011;0.05994
3.11.2011;0.0595
4.11.2011;0.05952
5.11.2011;0.05915
6.11.2011;0.0587
7.11.2011;0.05799
8.11.2011;0.05784
9.11.2011;0.05746
10.11.2011;0.05705
11.11.2011;0.05693
12.11.2011;0.05694
13.11.2011;0.05719
14.11.2011;0.05691
15.11.2011;0.05692
16.11.2011;0.05648
17.11.2011;0.05635
18.11.2011;0.05579
19.11.2011;0.05536
20.11.2011;0.0553
21.11.2011;0.05522
22.11.2011;0.05501
23.11.2011;0.05463
24.11.2011;0.05445
25.11.2011;0.05461
26.11.2011;0.05481
27.11.2011;0.05456
28.11.2011;0.05393
29.11.2011;0.05387
30.11.2011;0.05385
1.12.2011;0.05399
2.12.2011;0.05385
3.12.2011;0.05294
4.12.2011;0.05271
5.12.2011;0.05253
6.12.2011;
7.12.2011;
8.12.2011;
9.12.2011;
10.12.2011;
11.12.2011;
12.12.2011;
13.12.2011;
14.12.2011;
15.12.2011;
16.12.2011;
17.12.2011;
18.12.2011;
19.12.2011;
20.12.2011;
21.12.2011;0.07305
22.12.2011;0.07166
23.12.2011;0.0694
24.12.2011;0.06938
25.12.2011;0.09249
26.12.2011;0.10962
27.12.2011;0.10581
28.12.2011;0.10297
29.12.2011;0.10089
30.12.2011;0.09823
31.12.2011;0.09433
1.01.2012;0.09055
2.01.2012;0.09291
3.01.2012;0.14521
4.01.2012;0.15353
5.01.2012;0.14543
6.01.2012;0.14665
7.01.2012;0.14589
8.01.2012;0.13711
9.01.2012;0.12749
10.01.2012;0.12064
11.01.2012;0.11517
12.01.2012;0.11122
13.01.2012;0.10842
14.01.2012;0.10607
15.01.2012;0.10399
16.01.2012;0.1009
17.01.2012;0.09745
18.01.2012;0.09437
19.01.2012;0.09232
20.01.2012;0.09066
21.01.2012;0.08838
22.01.2012;0.0871
23.01.2012;0.08535
24.01.2012;0.08406
25.01.2012;0.08242
26.01.2012;0.08157
27.01.2012;0.07932
28.01.2012;0.07863
29.01.2012;0.07772
30.01.2012;0.07494
31.01.2012;0.07413
1.02.2012;0.07373
2.02.2012;0.07075
3.02.2012;0.07028
4.02.2012;0.06958
5.02.2012;0.06832
6.02.2012;0.06719
7.02.2012;0.06693
8.02.2012;0.06574
9.02.2012;0.0647
10.02.2012;0.06459
11.02.2012;0.06412
12.02.2012;0.06368
13.02.2012;0.0629
14.02.2012;0.06272
15.02.2012;0.06323
16.02.2012;0.0613
17.02.2012;0.05967
18.02.2012;0.05988
19.02.2012;0.06155
20.02.2012;0.06791
21.02.2012;0.08796
22.02.2012;0.10351
23.02.2012;0.10683
24.02.2012;0.11946
25.02.2012;0.14735
26.02.2012;0.16781
27.02.2012;0.16703
28.02.2012;0.15798
29.02.2012;0.15694
1.03.2012;0.18066
2.03.2012;0.21136
3.03.2012;0.21697
4.03.2012;0.20733
5.03.2012;0.19697
6.03.2012;0.18994
7.03.2012;0.18358
8.03.2012;0.18079
9.03.2012;0.18094
10.03.2012;0.17619
11.03.2012;0.17352
12.03.2012;0.16884
13.03.2012;0.16456
14.03.2012;0.16438
15.03.2012;0.1631
16.03.2012;0.16181
17.03.2012;0.16104
18.03.2012;0.15969
19.03.2012;0.15974
20.03.2012;0.15671
21.03.2012;0.15838
22.03.2012;0.15615
23.03.2012;0.15067
24.03.2012;0.14587
25.03.2012;0.14158
26.03.2012;0.13918
27.03.2012;0.13589
28.03.2012;0.13236
29.03.2012;0.12997
30.03.2012;0.12749
31.03.2012;0.12466
1.04.2012;0.12273
2.04.2012;0.11886
3.04.2012;0.1164
4.04.2012;0.11374
5.04.2012;0.11158
6.04.2012;0.11024
7.04.2012;0.10895
8.04.2012;0.10709
9.04.2012;0.10391
10.04.2012;0.10198
11.04.2012;0.10595
12.04.2012;0.1141
13.04.2012;0.11602
14.04.2012;0.11662
15.04.2012;0.15377
16.04.2012;0.17259
17.04.2012;0.18045
18.04.2012;0.18048
19.04.2012;0.21127
20.04.2012;0.23555
21.04.2012;0.2314
22.04.2012;0.22962
23.04.2012;0.21802
24.04.2012;0.21401
25.04.2012;0.32174
26.04.2012;0.29425
27.04.2012;0.25998
28.04.2012;0.23474
29.04.2012;0.21951
30.04.2012;0.21114
1.05.2012;0.21365
2.05.2012;0.25221
3.05.2012;0.24085
4.05.2012;0.23023
5.05.2012;0.22062
6.05.2012;0.21933
7.05.2012;0.33448
8.05.2012;0.28805
9.05.2012;0.25796
10.05.2012;0.24182
11.05.2012;0.228
12.05.2012;0.21701
13.05.2012;0.20887
14.05.2012;0.20112
15.05.2012;
16.05.2012;
17.05.2012;
18.05.2012;
19.05.2012;
20.05.2012;
21.05.2012;
22.05.2012;
23.05.2012;
24.05.2012;
25.05.2012;
26.05.2012;
27.05.2012;
28.05.2012;
29.05.2012;
30.05.2012;
31.05.2012;
1.06.2012;
2.06.2012;
3.06.2012;
4.06.2012;
5.06.2012;
6.06.2012;
7.06.2012;
8.06.2012;
9.06.2012;
10.06.2012;
11.06.2012;
12.06.2012;
13.06.2012;
14.06.2012;
15.06.2012;
16.06.2012;
17.06.2012;
18.06.2012;
19.06.2012;
20.06.2012;
21.06.2012;
22.06.2012;
23.06.2012;
24.06.2012;
25.06.2012;
26.06.2012;
27.06.2012;
28.06.2012;
29.06.2012;
30.06.2012;
1.07.2012;
2.07.2012;
3.07.2012;
4.07.2012;
5.07.2012;
6.07.2012;
7.07.2012;
8.07.2012;
9.07.2012;
10.07.2012;
11.07.2012;
12.07.2012;
13.07.2012;
14.07.2012;
15.07.2012;
16.07.2012;
17.07.2012;
18.07.2012;0.07501
19.07.2012;0.07471
20.07.2012;0.07308
21.07.2012;0.07322
22.07.2012;0.07395
23.07.2012;0.07168
24.07.2012;0.07154
25.07.2012;0.07137
26.07.2012;0.07003
27.07.2012;0.06991
28.07.2012;0.07021
29.07.2012;0.0688
30.07.2012;0.06823
31.07.2012;0.06697
1.08.2012;0.06743
2.08.2012;0.06825
3.08.2012;0.06879
4.08.2012;0.06838
5.08.2012;0.06467
6.08.2012;0.06496
7.08.2012;0.06523
8.08.2012;0.06555
9.08.2012;0.06304
10.08.2012;0.06351
11.08.2012;0.06419
12.08.2012;0.06444
13.08.2012;0.06514
14.08.2012;0.06468
15.08.2012;0.0634
16.08.2012;0.06373
17.08.2012;0.06315
18.08.2012;0.06208
19.08.2012;0.06247
20.08.2012;0.0629
21.08.2012;0.06191
22.08.2012;0.06115
23.08.2012;0.06161
24.08.2012;0.06118
25.08.2012;0.05982
26.08.2012;0.05992
27.08.2012;0.05963
28.08.2012;0.05921
29.08.2012;0.05935
30.08.2012;0.05876
31.08.2012;0.06117
1.09.2012;0.05901
2.09.2012;0.05846
3.09.2012;0.05944
4.09.2012;0.06027
5.09.2012;0.05947
6.09.2012;0.05731
7.09.2012;0.05726
8.09.2012;0.05765
9.09.2012;0.05705
10.09.2012;0.05748
11.09.2012;0.05766
12.09.2012;0.0576
13.09.2012;0.05833
14.09.2012;0.10803
15.09.2012;0.19794
16.09.2012;0.14429
17.09.2012;0.11979
18.09.2012;0.10615
19.09.2012;0.09847
20.09.2012;0.09236
21.09.2012;0.08768
22.09.2012;0.08353
23.09.2012;0.08155
24.09.2012;0.07996
25.09.2012;0.07664
26.09.2012;0.07585
27.09.2012;0.07471
28.09.2012;0.07427
29.09.2012;0.07232
30.09.2012;0.06996
1.10.2012;0.06927
2.10.2012;0.06844
3.10.2012;0.06751
4.10.2012;0.06554
5.10.2012;0.06539
6.10.2012;0.06492
7.10.2012;0.06385
8.10.2012;0.06283
9.10.2012;0.06275
10.10.2012;0.06106
11.10.2012;0.06057
12.10.2012;0.06285
13.10.2012;0.07126
14.10.2012;0.07163
15.10.2012;0.07157
16.10.2012;0.09523
17.10.2012;0.10227
18.10.2012;0.09356
19.10.2012;0.08733
20.10.2012;0.08453
21.10.2012;0.08215
22.10.2012;0.07989
23.10.2012;0.07867
24.10.2012;0.07561
25.10.2012;0.07532
26.10.2012;0.07425
27.10.2012;0.07229
28.10.2012;0.0718
29.10.2012;0.07391
30.10.2012;0.07872
31.10.2012;0.08361
1.11.2012;0.31231
2.11.2012;0.28527
3.11.2012;0.21486
4.11.2012;0.18001
5.11.2012;0.22591
6.11.2012;0.2868
7.11.2012;0.23926
8.11.2012;0.20865
9.11.2012;0.18944
10.11.2012;0.17795
11.11.2012;0.1734
12.11.2012;0.44383
13.11.2012;
14.11.2012;
15.11.2012;0.66528
16.11.2012;0.5624
17.11.2012;0.49955
18.11.2012;0.45301
19.11.2012;0.4085
20.11.2012;0.37557
21.11.2012;0.3535
22.11.2012;0.32665
23.11.2012;0.30863
24.11.2012;0.292
25.11.2012;0.27638
26.11.2012;0.2639
27.11.2012;0.25426
28.11.2012;0.27742
29.11.2012;0.4344
30.11.2012;0.55137
1.12.2012;0.47953
2.12.2012;0.42512
3.12.2012;0.38978
4.12.2012;0.36877
5.12.2012;0.36243
6.12.2012;0.35815
7.12.2012;0.34778
8.12.2012;0.40005
9.12.2012;0.39065
10.12.2012;0.36645
11.12.2012;0.34575
12.12.2012;0.3313
13.12.2012;0.32108
14.12.2012;0.31659
15.12.2012;0.40846
16.12.2012;0.48022
17.12.2012;0.43929
18.12.2012;0.4276
19.12.2012;0.41669
20.12.2012;0.39888
21.12.2012;0.38477
22.12.2012;0.36932
23.12.2012;0.36096
24.12.2012;0.35753
25.12.2012;0.35226
26.12.2012;0.34318
27.12.2012;0.40862
28.12.2012;0.40041
29.12.2012;0.38632
30.12.2012;0.35125
31.12.2012;0.33655
1.01.2013;0.32788
2.01.2013;0.32081
3.01.2013;0.31287
4.01.2013;0.3058
5.01.2013;0.29958
6.01.2013;0.29243
7.01.2013;0.2849
8.01.2013;0.27713
9.01.2013;0.26982
10.01.2013;0.26442
11.01.2013;0.26033
12.01.2013;0.2553
13.01.2013;0.25548
14.01.2013;0.38111
15.01.2013;0.49932
16.01.2013;0.43793
17.01.2013;0.4005
18.01.2013;0.37422
19.01.2013;0.35678
20.01.2013;0.47766
21.01.2013;0.56277
22.01.2013;0.49801
23.01.2013;0.4617
24.01.2013;0.44955
25.01.2013;0.43537
26.01.2013;0.41315
27.01.2013;0.39773
28.01.2013;0.3852
29.01.2013;0.38096
30.01.2013;0.38893
31.01.2013;0.43376
1.02.2013;0.45666
2.02.2013;0.45755
3.02.2013;0.44332
4.02.2013;0.4245
5.02.2013;0.40802
6.02.2013;0.43709
7.02.2013;0.44559
8.02.2013;0.42895
9.02.2013;0.4102
10.02.2013;0.39516
11.02.2013;0.38405
12.02.2013;0.38211
13.02.2013;0.3855
14.02.2013;0.37822
15.02.2013;0.36924
16.02.2013;0.35967
17.02.2013;0.35713
18.02.2013;0.35113
19.02.2013;0.33855
20.02.2013;0.33381
21.02.2013;0.33038
22.02.2013;0.33029
23.02.2013;0.37533
24.02.2013;0.51628
25.02.2013;0.4772
26.02.2013;0.44894
27.02.2013;0.43168
28.02.2013;0.41247
1.03.2013;0.40802
2.03.2013;0.41768
3.03.2013;0.43441
4.03.2013;0.42601
5.03.2013;0.41406
6.03.2013;0.44893
7.03.2013;0.58336
8.03.2013;0.66973
9.03.2013;0.699
10.03.2013;0.65761
11.03.2013;0.63928
12.03.2013;0.6423
13.03.2013;0.61763
14.03.2013;0.61932
15.03.2013;0.60962
16.03.2013;0.56299
17.03.2013;0.53284
18.03.2013;0.56839
19.03.2013;0.67486
20.03.2013;0.62088
21.03.2013;0.64433
22.03.2013;0.63251
23.03.2013;0.59058
24.03.2013;0.56177
25.03.2013;0.54538
26.03.2013;0.51675
27.03.2013;0.50064
28.03.2013;0.48993
29.03.2013;0.48814
30.03.2013;0.49632
31.03.2013;0.55395
1.04.2013;0.62063
2.04.2013;0.71504
3.04.2013;0.71557
4.04.2013;0.64606
5.04.2013;0.60784
6.04.2013;0.5936
7.04.2013;0.56823
8.04.2013;0.53764
9.04.2013;0.51191
10.04.2013;0.48715
11.04.2013;0.46756
12.04.2013;0.45194
13.04.2013;0.4386
14.04.2013;0.4238
15.04.2013;0.40922
16.04.2013;0.40153
17.04.2013;0.39274
18.04.2013;0.38473
19.04.2013;0.37759
20.04.2013;0.36986
21.04.2013;0.36107
22.04.2013;0.3548
23.04.2013;0.34489
24.04.2013;0.33078
25.04.2013;0.32432
26.04.2013;0.32054
27.04.2013;0.31877
28.04.2013;0.3167
29.04.2013;0.31384
30.04.2013;0.30726
1.05.2013;0.30155
2.05.2013;0.29828
3.05.2013;0.2929
4.05.2013;0.28572
5.05.2013;0.28271
6.05.2013;0.27871
7.05.2013;0.27301
8.05.2013;0.32902
9.05.2013;0.33735
10.05.2013;0.30975
11.05.2013;0.29468
12.05.2013;0.28547
13.05.2013;0.27828
14.05.2013;0.27536
15.05.2013;0.27301
16.05.2013;0.26653
17.05.2013;0.26361
18.05.2013;0.26639
19.05.2013;0.26911
20.05.2013;0.26471
21.05.2013;0.26405
22.05.2013;0.2545
23.05.2013;0.26218
24.05.2013;0.2842
25.05.2013;0.3264
26.05.2013;0.49332
27.05.2013;0.45552
28.05.2013;0.39341
29.05.2013;0.37731
30.05.2013;0.60596
31.05.2013;0.54781
1.06.2013;0.54721
2.06.2013;0.52978
3.06.2013;0.517
4.06.2013;0.52374
5.06.2013;0.48353
6.06.2013;0.45562
7.06.2013;0.43568
8.06.2013;0.41665
9.06.2013;0.39498
10.06.2013;0.37825
11.06.2013;0.3638
12.06.2013;0.3437
13.06.2013;0.32994
14.06.2013;0.31799
15.06.2013;0.30543
16.06.2013;0.29537
17.06.2013;0.28635
18.06.2013;0.27703
19.06.2013;0.27045
20.06.2013;0.26583
21.06.2013;0.26077
22.06.2013;0.25482
23.06.2013;0.2512
24.06.2013;0.24885
25.06.2013;0.24453
26.06.2013;0.2409
27.06.2013;0.23791
28.06.2013;0.23593
29.06.2013;0.23229
30.06.2013;0.2266
1.07.2013;0.22197
2.07.2013;0.2193
3.07.2013;0.21538
4.07.2013;0.21286
5.07.2013;0.2072
6.07.2013;0.20515
7.07.2013;0.20283
8.07.2013;0.19962
9.07.2013;0.19557
10.07.2013;0.19264
11.07.2013;0.19174
12.07.2013;0.19028
13.07.2013;0.18707
14.07.2013;0.1843
15.07.2013;0.18341
16.07.2013;0.18227
17.07.2013;0.17797
18.07.2013;0.17701
19.07.2013;0.1752
20.07.2013;0.17314
21.07.2013;0.1711
22.07.2013;0.16953
23.07.2013;0.16723
24.07.2013;0.16328
25.07.2013;0.16192
26.07.2013;0.16089
27.07.2013;0.15904
28.07.2013;0.156
29.07.2013;0.15581
30.07.2013;0.1545
31.07.2013;0.15234
1.08.2013;0.15105
2.08.2013;0.14822
3.08.2013;0.147
4.08.2013;0.14461
5.08.2013;0.1444
6.08.2013;0.14224
7.08.2013;0.14032
8.08.2013;0.13939
9.08.2013;0.13786
10.08.2013;0.13495
11.08.2013;0.13493
12.08.2013;0.13477
13.08.2013;0.1337
14.08.2013;0.13218
15.08.2013;0.13206
16.08.2013;0.13155
17.08.2013;0.13094
18.08.2013;0.12682
19.08.2013;0.12338
20.08.2013;0.12423
21.08.2013;0.12374
22.08.2013;0.1239
23.08.2013;0.12008
24.08.2013;0.12034
25.08.2013;0.12126
26.08.2013;0.12048
27.08.2013;0.11799
28.08.2013;0.11794
29.08.2013;0.11773
30.08.2013;0.11695
31.08.2013;0.11672
1.09.2013;0.11525
2.09.2013;0.10998
3.09.2013;0.11011
4.09.2013;0.11019
5.09.2013;0.11048
6.09.2013;0.11079
7.09.2013;0.10971
8.09.2013;0.1091
9.09.2013;0.10765
10.09.2013;0.1058
11.09.2013;0.10614
12.09.2013;0.10695
13.09.2013;0.10663
14.09.2013;0.10183
15.09.2013;0.10223
16.09.2013;0.10238
17.09.2013;0.10257
18.09.2013;0.10231
