Region;Levant
31.05.2015;0.448893
31.05.2015;0.495529
31.05.2015;0.495529
31.05.2015;0.524561
31.05.2015;0.476612
31.05.2015;0.514796
31.05.2015;0.44435
31.05.2015;0.467284
31.05.2015;0.486027
31.05.2015;0.453458
31.05.2015;0.471937
31.05.2015;0.462654
31.05.2015;0.476612
31.05.2015;0.471937
31.05.2015;0.467284
31.05.2015;0.476612
31.05.2015;0.476612
31.05.2015;0.453458
31.05.2015;0.44435
31.05.2015;0.471937
31.05.2015;0.471937
31.05.2015;0.430854
31.05.2015;0.44435
31.05.2015;0.462654
31.05.2015;0.490767
31.05.2015;0.448893
31.05.2015;0.481308
31.05.2015;0.462654
31.05.2015;0.439829
31.05.2015;0.519668
31.05.2015;0.44435
31.05.2015;0.481308
31.05.2015;0.481308
31.05.2015;0.471937
31.05.2015;0.458045
31.05.2015;0.44435
31.05.2015;0.453458
31.05.2015;0.435331
31.05.2015;0.519668
1.06.2015;0.462654
1.06.2015;0.430854
1.06.2015;0.486027
1.06.2015;0.453458
1.06.2015;0.476612
1.06.2015;0.448893
1.06.2015;0.505119
1.06.2015;0.505119
1.06.2015;0.471937
1.06.2015;0.490767
1.06.2015;0.44435
1.06.2015;0.471937
1.06.2015;0.44435
1.06.2015;0.467284
1.06.2015;0.471937
1.06.2015;0.439829
1.06.2015;0.448893
1.06.2015;0.421966
1.06.2015;0.421966
1.06.2015;0.453458
1.06.2015;0.426399
1.06.2015;0.458045
1.06.2015;0.435331
1.06.2015;0.391554
1.06.2015;0.467284
1.06.2015;0.448893
1.06.2015;0.374662
1.06.2015;0.435331
1.06.2015;0.439829
1.06.2015;0.400132
1.06.2015;0.430854
1.06.2015;0.404455
1.06.2015;0.458045
1.06.2015;0.426399
1.06.2015;0.370494
1.06.2015;0.413166
1.06.2015;0.413166
1.06.2015;0.439829
1.06.2015;0.426399
1.06.2015;0.400132
1.06.2015;0.44435
1.06.2015;0.435331
1.06.2015;0.426399
1.06.2015;0.430854
1.06.2015;0.404455
1.06.2015;0.404455
1.06.2015;0.404455
1.06.2015;0.448893
2.06.2015;0.421966
2.06.2015;0.395832
2.06.2015;0.439829
2.06.2015;0.395832
2.06.2015;0.4088
2.06.2015;0.435331
2.06.2015;0.413166
2.06.2015;0.404455
2.06.2015;0.439829
2.06.2015;0.430854
2.06.2015;0.481308
2.06.2015;0.400132
2.06.2015;0.395832
2.06.2015;0.417555
2.06.2015;0.421966
2.06.2015;0.4088
2.06.2015;0.4088
2.06.2015;0.421966
2.06.2015;0.395832
2.06.2015;0.421966
2.06.2015;0.366349
2.06.2015;0.387298
2.06.2015;0.387298
2.06.2015;0.354046
2.06.2015;0.299282
2.06.2015;0.378852
2.06.2015;0.322217
2.06.2015;0.314482
2.06.2015;0.341943
2.06.2015;0.314482
2.06.2015;0.310649
2.06.2015;0.362226
2.06.2015;0.345955
2.06.2015;0.33004
2.06.2015;0.337953
2.06.2015;0.333985
2.06.2015;0.345955
2.06.2015;0.314482
2.06.2015;0.333985
2.06.2015;0.322217
2.06.2015;0.322217
2.06.2015;0.345955
2.06.2015;0.358125
2.06.2015;0.345955
2.06.2015;0.349989
2.06.2015;0.310649
2.06.2015;0.295538
2.06.2015;0.374662
3.06.2015;0.333985
3.06.2015;0.341943
3.06.2015;0.358125
3.06.2015;0.322217
3.06.2015;0.310649
3.06.2015;0.337953
3.06.2015;0.362226
3.06.2015;0.341943
3.06.2015;0.374662
3.06.2015;0.341943
3.06.2015;0.326117
3.06.2015;0.395832
3.06.2015;0.366349
3.06.2015;0.337953
3.06.2015;0.333985
3.06.2015;0.358125
3.06.2015;0.358125
3.06.2015;0.333985
3.06.2015;0.337953
3.06.2015;0.337953
3.06.2015;0.345955
3.06.2015;0.337953
3.06.2015;0.362226
3.06.2015;0.333985
3.06.2015;0.33004
3.06.2015;0.378852
3.06.2015;0.310649
3.06.2015;0.374662
3.06.2015;0.345955
3.06.2015;0.326117
3.06.2015;0.337953
3.06.2015;0.314482
3.06.2015;0.341943
3.06.2015;0.349989
3.06.2015;0.303049
3.06.2015;0.322217
3.06.2015;0.333985
3.06.2015;0.310649
3.06.2015;0.295538
3.06.2015;0.299282
3.06.2015;0.337953
3.06.2015;0.326117
3.06.2015;0.314482
3.06.2015;0.395832
3.06.2015;0.318338
3.06.2015;0.333985
3.06.2015;0.349989
3.06.2015;0.400132
4.06.2015;0.349989
4.06.2015;0.318338
4.06.2015;0.349989
4.06.2015;0.322217
4.06.2015;0.354046
4.06.2015;0.366349
4.06.2015;0.314482
4.06.2015;0.374662
4.06.2015;0.366349
4.06.2015;0.354046
4.06.2015;0.337953
4.06.2015;0.333985
4.06.2015;0.374662
4.06.2015;0.326117
4.06.2015;0.341943
4.06.2015;0.326117
4.06.2015;0.303049
4.06.2015;0.322217
4.06.2015;0.383063
4.06.2015;0.314482
4.06.2015;0.318338
4.06.2015;0.303049
4.06.2015;0.337953
4.06.2015;0.288118
4.06.2015;0.310649
4.06.2015;0.299282
4.06.2015;0.262853
4.06.2015;0.314482
4.06.2015;0.33004
4.06.2015;0.318338
4.06.2015;0.280787
4.06.2015;0.322217
4.06.2015;0.291817
4.06.2015;0.354046
4.06.2015;0.345955
4.06.2015;0.295538
4.06.2015;0.306838
4.06.2015;0.326117
4.06.2015;0.387298
4.06.2015;0.280787
4.06.2015;0.341943
4.06.2015;0.299282
4.06.2015;0.291817
4.06.2015;0.306838
4.06.2015;0.284441
4.06.2015;0.303049
4.06.2015;0.318338
4.06.2015;0.326117
5.06.2015;0.326117
5.06.2015;0.284441
5.06.2015;0.295538
5.06.2015;0.322217
5.06.2015;0.310649
5.06.2015;0.333985
5.06.2015;0.318338
5.06.2015;0.277155
5.06.2015;0.314482
5.06.2015;0.310649
5.06.2015;0.299282
5.06.2015;0.326117
5.06.2015;0.306838
5.06.2015;0.326117
5.06.2015;0.291817
5.06.2015;0.326117
5.06.2015;0.318338
5.06.2015;0.288118
5.06.2015;0.314482
5.06.2015;0.337953
5.06.2015;0.288118
5.06.2015;0.314482
5.06.2015;0.266395
5.06.2015;0.295538
5.06.2015;0.303049
5.06.2015;0.318338
5.06.2015;0.318338
5.06.2015;0.314482
5.06.2015;0.306838
5.06.2015;0.299282
5.06.2015;0.310649
5.06.2015;0.318338
5.06.2015;0.310649
5.06.2015;0.314482
5.06.2015;0.306838
5.06.2015;0.314482
5.06.2015;0.291817
5.06.2015;0.314482
5.06.2015;0.345955
5.06.2015;0.299282
5.06.2015;0.310649
5.06.2015;0.345955
5.06.2015;0.303049
5.06.2015;0.288118
5.06.2015;0.299282
5.06.2015;0.314482
5.06.2015;0.310649
5.06.2015;0.310649
6.06.2015;0.318338
6.06.2015;0.277155
6.06.2015;0.266395
6.06.2015;0.33004
6.06.2015;0.314482
6.06.2015;0.291817
6.06.2015;0.299282
6.06.2015;0.277155
6.06.2015;0.310649
6.06.2015;0.299282
6.06.2015;0.314482
6.06.2015;0.284441
6.06.2015;0.322217
6.06.2015;0.299282
6.06.2015;0.269959
6.06.2015;0.333985
6.06.2015;0.341943
6.06.2015;0.345955
6.06.2015;0.277155
6.06.2015;0.291817
6.06.2015;0.291817
6.06.2015;0.299282
6.06.2015;0.295538
6.06.2015;0.284441
6.06.2015;0.280787
6.06.2015;0.322217
6.06.2015;0.310649
6.06.2015;0.326117
6.06.2015;0.354046
6.06.2015;0.295538
6.06.2015;0.288118
6.06.2015;0.291817
6.06.2015;0.255838
6.06.2015;0.303049
6.06.2015;0.277155
6.06.2015;0.266395
6.06.2015;0.284441
6.06.2015;0.310649
6.06.2015;0.273546
6.06.2015;0.266395
6.06.2015;0.277155
6.06.2015;0.280787
6.06.2015;0.314482
6.06.2015;0.291817
6.06.2015;0.284441
6.06.2015;0.299282
6.06.2015;0.303049
6.06.2015;0.269959
7.06.2015;0.295538
7.06.2015;0.273546
7.06.2015;0.269959
7.06.2015;0.277155
7.06.2015;0.295538
7.06.2015;0.269959
7.06.2015;0.280787
7.06.2015;0.262853
7.06.2015;0.295538
7.06.2015;0.277155
7.06.2015;0.288118
7.06.2015;0.288118
7.06.2015;0.295538
7.06.2015;0.273546
7.06.2015;0.337953
7.06.2015;0.333985
7.06.2015;0.295538
7.06.2015;0.288118
7.06.2015;0.337953
7.06.2015;0.349989
7.06.2015;0.280787
7.06.2015;0.295538
7.06.2015;0.288118
7.06.2015;0.266395
7.06.2015;0.266395
7.06.2015;0.277155
7.06.2015;0.295538
7.06.2015;0.288118
7.06.2015;0.306838
7.06.2015;0.299282
7.06.2015;0.288118
7.06.2015;0.306838
7.06.2015;0.262853
7.06.2015;0.280787
7.06.2015;0.269959
7.06.2015;0.262853
7.06.2015;0.277155
7.06.2015;0.273546
7.06.2015;0.33004
7.06.2015;0.269959
7.06.2015;0.284441
7.06.2015;0.255838
7.06.2015;0.238694
7.06.2015;0.295538
7.06.2015;0.295538
7.06.2015;0.259334
7.06.2015;0.288118
7.06.2015;0.288118
8.06.2015;0.288118
8.06.2015;0.310649
8.06.2015;0.322217
8.06.2015;0.255838
8.06.2015;0.288118
8.06.2015;0.255838
8.06.2015;0.245484
8.06.2015;0.284441
8.06.2015;0.277155
8.06.2015;0.299282
8.06.2015;0.291817
8.06.2015;0.242078
8.06.2015;0.262853
8.06.2015;0.310649
8.06.2015;0.252364
8.06.2015;0.269959
8.06.2015;0.255838
8.06.2015;0.262853
8.06.2015;0.262853
8.06.2015;0.269959
8.06.2015;0.252364
8.06.2015;0.280787
8.06.2015;0.245484
8.06.2015;0.266395
8.06.2015;0.252364
8.06.2015;0.284441
8.06.2015;0.273546
8.06.2015;0.266395
8.06.2015;0.259334
8.06.2015;0.255838
8.06.2015;0.273546
8.06.2015;0.262853
8.06.2015;0.262853
8.06.2015;0.291817
8.06.2015;0.273546
8.06.2015;0.266395
8.06.2015;0.266395
8.06.2015;0.291817
8.06.2015;0.273546
8.06.2015;0.273546
8.06.2015;0.245484
8.06.2015;0.280787
8.06.2015;0.266395
8.06.2015;0.245484
8.06.2015;0.295538
8.06.2015;0.259334
8.06.2015;0.273546
8.06.2015;0.238694
9.06.2015;0.277155
9.06.2015;0.235333
9.06.2015;0.212444
9.06.2015;0.245484
9.06.2015;0.266395
9.06.2015;0.262853
9.06.2015;0.266395
9.06.2015;0.262853
9.06.2015;0.288118
9.06.2015;0.269959
9.06.2015;0.280787
9.06.2015;0.21887
9.06.2015;0.242078
9.06.2015;0.262853
9.06.2015;0.284441
9.06.2015;0.280787
9.06.2015;0.259334
9.06.2015;0.280787
9.06.2015;0.255838
9.06.2015;0.242078
9.06.2015;0.266395
9.06.2015;0.295538
9.06.2015;0.262853
9.06.2015;0.269959
9.06.2015;0.262853
9.06.2015;0.269959
9.06.2015;0.245484
9.06.2015;0.284441
9.06.2015;0.259334
9.06.2015;0.21887
9.06.2015;0.299282
9.06.2015;0.295538
9.06.2015;0.248912
9.06.2015;0.269959
9.06.2015;0.273546
9.06.2015;0.262853
9.06.2015;0.310649
9.06.2015;0.255838
9.06.2015;0.266395
9.06.2015;0.299282
9.06.2015;0.295538
9.06.2015;0.277155
9.06.2015;0.291817
9.06.2015;0.255838
9.06.2015;0.273546
9.06.2015;0.299282
9.06.2015;0.295538
9.06.2015;0.288118
10.06.2015;0.262853
10.06.2015;0.288118
10.06.2015;0.231995
10.06.2015;0.273546
10.06.2015;0.277155
10.06.2015;0.238694
10.06.2015;0.255838
10.06.2015;0.269959
10.06.2015;0.273546
10.06.2015;0.269959
10.06.2015;0.266395
10.06.2015;0.295538
10.06.2015;0.284441
10.06.2015;0.262853
10.06.2015;0.269959
10.06.2015;0.277155
10.06.2015;0.291817
10.06.2015;0.266395
10.06.2015;0.255838
10.06.2015;0.225387
10.06.2015;0.269959
10.06.2015;0.269959
10.06.2015;0.306838
10.06.2015;0.303049
10.06.2015;0.269959
10.06.2015;0.266395
10.06.2015;0.269959
10.06.2015;0.235333
10.06.2015;0.299282
10.06.2015;0.242078
10.06.2015;0.291817
10.06.2015;0.262853
10.06.2015;0.277155
10.06.2015;0.262853
10.06.2015;0.259334
10.06.2015;0.266395
10.06.2015;0.262853
10.06.2015;0.255838
10.06.2015;0.235333
10.06.2015;0.245484
10.06.2015;0.235333
10.06.2015;0.231995
10.06.2015;0.252364
10.06.2015;0.252364
10.06.2015;0.199865
10.06.2015;0.202975
10.06.2015;0.21887
10.06.2015;0.248912
11.06.2015;0.231995
11.06.2015;0.235333
11.06.2015;0.22868
11.06.2015;0.225387
11.06.2015;0.242078
11.06.2015;0.245484
11.06.2015;0.262853
11.06.2015;0.235333
11.06.2015;0.238694
11.06.2015;0.277155
11.06.2015;0.245484
11.06.2015;0.245484
11.06.2015;0.248912
11.06.2015;0.252364
11.06.2015;0.248912
11.06.2015;0.231995
11.06.2015;0.22868
11.06.2015;0.235333
11.06.2015;0.248912
11.06.2015;0.255838
11.06.2015;0.238694
11.06.2015;0.242078
11.06.2015;0.238694
11.06.2015;0.22868
11.06.2015;0.245484
11.06.2015;0.277155
11.06.2015;0.269959
11.06.2015;0.273546
11.06.2015;0.245484
11.06.2015;0.22868
11.06.2015;0.222117
11.06.2015;0.222117
11.06.2015;0.242078
11.06.2015;0.235333
11.06.2015;0.235333
11.06.2015;0.238694
11.06.2015;0.259334
11.06.2015;0.248912
11.06.2015;0.238694
11.06.2015;0.209265
11.06.2015;0.238694
11.06.2015;0.262853
11.06.2015;0.248912
11.06.2015;0.235333
11.06.2015;0.262853
11.06.2015;0.242078
11.06.2015;0.231995
11.06.2015;0.238694
12.06.2015;0.273546
12.06.2015;0.259334
12.06.2015;0.222117
12.06.2015;0.231995
12.06.2015;0.248912
12.06.2015;0.242078
12.06.2015;0.231995
12.06.2015;0.235333
12.06.2015;0.21887
12.06.2015;0.222117
12.06.2015;0.212444
12.06.2015;0.222117
12.06.2015;0.22868
12.06.2015;0.206109
12.06.2015;0.215645
12.06.2015;0.215645
12.06.2015;0.196777
12.06.2015;0.222117
12.06.2015;0.215645
12.06.2015;0.212444
12.06.2015;0.199865
12.06.2015;0.202975
12.06.2015;0.212444
12.06.2015;0.245484
12.06.2015;0.215645
12.06.2015;0.212444
12.06.2015;0.22868
12.06.2015;0.248912
12.06.2015;0.222117
12.06.2015;0.22868
12.06.2015;0.248912
12.06.2015;0.215645
12.06.2015;0.206109
12.06.2015;0.21887
12.06.2015;0.238694
12.06.2015;0.206109
12.06.2015;0.225387
12.06.2015;0.215645
12.06.2015;0.209265
12.06.2015;0.231995
12.06.2015;0.215645
12.06.2015;0.235333
12.06.2015;0.235333
12.06.2015;0.22868
12.06.2015;0.245484
12.06.2015;0.238694
12.06.2015;0.255838
12.06.2015;0.222117
13.06.2015;0.209265
13.06.2015;0.193712
13.06.2015;0.22868
13.06.2015;0.212444
13.06.2015;0.259334
13.06.2015;0.22868
13.06.2015;0.22868
13.06.2015;0.212444
13.06.2015;0.231995
13.06.2015;0.199865
13.06.2015;0.222117
13.06.2015;0.21887
13.06.2015;0.212444
13.06.2015;0.222117
13.06.2015;0.222117
13.06.2015;0.259334
13.06.2015;0.222117
13.06.2015;0.248912
13.06.2015;0.262853
13.06.2015;0.245484
13.06.2015;0.21887
13.06.2015;0.22868
13.06.2015;0.212444
13.06.2015;0.21887
13.06.2015;0.206109
13.06.2015;0.238694
13.06.2015;0.215645
13.06.2015;0.202975
13.06.2015;0.235333
13.06.2015;0.238694
13.06.2015;0.206109
13.06.2015;0.235333
13.06.2015;0.225387
13.06.2015;0.22868
13.06.2015;0.242078
13.06.2015;0.199865
13.06.2015;0.248912
13.06.2015;0.21887
13.06.2015;0.206109
13.06.2015;0.222117
13.06.2015;0.266395
13.06.2015;0.22868
13.06.2015;0.22868
13.06.2015;0.248912
13.06.2015;0.252364
13.06.2015;0.222117
13.06.2015;0.235333
13.06.2015;0.225387
14.06.2015;0.22868
14.06.2015;0.22868
14.06.2015;0.259334
14.06.2015;0.235333
14.06.2015;0.206109
14.06.2015;0.235333
14.06.2015;0.238694
14.06.2015;0.22868
14.06.2015;0.209265
14.06.2015;0.235333
14.06.2015;0.215645
14.06.2015;0.22868
14.06.2015;0.209265
14.06.2015;0.225387
14.06.2015;0.252364
14.06.2015;0.190671
14.06.2015;0.22868
14.06.2015;0.209265
14.06.2015;0.238694
14.06.2015;0.235333
14.06.2015;0.21887
14.06.2015;0.22868
14.06.2015;0.222117
14.06.2015;0.22868
14.06.2015;0.215645
14.06.2015;0.199865
14.06.2015;0.206109
14.06.2015;0.222117
14.06.2015;0.22868
14.06.2015;0.225387
14.06.2015;0.235333
14.06.2015;0.225387
14.06.2015;0.248912
14.06.2015;0.209265
14.06.2015;0.215645
14.06.2015;0.22868
14.06.2015;0.235333
14.06.2015;0.215645
14.06.2015;0.222117
14.06.2015;0.206109
14.06.2015;0.225387
14.06.2015;0.215645
14.06.2015;0.222117
14.06.2015;0.21887
14.06.2015;0.212444
14.06.2015;0.187652
14.06.2015;0.206109
14.06.2015;0.215645
15.06.2015;0.196777
15.06.2015;0.199865
15.06.2015;0.206109
15.06.2015;0.215645
15.06.2015;0.21887
15.06.2015;0.206109
15.06.2015;0.190671
15.06.2015;0.245484
15.06.2015;0.21887
15.06.2015;0.231995
15.06.2015;0.238694
15.06.2015;0.22868
15.06.2015;0.222117
15.06.2015;0.22868
15.06.2015;0.222117
15.06.2015;0.252364
15.06.2015;0.259334
15.06.2015;0.222117
15.06.2015;0.242078
15.06.2015;0.222117
15.06.2015;0.225387
15.06.2015;0.21887
15.06.2015;0.212444
15.06.2015;0.212444
15.06.2015;0.187652
15.06.2015;0.222117
15.06.2015;0.209265
15.06.2015;0.212444
15.06.2015;0.215645
15.06.2015;0.202975
15.06.2015;0.22868
15.06.2015;0.238694
15.06.2015;0.235333
15.06.2015;0.225387
15.06.2015;0.22868
15.06.2015;0.248912
15.06.2015;0.215645
15.06.2015;0.245484
15.06.2015;0.215645
15.06.2015;0.245484
15.06.2015;0.22868
15.06.2015;0.273546
15.06.2015;0.238694
15.06.2015;0.235333
15.06.2015;0.225387
15.06.2015;0.242078
15.06.2015;0.255838
15.06.2015;0.255838
16.06.2015;0.242078
16.06.2015;0.266395
16.06.2015;0.231995
16.06.2015;0.231995
16.06.2015;0.280787
16.06.2015;0.262853
16.06.2015;0.238694
16.06.2015;0.209265
16.06.2015;0.248912
16.06.2015;0.248912
16.06.2015;0.262853
16.06.2015;0.222117
16.06.2015;0.235333
16.06.2015;0.222117
16.06.2015;0.245484
16.06.2015;0.231995
16.06.2015;0.225387
16.06.2015;0.22868
16.06.2015;0.22868
16.06.2015;0.199865
16.06.2015;0.242078
16.06.2015;0.255838
16.06.2015;0.21887
16.06.2015;0.255838
16.06.2015;0.238694
16.06.2015;0.238694
16.06.2015;0.202975
16.06.2015;0.21887
16.06.2015;0.215645
16.06.2015;0.215645
16.06.2015;0.212444
16.06.2015;0.21887
16.06.2015;0.235333
16.06.2015;0.238694
16.06.2015;0.22868
16.06.2015;0.225387
16.06.2015;0.238694
16.06.2015;0.235333
16.06.2015;0.245484
16.06.2015;0.21887
16.06.2015;0.242078
16.06.2015;0.212444
16.06.2015;0.235333
16.06.2015;0.235333
16.06.2015;0.252364
16.06.2015;0.235333
16.06.2015;0.252364
16.06.2015;0.215645
17.06.2015;0.248912
17.06.2015;0.22868
17.06.2015;0.245484
17.06.2015;0.238694
17.06.2015;0.22868
17.06.2015;0.222117
17.06.2015;0.245484
17.06.2015;0.259334
17.06.2015;0.266395
17.06.2015;0.21887
17.06.2015;0.231995
17.06.2015;0.21887
17.06.2015;0.235333
17.06.2015;0.231995
17.06.2015;0.22868
17.06.2015;0.222117
17.06.2015;0.231995
17.06.2015;0.248912
17.06.2015;0.235333
17.06.2015;0.22868
17.06.2015;0.199865
17.06.2015;0.212444
17.06.2015;0.212444
17.06.2015;0.196777
17.06.2015;0.225387
17.06.2015;0.209265
17.06.2015;0.235333
17.06.2015;0.235333
17.06.2015;0.21887
17.06.2015;0.209265
17.06.2015;0.231995
17.06.2015;0.212444
17.06.2015;0.225387
17.06.2015;0.215645
17.06.2015;0.262853
17.06.2015;0.266395
17.06.2015;0.222117
17.06.2015;0.248912
17.06.2015;0.248912
17.06.2015;0.242078
17.06.2015;0.245484
17.06.2015;0.215645
17.06.2015;0.245484
17.06.2015;0.245484
17.06.2015;0.235333
17.06.2015;0.269959
17.06.2015;0.231995
17.06.2015;0.245484
18.06.2015;0.222117
18.06.2015;0.248912
18.06.2015;0.22868
18.06.2015;0.22868
18.06.2015;0.238694
18.06.2015;0.222117
18.06.2015;0.215645
18.06.2015;0.248912
18.06.2015;0.222117
18.06.2015;0.259334
18.06.2015;0.209265
18.06.2015;0.222117
18.06.2015;0.209265
18.06.2015;0.212444
18.06.2015;0.231995
18.06.2015;0.209265
18.06.2015;0.225387
18.06.2015;0.222117
18.06.2015;0.235333
18.06.2015;0.21887
18.06.2015;0.222117
18.06.2015;0.199865
18.06.2015;0.222117
18.06.2015;0.222117
18.06.2015;0.212444
18.06.2015;0.262853
18.06.2015;0.22868
18.06.2015;0.209265
18.06.2015;0.231995
18.06.2015;0.21887
18.06.2015;0.262853
18.06.2015;0.215645
18.06.2015;0.209265
18.06.2015;0.235333
18.06.2015;0.21887
18.06.2015;0.222117
18.06.2015;0.245484
18.06.2015;0.196777
18.06.2015;0.184656
18.06.2015;0.172901
18.06.2015;0.181683
18.06.2015;0.202975
18.06.2015;0.178732
18.06.2015;0.184656
18.06.2015;0.190671
18.06.2015;0.196777
18.06.2015;0.178732
18.06.2015;0.187652
19.06.2015;0.190671
19.06.2015;0.199865
19.06.2015;0.196777
19.06.2015;0.172901
19.06.2015;0.196777
19.06.2015;0.181683
19.06.2015;0.184656
19.06.2015;0.206109
19.06.2015;0.178732
19.06.2015;0.193712
19.06.2015;0.190671
19.06.2015;0.175805
19.06.2015;0.175805
19.06.2015;0.187652
19.06.2015;0.193712
19.06.2015;0.167162
19.06.2015;0.22868
19.06.2015;0.17002
19.06.2015;0.202975
19.06.2015;0.184656
19.06.2015;0.158726
19.06.2015;0.184656
19.06.2015;0.209265
19.06.2015;0.172901
19.06.2015;0.21887
19.06.2015;0.178732
19.06.2015;0.190671
19.06.2015;0.184656
19.06.2015;0.164327
19.06.2015;0.184656
19.06.2015;0.145129
19.06.2015;0.181683
19.06.2015;0.181683
19.06.2015;0.167162
19.06.2015;0.167162
19.06.2015;0.172901
19.06.2015;0.164327
19.06.2015;0.178732
19.06.2015;0.172901
19.06.2015;0.187652
19.06.2015;0.17002
19.06.2015;0.172901
19.06.2015;0.184656
19.06.2015;0.167162
19.06.2015;0.184656
19.06.2015;0.172901
19.06.2015;0.167162
19.06.2015;0.190671
20.06.2015;0.235333
20.06.2015;0.190671
20.06.2015;0.158726
20.06.2015;0.181683
20.06.2015;0.190671
20.06.2015;0.196777
20.06.2015;0.193712
20.06.2015;0.212444
20.06.2015;0.175805
20.06.2015;0.184656
20.06.2015;0.193712
20.06.2015;0.196777
20.06.2015;0.17002
20.06.2015;0.175805
20.06.2015;0.164327
20.06.2015;0.193712
20.06.2015;0.190671
20.06.2015;0.193712
20.06.2015;0.196777
20.06.2015;0.212444
20.06.2015;0.206109
20.06.2015;0.193712
20.06.2015;0.199865
20.06.2015;0.187652
20.06.2015;0.178732
20.06.2015;0.172901
20.06.2015;0.175805
20.06.2015;0.181683
20.06.2015;0.184656
20.06.2015;0.175805
20.06.2015;0.190671
20.06.2015;0.209265
20.06.2015;0.215645
20.06.2015;0.175805
20.06.2015;0.158726
20.06.2015;0.17002
20.06.2015;0.181683
20.06.2015;0.172901
20.06.2015;0.196777
20.06.2015;0.199865
20.06.2015;0.175805
20.06.2015;0.184656
20.06.2015;0.199865
20.06.2015;0.193712
20.06.2015;0.178732
20.06.2015;0.175805
20.06.2015;0.184656
20.06.2015;0.175805
21.06.2015;0.196777
21.06.2015;0.164327
21.06.2015;0.178732
21.06.2015;0.196777
21.06.2015;0.206109
21.06.2015;0.212444
21.06.2015;0.175805
21.06.2015;0.187652
21.06.2015;0.199865
21.06.2015;0.199865
21.06.2015;0.167162
21.06.2015;0.184656
21.06.2015;0.184656
21.06.2015;0.178732
21.06.2015;0.161515
21.06.2015;0.190671
21.06.2015;0.175805
21.06.2015;0.161515
21.06.2015;0.193712
21.06.2015;0.158726
21.06.2015;0.199865
21.06.2015;0.181683
21.06.2015;0.199865
21.06.2015;0.153218
21.06.2015;0.187652
21.06.2015;0.172901
21.06.2015;0.158726
21.06.2015;0.196777
21.06.2015;0.155961
21.06.2015;0.181683
21.06.2015;0.196777
21.06.2015;0.193712
21.06.2015;0.17002
21.06.2015;0.184656
21.06.2015;0.206109
21.06.2015;0.178732
21.06.2015;0.178732
21.06.2015;0.190671
21.06.2015;0.193712
21.06.2015;0.172901
21.06.2015;0.172901
21.06.2015;0.190671
21.06.2015;0.175805
21.06.2015;0.199865
21.06.2015;0.196777
21.06.2015;0.196777
21.06.2015;0.178732
21.06.2015;0.17002
22.06.2015;0.167162
22.06.2015;0.202975
22.06.2015;0.181683
22.06.2015;0.167162
22.06.2015;0.196777
22.06.2015;0.199865
22.06.2015;0.181683
22.06.2015;0.175805
22.06.2015;0.222117
22.06.2015;0.193712
22.06.2015;0.158726
22.06.2015;0.187652
22.06.2015;0.178732
22.06.2015;0.193712
22.06.2015;0.178732
22.06.2015;0.193712
22.06.2015;0.178732
22.06.2015;0.181683
22.06.2015;0.190671
22.06.2015;0.172901
22.06.2015;0.172901
22.06.2015;0.178732
22.06.2015;0.193712
22.06.2015;0.181683
22.06.2015;0.161515
22.06.2015;0.172901
22.06.2015;0.164327
22.06.2015;0.172901
22.06.2015;0.184656
22.06.2015;0.184656
22.06.2015;0.172901
22.06.2015;0.190671
22.06.2015;0.167162
22.06.2015;0.178732
22.06.2015;0.17002
22.06.2015;0.178732
22.06.2015;0.172901
22.06.2015;0.178732
22.06.2015;0.178732
22.06.2015;0.153218
22.06.2015;0.167162
22.06.2015;0.158726
22.06.2015;0.145129
22.06.2015;0.184656
22.06.2015;0.145129
22.06.2015;0.155961
22.06.2015;0.164327
22.06.2015;0.147802
23.06.2015;0.164327
23.06.2015;0.196777
23.06.2015;0.184656
23.06.2015;0.150499
23.06.2015;0.184656
23.06.2015;0.172901
23.06.2015;0.175805
23.06.2015;0.161515
23.06.2015;0.172901
23.06.2015;0.161515
23.06.2015;0.155961
23.06.2015;0.17002
23.06.2015;0.155961
23.06.2015;0.139853
23.06.2015;0.150499
23.06.2015;0.150499
23.06.2015;0.190671
23.06.2015;0.158726
23.06.2015;0.158726
23.06.2015;0.184656
23.06.2015;0.175805
23.06.2015;0.187652
23.06.2015;0.164327
23.06.2015;0.164327
23.06.2015;0.172901
23.06.2015;0.161515
23.06.2015;0.17002
23.06.2015;0.172901
23.06.2015;0.178732
23.06.2015;0.181683
23.06.2015;0.172901
23.06.2015;0.155961
23.06.2015;0.196777
23.06.2015;0.17002
23.06.2015;0.161515
23.06.2015;0.17002
23.06.2015;0.17002
23.06.2015;0.190671
23.06.2015;0.155961
23.06.2015;0.178732
23.06.2015;0.175805
23.06.2015;0.172901
23.06.2015;0.178732
23.06.2015;0.190671
23.06.2015;0.178732
23.06.2015;0.187652
23.06.2015;0.164327
23.06.2015;0.190671
24.06.2015;0.172901
24.06.2015;0.187652
24.06.2015;0.187652
24.06.2015;0.178732
24.06.2015;0.167162
24.06.2015;0.209265
24.06.2015;0.187652
24.06.2015;0.193712
24.06.2015;0.175805
24.06.2015;0.167162
24.06.2015;0.181683
24.06.2015;0.190671
24.06.2015;0.150499
24.06.2015;0.167162
24.06.2015;0.184656
24.06.2015;0.206109
24.06.2015;0.184656
24.06.2015;0.172901
24.06.2015;0.196777
24.06.2015;0.184656
24.06.2015;0.17002
24.06.2015;0.193712
24.06.2015;0.187652
