Region;Pyrenees
1973-07-25T00:00:00.000Z;1,030
1973-07-26T00:00:00.000Z;0,560
1973-07-27T00:00:00.000Z;0,225
1973-07-28T00:00:00.000Z;0,155
1973-07-29T00:00:00.000Z;0,096
1973-07-30T00:00:00.000Z;0,077
1973-07-31T00:00:00.000Z;0,068
1973-08-01T00:00:00.000Z;0,058
1973-08-02T00:00:00.000Z;0,073
1973-08-03T00:00:00.000Z;0,100
1973-08-04T00:00:00.000Z;0,360
1973-08-05T00:00:00.000Z;0,205
1973-08-06T00:00:00.000Z;0,115
1973-08-07T00:00:00.000Z;0,073
1973-08-08T00:00:00.000Z;0,057
1973-08-09T00:00:00.000Z;0,056
1973-08-10T00:00:00.000Z;0,051
1973-08-11T00:00:00.000Z;0,048
1973-08-12T00:00:00.000Z;0,044
1973-08-13T00:00:00.000Z;0,041
1973-08-14T00:00:00.000Z;0,039
1973-08-15T00:00:00.000Z;0,037
1973-08-16T00:00:00.000Z;0,036
1973-08-17T00:00:00.000Z;0,035
1973-08-18T00:00:00.000Z;0,035
1973-08-19T00:00:00.000Z;0,034
1973-08-20T00:00:00.000Z;0,033
1973-08-21T00:00:00.000Z;0,032
1973-08-22T00:00:00.000Z;0,031
1973-08-23T00:00:00.000Z;0,031
1973-08-24T00:00:00.000Z;0,087
1973-08-25T00:00:00.000Z;0,095
1973-08-26T00:00:00.000Z;0,046
1973-08-27T00:00:00.000Z;0,038
1973-08-28T00:00:00.000Z;0,036
1973-08-29T00:00:00.000Z;0,035
1973-08-30T00:00:00.000Z;0,034
1973-08-31T00:00:00.000Z;0,034
1973-09-01T00:00:00.000Z;0,033
1973-09-02T00:00:00.000Z;0,032
1973-09-03T00:00:00.000Z;0,031
1973-09-04T00:00:00.000Z;0,030
1973-09-05T00:00:00.000Z;0,030
1973-09-06T00:00:00.000Z;0,029
1973-09-07T00:00:00.000Z;0,028
1973-09-08T00:00:00.000Z;0,059
1973-09-09T00:00:00.000Z;0,047
1973-09-10T00:00:00.000Z;0,035
1973-09-11T00:00:00.000Z;0,032
1973-09-12T00:00:00.000Z;0,031
1973-09-13T00:00:00.000Z;0,030
1973-09-14T00:00:00.000Z;0,029
1973-09-15T00:00:00.000Z;0,028
1973-09-16T00:00:00.000Z;0,028
1973-09-17T00:00:00.000Z;0,027
1973-09-18T00:00:00.000Z;0,026
1973-09-19T00:00:00.000Z;0,033
1973-09-20T00:00:00.000Z;0,029
1973-09-21T00:00:00.000Z;0,028
1973-09-22T00:00:00.000Z;0,028
1973-09-23T00:00:00.000Z;0,027
1973-09-24T00:00:00.000Z;0,037
1973-09-25T00:00:00.000Z;0,034
1973-09-26T00:00:00.000Z;0,029
1973-09-27T00:00:00.000Z;0,029
1973-09-28T00:00:00.000Z;0,028
1973-09-29T00:00:00.000Z;0,027
1973-09-30T00:00:00.000Z;0,060
1973-10-01T00:00:00.000Z;0,200
1973-10-02T00:00:00.000Z;0,630
1973-10-03T00:00:00.000Z;0,150
1973-10-04T00:00:00.000Z;0,070
1973-10-05T00:00:00.000Z;0,049
1973-10-06T00:00:00.000Z;0,038
1973-10-07T00:00:00.000Z;0,034
1973-10-08T00:00:00.000Z;0,034
1973-10-09T00:00:00.000Z;0,031
1973-10-10T00:00:00.000Z;0,029
1973-10-11T00:00:00.000Z;0,029
1973-10-12T00:00:00.000Z;0,028
1973-10-13T00:00:00.000Z;0,105
1973-10-14T00:00:00.000Z;0,155
1973-10-15T00:00:00.000Z;0,115
1973-10-16T00:00:00.000Z;0,097
1973-10-17T00:00:00.000Z;0,058
1973-10-18T00:00:00.000Z;0,046
1973-10-19T00:00:00.000Z;0,047
1973-10-20T00:00:00.000Z;0,049
1973-10-21T00:00:00.000Z;0,045
1973-10-22T00:00:00.000Z;0,038
1973-10-23T00:00:00.000Z;0,035
1973-10-24T00:00:00.000Z;0,034
1973-10-25T00:00:00.000Z;0,033
1973-10-26T00:00:00.000Z;0,033
1973-10-27T00:00:00.000Z;0,032
1973-10-28T00:00:00.000Z;0,031
1973-10-29T00:00:00.000Z;0,030
1973-10-30T00:00:00.000Z;0,029
1973-10-31T00:00:00.000Z;0,028
1973-11-01T00:00:00.000Z;0,028
1973-11-02T00:00:00.000Z;0,027
1973-11-03T00:00:00.000Z;0,026
1973-11-04T00:00:00.000Z;0,026
1973-11-05T00:00:00.000Z;0,025
1973-11-06T00:00:00.000Z;0,320
1973-11-07T00:00:00.000Z;0,195
1973-11-08T00:00:00.000Z;0,075
1973-11-09T00:00:00.000Z;0,054
1973-11-10T00:00:00.000Z;0,047
1973-11-11T00:00:00.000Z;0,039
1973-11-12T00:00:00.000Z;0,595
1973-11-13T00:00:00.000Z;0,270
1973-11-14T00:00:00.000Z;0,140
1973-11-15T00:00:00.000Z;0,088
1973-11-16T00:00:00.000Z;0,072
1973-11-17T00:00:00.000Z;0,059
1973-11-18T00:00:00.000Z;0,050
1973-11-19T00:00:00.000Z;0,044
1973-11-20T00:00:00.000Z;0,039
1973-11-21T00:00:00.000Z;0,037
1973-11-22T00:00:00.000Z;0,035
1973-11-23T00:00:00.000Z;0,034
1973-11-24T00:00:00.000Z;0,032
1973-11-25T00:00:00.000Z;0,032
1973-11-26T00:00:00.000Z;0,031
1973-11-27T00:00:00.000Z;0,034
1973-11-28T00:00:00.000Z;0,036
1973-11-29T00:00:00.000Z;0,735
1973-11-30T00:00:00.000Z;2,230
1973-12-01T00:00:00.000Z;3,710
1973-12-02T00:00:00.000Z;2,930
1973-12-03T00:00:00.000Z;0,530
1973-12-04T00:00:00.000Z;0,675
1973-12-05T00:00:00.000Z;1,630
1973-12-06T00:00:00.000Z;1,030
1973-12-07T00:00:00.000Z;0,600
1973-12-08T00:00:00.000Z;0,540
1973-12-09T00:00:00.000Z;0,690
1973-12-10T00:00:00.000Z;0,465
1973-12-11T00:00:00.000Z;0,305
1973-12-12T00:00:00.000Z;0,225
1973-12-13T00:00:00.000Z;0,220
1973-12-14T00:00:00.000Z;0,420
1973-12-15T00:00:00.000Z;0,965
1973-12-16T00:00:00.000Z;0,645
1973-12-17T00:00:00.000Z;0,705
1973-12-18T00:00:00.000Z;1,360
1973-12-19T00:00:00.000Z;0,470
1973-12-20T00:00:00.000Z;0,290
1973-12-21T00:00:00.000Z;0,245
1973-12-22T00:00:00.000Z;0,285
1973-12-23T00:00:00.000Z;0,235
1973-12-24T00:00:00.000Z;0,270
1973-12-25T00:00:00.000Z;0,930
1973-12-26T00:00:00.000Z;1,740
1973-12-27T00:00:00.000Z;0,875
1973-12-28T00:00:00.000Z;0,440
1973-12-29T00:00:00.000Z;0,300
1973-12-30T00:00:00.000Z;0,230
1973-12-31T00:00:00.000Z;0,200
1974-01-01T00:00:00.000Z;0,160
1974-01-02T00:00:00.000Z;0,135
1974-01-03T00:00:00.000Z;0,120
1974-01-04T00:00:00.000Z;0,095
1974-01-05T00:00:00.000Z;0,090
1974-01-06T00:00:00.000Z;0,115
1974-01-07T00:00:00.000Z;0,375
1974-01-08T00:00:00.000Z;0,630
1974-01-09T00:00:00.000Z;0,590
1974-01-10T00:00:00.000Z;0,690
1974-01-11T00:00:00.000Z;0,340
1974-01-12T00:00:00.000Z;0,245
1974-01-13T00:00:00.000Z;0,200
1974-01-14T00:00:00.000Z;0,170
1974-01-15T00:00:00.000Z;0,130
1974-01-16T00:00:00.000Z;0,105
1974-01-17T00:00:00.000Z;0,170
1974-01-18T00:00:00.000Z;0,220
1974-01-19T00:00:00.000Z;0,200
1974-01-20T00:00:00.000Z;0,170
1974-01-21T00:00:00.000Z;0,130
1974-01-22T00:00:00.000Z;0,105
1974-01-23T00:00:00.000Z;0,095
1974-01-24T00:00:00.000Z;0,090
1974-01-25T00:00:00.000Z;0,080
1974-01-26T00:00:00.000Z;0,410
1974-01-27T00:00:00.000Z;0,880
1974-01-28T00:00:00.000Z;0,520
1974-01-29T00:00:00.000Z;0,430
1974-01-30T00:00:00.000Z;0,520
1974-01-31T00:00:00.000Z;0,340
1974-02-01T00:00:00.000Z;0,390
1974-02-02T00:00:00.000Z;0,395
1974-02-03T00:00:00.000Z;0,445
1974-02-04T00:00:00.000Z;0,490
1974-02-05T00:00:00.000Z;2,300
1974-02-06T00:00:00.000Z;3,460
1974-02-07T00:00:00.000Z;3,130
1974-02-08T00:00:00.000Z;1,550
1974-02-09T00:00:00.000Z;1,270
1974-02-10T00:00:00.000Z;1,360
1974-02-11T00:00:00.000Z;1,260
1974-02-12T00:00:00.000Z;1,420
1974-02-13T00:00:00.000Z;1,130
1974-02-14T00:00:00.000Z;0,855
1974-02-15T00:00:00.000Z;0,810
1974-02-16T00:00:00.000Z;0,705
1974-02-17T00:00:00.000Z;0,515
1974-02-18T00:00:00.000Z;1,450
1974-02-19T00:00:00.000Z;1,670
1974-02-20T00:00:00.000Z;0,695
1974-02-21T00:00:00.000Z;0,460
1974-02-22T00:00:00.000Z;0,355
1974-02-23T00:00:00.000Z;2,170
1974-02-24T00:00:00.000Z;1,230
1974-02-25T00:00:00.000Z;0,520
1974-02-26T00:00:00.000Z;0,370
1974-02-27T00:00:00.000Z;0,325
1974-02-28T00:00:00.000Z;0,285
1974-03-01T00:00:00.000Z;0,230
1974-03-02T00:00:00.000Z;0,255
1974-03-03T00:00:00.000Z;0,770
1974-03-04T00:00:00.000Z;0,665
1974-03-05T00:00:00.000Z;0,420
1974-03-06T00:00:00.000Z;0,395
1974-03-07T00:00:00.000Z;0,475
1974-03-08T00:00:00.000Z;0,455
1974-03-09T00:00:00.000Z;0,520
1974-03-10T00:00:00.000Z;0,570
1974-03-11T00:00:00.000Z;0,565
1974-03-12T00:00:00.000Z;0,575
1974-03-13T00:00:00.000Z;0,710
1974-03-14T00:00:00.000Z;0,565
1974-03-15T00:00:00.000Z;1,550
1974-03-16T00:00:00.000Z;3,620
1974-03-17T00:00:00.000Z;1,230
1974-03-18T00:00:00.000Z;0,845
1974-03-19T00:00:00.000Z;0,560
1974-03-20T00:00:00.000Z;0,975
1974-03-21T00:00:00.000Z;3,270
1974-03-22T00:00:00.000Z;2,720
1974-03-23T00:00:00.000Z;1,220
1974-03-24T00:00:00.000Z;0,725
1974-03-25T00:00:00.000Z;0,475
1974-03-26T00:00:00.000Z;0,410
1974-03-27T00:00:00.000Z;2,090
1974-03-28T00:00:00.000Z;3,440
1974-03-29T00:00:00.000Z;0,730
1974-03-30T00:00:00.000Z;1,330
1974-03-31T00:00:00.000Z;0,645
1974-04-01T00:00:00.000Z;0,405
1974-04-02T00:00:00.000Z;0,305
1974-04-03T00:00:00.000Z;0,275
1974-04-04T00:00:00.000Z;3,370
1974-04-05T00:00:00.000Z;6,580
1974-04-06T00:00:00.000Z;1,700
1974-04-07T00:00:00.000Z;0,820
1974-04-08T00:00:00.000Z;0,510
1974-04-09T00:00:00.000Z;0,340
1974-04-10T00:00:00.000Z;0,245
1974-04-11T00:00:00.000Z;0,225
1974-04-12T00:00:00.000Z;0,310
1974-04-13T00:00:00.000Z;0,445
1974-04-14T00:00:00.000Z;0,345
1974-04-15T00:00:00.000Z;0,270
1974-04-16T00:00:00.000Z;0,230
1974-04-17T00:00:00.000Z;0,195
1974-04-18T00:00:00.000Z;0,180
1974-04-19T00:00:00.000Z;0,145
1974-04-20T00:00:00.000Z;0,130
1974-04-21T00:00:00.000Z;0,105
1974-04-22T00:00:00.000Z;0,095
1974-04-23T00:00:00.000Z;0,085
1974-04-24T00:00:00.000Z;0,080
1974-04-25T00:00:00.000Z;0,075
1974-04-26T00:00:00.000Z;0,075
1974-04-27T00:00:00.000Z;0,073
1974-04-28T00:00:00.000Z;0,073
1974-04-29T00:00:00.000Z;0,070
1974-04-30T00:00:00.000Z;0,060
1974-05-01T00:00:00.000Z;0,090
1974-05-02T00:00:00.000Z;0,095
1974-05-03T00:00:00.000Z;0,500
1974-05-04T00:00:00.000Z;0,910
1974-05-05T00:00:00.000Z;0,435
1974-05-06T00:00:00.000Z;1,140
1974-05-07T00:00:00.000Z;2,010
1974-05-08T00:00:00.000Z;1,280
1974-05-09T00:00:00.000Z;1,000
1974-05-10T00:00:00.000Z;0,385
1974-05-11T00:00:00.000Z;0,555
1974-05-12T00:00:00.000Z;0,400
1974-05-13T00:00:00.000Z;0,260
1974-05-14T00:00:00.000Z;0,210
1974-05-15T00:00:00.000Z;0,185
1974-05-16T00:00:00.000Z;0,180
1974-05-17T00:00:00.000Z;0,560
1974-05-18T00:00:00.000Z;0,310
1974-05-19T00:00:00.000Z;0,215
1974-05-20T00:00:00.000Z;0,165
1974-05-21T00:00:00.000Z;0,125
1974-05-22T00:00:00.000Z;0,095
1974-05-23T00:00:00.000Z;0,085
1974-05-24T00:00:00.000Z;0,080
1974-05-25T00:00:00.000Z;0,075
1974-05-26T00:00:00.000Z;0,070
1974-05-27T00:00:00.000Z;0,070
1974-05-28T00:00:00.000Z;0,060
1974-05-29T00:00:00.000Z;0,058
1974-05-30T00:00:00.000Z;0,058
1974-05-31T00:00:00.000Z;0,054
1974-06-01T00:00:00.000Z;0,070
1974-06-02T00:00:00.000Z;0,060
1974-06-03T00:00:00.000Z;0,050
1974-06-04T00:00:00.000Z;0,825
1974-06-05T00:00:00.000Z;0,805
1974-06-06T00:00:00.000Z;0,530
1974-06-07T00:00:00.000Z;0,390
1974-06-08T00:00:00.000Z;0,190
1974-06-09T00:00:00.000Z;0,120
1974-06-10T00:00:00.000Z;0,095
1974-06-11T00:00:00.000Z;0,080
1974-06-12T00:00:00.000Z;0,073
1974-06-13T00:00:00.000Z;0,070
1974-06-14T00:00:00.000Z;0,060
1974-06-15T00:00:00.000Z;0,057
1974-06-16T00:00:00.000Z;0,053
1974-06-17T00:00:00.000Z;0,050
1974-06-18T00:00:00.000Z;0,655
1974-06-19T00:00:00.000Z;0,265
1974-06-20T00:00:00.000Z;0,140
1974-06-21T00:00:00.000Z;0,080
1974-06-22T00:00:00.000Z;0,070
1974-06-23T00:00:00.000Z;0,785
1974-06-24T00:00:00.000Z;0,310
1974-06-25T00:00:00.000Z;0,145
1974-06-26T00:00:00.000Z;0,085
1974-06-27T00:00:00.000Z;0,070
1974-06-28T00:00:00.000Z;0,060
1974-06-29T00:00:00.000Z;0,345
1974-06-30T00:00:00.000Z;0,315
1974-07-01T00:00:00.000Z;0,135
1974-07-02T00:00:00.000Z;0,080
1974-07-03T00:00:00.000Z;0,065
1974-07-04T00:00:00.000Z;0,058
1974-07-05T00:00:00.000Z;0,055
1974-07-06T00:00:00.000Z;0,050
1974-07-07T00:00:00.000Z;0,049
1974-07-08T00:00:00.000Z;0,045
1974-07-09T00:00:00.000Z;0,040
1974-07-10T00:00:00.000Z;0,038
1974-07-11T00:00:00.000Z;0,038
1974-07-12T00:00:00.000Z;0,038
1974-07-13T00:00:00.000Z;0,036
1974-07-14T00:00:00.000Z;0,095
1974-07-15T00:00:00.000Z;0,095
1974-07-16T00:00:00.000Z;0,055
1974-07-17T00:00:00.000Z;0,095
1974-07-18T00:00:00.000Z;0,125
1974-07-19T00:00:00.000Z;0,060
1974-07-20T00:00:00.000Z;0,050
1974-07-21T00:00:00.000Z;0,049
1974-07-22T00:00:00.000Z;0,040
1974-07-23T00:00:00.000Z;0,038
1974-07-24T00:00:00.000Z;0,035
1974-07-25T00:00:00.000Z;0,035
1974-07-26T00:00:00.000Z;0,033
1974-07-27T00:00:00.000Z;0,031
1974-07-28T00:00:00.000Z;0,030
1974-07-29T00:00:00.000Z;0,028
1974-07-30T00:00:00.000Z;0,027
1974-07-31T00:00:00.000Z;0,035
1974-08-01T00:00:00.000Z;0,040
1974-08-02T00:00:00.000Z;0,035
1974-08-03T00:00:00.000Z;0,032
1974-08-04T00:00:00.000Z;0,030
1974-08-05T00:00:00.000Z;0,029
1974-08-06T00:00:00.000Z;0,027
1974-08-07T00:00:00.000Z;0,026
1974-08-08T00:00:00.000Z;0,025
1974-08-09T00:00:00.000Z;0,023
1974-08-10T00:00:00.000Z;0,022
1974-08-11T00:00:00.000Z;0,021
1974-08-12T00:00:00.000Z;0,020
1974-08-13T00:00:00.000Z;0,019
1974-08-14T00:00:00.000Z;0,018
1974-08-15T00:00:00.000Z;0,017
1974-08-16T00:00:00.000Z;0,016
1974-08-17T00:00:00.000Z;0,015
1974-08-18T00:00:00.000Z;0,535
1974-08-19T00:00:00.000Z;0,330
1974-08-20T00:00:00.000Z;0,190
1974-08-21T00:00:00.000Z;0,100
1974-08-22T00:00:00.000Z;0,075
1974-08-23T00:00:00.000Z;0,380
1974-08-24T00:00:00.000Z;0,225
1974-08-25T00:00:00.000Z;0,145
1974-08-26T00:00:00.000Z;0,085
1974-08-27T00:00:00.000Z;0,385
1974-08-28T00:00:00.000Z;0,240
1974-08-29T00:00:00.000Z;0,135
1974-08-30T00:00:00.000Z;1,930
1974-08-31T00:00:00.000Z;0,570
1974-09-01T00:00:00.000Z;0,265
1974-09-02T00:00:00.000Z;0,180
1974-09-03T00:00:00.000Z;0,115
1974-09-04T00:00:00.000Z;0,090
1974-09-05T00:00:00.000Z;0,075
1974-09-06T00:00:00.000Z;0,085
1974-09-07T00:00:00.000Z;0,095
1974-09-08T00:00:00.000Z;0,065
1974-09-09T00:00:00.000Z;0,055
1974-09-10T00:00:00.000Z;0,110
1974-09-11T00:00:00.000Z;0,100
1974-09-12T00:00:00.000Z;0,060
1974-09-13T00:00:00.000Z;0,050
1974-09-14T00:00:00.000Z;0,045
1974-09-15T00:00:00.000Z;0,045
1974-09-16T00:00:00.000Z;0,195
1974-09-17T00:00:00.000Z;6,820
1974-09-18T00:00:00.000Z;3,010
1974-09-19T00:00:00.000Z;3,750
1974-09-20T00:00:00.000Z;1,670
1974-09-21T00:00:00.000Z;0,585
1974-09-22T00:00:00.000Z;0,300
1974-09-23T00:00:00.000Z;0,220
1974-09-24T00:00:00.000Z;0,800
1974-09-25T00:00:00.000Z;1,080
1974-09-26T00:00:00.000Z;1,960
1974-09-27T00:00:00.000Z;0,585
1974-09-28T00:00:00.000Z;1,770
1974-09-29T00:00:00.000Z;0,975
1974-09-30T00:00:00.000Z;0,535
1974-10-01T00:00:00.000Z;1,920
1974-10-02T00:00:00.000Z;1,380
1974-10-03T00:00:00.000Z;0,470
1974-10-04T00:00:00.000Z;0,290
1974-10-05T00:00:00.000Z;0,225
1974-10-06T00:00:00.000Z;0,260
1974-10-07T00:00:00.000Z;0,795
1974-10-08T00:00:00.000Z;0,780
1974-10-09T00:00:00.000Z;0,580
1974-10-10T00:00:00.000Z;0,370
1974-10-11T00:00:00.000Z;0,260
1974-10-12T00:00:00.000Z;0,225
1974-10-13T00:00:00.000Z;0,225
1974-10-14T00:00:00.000Z;0,190
1974-10-15T00:00:00.000Z;0,155
1974-10-16T00:00:00.000Z;0,125
1974-10-17T00:00:00.000Z;0,780
1974-10-18T00:00:00.000Z;1,190
1974-10-19T00:00:00.000Z;0,440
1974-10-20T00:00:00.000Z;1,860
1974-10-21T00:00:00.000Z;4,890
1974-10-22T00:00:00.000Z;2,340
1974-10-23T00:00:00.000Z;1,250
1974-10-24T00:00:00.000Z;1,160
1974-10-25T00:00:00.000Z;1,470
1974-10-26T00:00:00.000Z;1,830
1974-10-27T00:00:00.000Z;1,950
1974-10-28T00:00:00.000Z;2,910
1974-10-29T00:00:00.000Z;3,530
1974-10-30T00:00:00.000Z;1,100
1974-10-31T00:00:00.000Z;0,850
1974-11-01T00:00:00.000Z;1,160
1974-11-02T00:00:00.000Z;1,730
1974-11-03T00:00:00.000Z;1,820
1974-11-04T00:00:00.000Z;2,400
1974-11-05T00:00:00.000Z;2,140
1974-11-06T00:00:00.000Z;0,925
1974-11-07T00:00:00.000Z;0,625
1974-11-08T00:00:00.000Z;1,090
1974-11-09T00:00:00.000Z;1,680
1974-11-10T00:00:00.000Z;1,350
1974-11-11T00:00:00.000Z;0,975
1974-11-12T00:00:00.000Z;0,560
1974-11-13T00:00:00.000Z;0,445
1974-11-14T00:00:00.000Z;0,450
1974-11-15T00:00:00.000Z;0,470
1974-11-16T00:00:00.000Z;0,360
1974-11-17T00:00:00.000Z;0,245
1974-11-18T00:00:00.000Z;0,350
1974-11-19T00:00:00.000Z;0,570
1974-11-20T00:00:00.000Z;0,355
1974-11-21T00:00:00.000Z;0,375
1974-11-22T00:00:00.000Z;0,345
1974-11-23T00:00:00.000Z;0,465
1974-11-24T00:00:00.000Z;2,290
1974-11-25T00:00:00.000Z;2,630
1974-11-26T00:00:00.000Z;1,390
1974-11-27T00:00:00.000Z;2,870
1974-11-28T00:00:00.000Z;2,460
1974-11-29T00:00:00.000Z;3,640
1974-11-30T00:00:00.000Z;1,930
1974-12-01T00:00:00.000Z;0,650
1974-12-02T00:00:00.000Z;0,415
1974-12-03T00:00:00.000Z;0,320
1974-12-04T00:00:00.000Z;0,260
1974-12-05T00:00:00.000Z;0,220
1974-12-06T00:00:00.000Z;0,190
1974-12-07T00:00:00.000Z;0,180
1974-12-08T00:00:00.000Z;0,145
1974-12-09T00:00:00.000Z;0,130
1974-12-10T00:00:00.000Z;0,110
1974-12-11T00:00:00.000Z;0,095
1974-12-12T00:00:00.000Z;0,100
1974-12-13T00:00:00.000Z;6,840
1974-12-14T00:00:00.000Z;2,300
1974-12-15T00:00:00.000Z;0,575
1974-12-16T00:00:00.000Z;0,370
1974-12-17T00:00:00.000Z;0,280
1974-12-18T00:00:00.000Z;0,330
1974-12-19T00:00:00.000Z;0,440
1974-12-20T00:00:00.000Z;0,320
1974-12-21T00:00:00.000Z;0,250
1974-12-22T00:00:00.000Z;0,220
1974-12-23T00:00:00.000Z;0,190
1974-12-24T00:00:00.000Z;0,170
1974-12-25T00:00:00.000Z;0,140
1974-12-26T00:00:00.000Z;0,125
1974-12-27T00:00:00.000Z;0,115
1974-12-28T00:00:00.000Z;0,100
1974-12-29T00:00:00.000Z;0,105
1974-12-30T00:00:00.000Z;0,100
1974-12-31T00:00:00.000Z;0,120
1975-01-01T00:00:00.000Z;0,115
1975-01-02T00:00:00.000Z;0,095
1975-01-03T00:00:00.000Z;0,090
1975-01-04T00:00:00.000Z;0,085
1975-01-05T00:00:00.000Z;0,080
1975-01-06T00:00:00.000Z;0,075
1975-01-07T00:00:00.000Z;0,073
1975-01-08T00:00:00.000Z;0,070
1975-01-09T00:00:00.000Z;0,070
1975-01-10T00:00:00.000Z;0,065
1975-01-11T00:00:00.000Z;0,060
1975-01-12T00:00:00.000Z;0,058
1975-01-13T00:00:00.000Z;0,055
1975-01-14T00:00:00.000Z;0,055
1975-01-15T00:00:00.000Z;0,055
1975-01-16T00:00:00.000Z;0,055
1975-01-17T00:00:00.000Z;0,060
1975-01-18T00:00:00.000Z;0,105
1975-01-19T00:00:00.000Z;0,220
1975-01-20T00:00:00.000Z;0,210
1975-01-21T00:00:00.000Z;0,810
1975-01-22T00:00:00.000Z;0,475
1975-01-23T00:00:00.000Z;0,495
1975-01-24T00:00:00.000Z;1,330
1975-01-25T00:00:00.000Z;0,935
1975-01-26T00:00:00.000Z;0,490
1975-01-27T00:00:00.000Z;0,350
1975-01-28T00:00:00.000Z;1,040
1975-01-29T00:00:00.000Z;1,000
1975-01-30T00:00:00.000Z;0,525
1975-01-31T00:00:00.000Z;0,350
1975-02-01T00:00:00.000Z;0,995
1975-02-02T00:00:00.000Z;0,495
1975-02-03T00:00:00.000Z;0,320
1975-02-04T00:00:00.000Z;0,240
1975-02-05T00:00:00.000Z;0,220
1975-02-06T00:00:00.000Z;0,185
1975-02-07T00:00:00.000Z;0,150
1975-02-08T00:00:00.000Z;0,130
1975-02-09T00:00:00.000Z;0,110
1975-02-10T00:00:00.000Z;0,095
1975-02-11T00:00:00.000Z;0,090
1975-02-12T00:00:00.000Z;0,085
1975-02-13T00:00:00.000Z;0,180
1975-02-14T00:00:00.000Z;0,200
1975-02-15T00:00:00.000Z;0,200
1975-02-16T00:00:00.000Z;0,300
1975-02-17T00:00:00.000Z;0,285
1975-02-18T00:00:00.000Z;0,220
1975-02-19T00:00:00.000Z;0,185
1975-02-20T00:00:00.000Z;0,150
1975-02-21T00:00:00.000Z;0,125
1975-02-22T00:00:00.000Z;0,100
1975-02-23T00:00:00.000Z;0,090
1975-02-24T00:00:00.000Z;0,085
1975-02-25T00:00:00.000Z;0,080
1975-02-26T00:00:00.000Z;0,075
1975-02-27T00:00:00.000Z;0,073
1975-02-28T00:00:00.000Z;0,073
1975-03-01T00:00:00.000Z;0,073
1975-03-02T00:00:00.000Z;0,065
1975-03-03T00:00:00.000Z;0,070
1975-03-04T00:00:00.000Z;0,080
1975-03-05T00:00:00.000Z;0,080
1975-03-06T00:00:00.000Z;0,075
1975-03-07T00:00:00.000Z;0,080
1975-03-08T00:00:00.000Z;0,180
1975-03-09T00:00:00.000Z;0,390
1975-03-10T00:00:00.000Z;0,520
1975-03-11T00:00:00.000Z;0,495
1975-03-12T00:00:00.000Z;0,370
1975-03-13T00:00:00.000Z;0,460
1975-03-14T00:00:00.000Z;1,450
1975-03-15T00:00:00.000Z;1,090
1975-03-16T00:00:00.000Z;0,840
1975-03-17T00:00:00.000Z;0,730
1975-03-18T00:00:00.000Z;0,575
1975-03-19T00:00:00.000Z;0,415
1975-03-20T00:00:00.000Z;0,320
1975-03-21T00:00:00.000Z;0,395
1975-03-22T00:00:00.000Z;1,170
1975-03-23T00:00:00.000Z;3,330
1975-03-24T00:00:00.000Z;1,360
1975-03-25T00:00:00.000Z;1,540
1975-03-26T00:00:00.000Z;1,800
1975-03-27T00:00:00.000Z;1,770
1975-03-28T00:00:00.000Z;1,730
1975-03-29T00:00:00.000Z;0,975
1975-03-30T00:00:00.000Z;0,550
1975-03-31T00:00:00.000Z;0,440
1975-04-01T00:00:00.000Z;0,390
1975-04-02T00:00:00.000Z;0,415
1975-04-03T00:00:00.000Z;0,475
1975-04-04T00:00:00.000Z;0,870
1975-04-05T00:00:00.000Z;0,495
1975-04-06T00:00:00.000Z;0,620
1975-04-07T00:00:00.000Z;0,550
1975-04-08T00:00:00.000Z;0,640
1975-04-09T00:00:00.000Z;0,910
1975-04-10T00:00:00.000Z;0,630
1975-04-11T00:00:00.000Z;0,610
1975-04-12T00:00:00.000Z;1,670
1975-04-13T00:00:00.000Z;1,600
1975-04-14T00:00:00.000Z;1,790
1975-04-15T00:00:00.000Z;1,770
1975-04-16T00:00:00.000Z;1,410
1975-04-17T00:00:00.000Z;1,470
1975-04-18T00:00:00.000Z;0,885
1975-04-19T00:00:00.000Z;0,600
1975-04-20T00:00:00.000Z;0,570
1975-04-21T00:00:00.000Z;0,420
1975-04-22T00:00:00.000Z;0,340
1975-04-23T00:00:00.000Z;0,240
1975-04-24T00:00:00.000Z;0,220
1975-04-25T00:00:00.000Z;0,185
1975-04-26T00:00:00.000Z;0,155
1975-04-27T00:00:00.000Z;0,135
1975-04-28T00:00:00.000Z;0,115
1975-04-29T00:00:00.000Z;0,100
1975-04-30T00:00:00.000Z;0,995
1975-05-01T00:00:00.000Z;0,485
1975-05-02T00:00:00.000Z;0,295
1975-05-03T00:00:00.000Z;0,215
1975-05-04T00:00:00.000Z;0,180
1975-05-05T00:00:00.000Z;0,145
1975-05-06T00:00:00.000Z;0,135
1975-05-07T00:00:00.000Z;0,180
1975-05-08T00:00:00.000Z;0,200
1975-05-09T00:00:00.000Z;0,270
1975-05-10T00:00:00.000Z;0,220
1975-05-11T00:00:00.000Z;6,070
1975-05-12T00:00:00.000Z;2,940
1975-05-13T00:00:00.000Z;0,975
1975-05-14T00:00:00.000Z;0,440
1975-05-15T00:00:00.000Z;0,320
1975-05-16T00:00:00.000Z;0,240
1975-05-17T00:00:00.000Z;0,215
1975-05-18T00:00:00.000Z;0,180
1975-05-19T00:00:00.000Z;0,135
1975-05-20T00:00:00.000Z;0,130
1975-05-21T00:00:00.000Z;0,125
