Region;Pyrenees
2023-01-19T00:00:00.000Z;1.37
2023-01-20T00:00:00.000Z;1.58
2023-01-21T00:00:00.000Z;1.37
2023-01-22T00:00:00.000Z;1.2
2023-01-23T00:00:00.000Z;1.08
2023-01-24T00:00:00.000Z;1.01
2023-01-25T00:00:00.000Z;0.958
2023-01-26T00:00:00.000Z;0.914
2023-01-27T00:00:00.000Z;0.888
2023-01-28T00:00:00.000Z;0.863
2023-01-29T00:00:00.000Z;0.835
2023-01-30T00:00:00.000Z;0.807
2023-01-31T00:00:00.000Z;0.778
2023-02-01T00:00:00.000Z;0.848
2023-02-02T00:00:00.000Z;1.03
2023-02-03T00:00:00.000Z;1.11
2023-02-04T00:00:00.000Z;1.18
2023-02-05T00:00:00.000Z;1.23
2023-02-06T00:00:00.000Z;1.36
2023-02-07T00:00:00.000Z;1.33
2023-02-08T00:00:00.000Z;1.22
2023-02-09T00:00:00.000Z;1.13
2023-02-10T00:00:00.000Z;1.05
2023-02-11T00:00:00.000Z;0.992
2023-02-12T00:00:00.000Z;0.976
2023-02-13T00:00:00.000Z;0.967
2023-02-14T00:00:00.000Z;0.974
2023-02-15T00:00:00.000Z;1.01
2023-02-16T00:00:00.000Z;1.01
2023-02-17T00:00:00.000Z;0.98
2023-02-18T00:00:00.000Z;0.97
2023-02-19T00:00:00.000Z;1.02
2023-02-20T00:00:00.000Z;1.08
2023-02-21T00:00:00.000Z;1.11
2023-02-22T00:00:00.000Z;1.15
2023-02-23T00:00:00.000Z;1.12
2023-02-24T00:00:00.000Z;1.08
2023-02-25T00:00:00.000Z;1.07
2023-02-26T00:00:00.000Z;1.09
2023-02-27T00:00:00.000Z;1.08
2023-02-28T00:00:00.000Z;1.02
2023-03-01T00:00:00.000Z;0.992
2023-03-02T00:00:00.000Z;0.955
2023-03-03T00:00:00.000Z;0.924
2023-03-04T00:00:00.000Z;0.894
2023-03-05T00:00:00.000Z;0.875
2023-03-06T00:00:00.000Z;0.869
2023-03-07T00:00:00.000Z;0.867
2023-03-08T00:00:00.000Z;0.869
2023-03-09T00:00:00.000Z;0.941
2023-03-10T00:00:00.000Z;1.1
2023-03-11T00:00:00.000Z;1.55
2023-03-12T00:00:00.000Z;2.43
2023-03-13T00:00:00.000Z;2.58
2023-03-14T00:00:00.000Z;3.52
2023-03-15T00:00:00.000Z;3.18
2023-03-16T00:00:00.000Z;2.79
2023-03-17T00:00:00.000Z;2.48
2023-03-18T00:00:00.000Z;2.31
2023-03-19T00:00:00.000Z;2.23
2023-03-20T00:00:00.000Z;2.12
2023-03-21T00:00:00.000Z;1.98
2023-03-22T00:00:00.000Z;1.84
2023-03-23T00:00:00.000Z;1.73
2023-03-24T00:00:00.000Z;1.62
2023-03-25T00:00:00.000Z;1.5
2023-03-26T00:00:00.000Z;1.43
2023-03-27T00:00:00.000Z;1.71
2023-03-28T00:00:00.000Z;2.01
2023-03-29T00:00:00.000Z;1.77
2023-03-30T00:00:00.000Z;1.58
2023-03-31T00:00:00.000Z;1.47
2023-04-01T00:00:00.000Z;1.4
2023-04-02T00:00:00.000Z;1.36
2023-04-03T00:00:00.000Z;3.88
2023-04-04T00:00:00.000Z;2.93
2023-04-05T00:00:00.000Z;2.34
2023-04-06T00:00:00.000Z;2.13
2023-04-07T00:00:00.000Z;1.9
2023-04-08T00:00:00.000Z;1.77
2023-04-09T00:00:00.000Z;1.69
2023-04-10T00:00:00.000Z;1.6
2023-04-11T00:00:00.000Z;1.52
2023-04-12T00:00:00.000Z;1.62
2023-04-13T00:00:00.000Z;1.73
2023-04-14T00:00:00.000Z;1.71
2023-04-15T00:00:00.000Z;2.01
2023-04-16T00:00:00.000Z;2.17
2023-04-17T00:00:00.000Z;2.12
2023-04-18T00:00:00.000Z;2.04
2023-04-19T00:00:00.000Z;1.94
2023-04-20T00:00:00.000Z;1.83
2023-04-21T00:00:00.000Z;1.72
2023-04-22T00:00:00.000Z;1.63
2023-04-23T00:00:00.000Z;1.56
2023-04-24T00:00:00.000Z;1.48
2023-04-25T00:00:00.000Z;1.43
2023-04-26T00:00:00.000Z;1.6
2023-04-27T00:00:00.000Z;1.72
2023-04-28T00:00:00.000Z;1.65
2023-04-29T00:00:00.000Z;1.71
2023-04-30T00:00:00.000Z;8.77
2023-05-01T00:00:00.000Z;6.57
2023-05-02T00:00:00.000Z;4.14
2023-05-03T00:00:00.000Z;3.29
2023-05-04T00:00:00.000Z;2.79
2023-05-05T00:00:00.000Z;2.46
2023-05-06T00:00:00.000Z;2.28
2023-05-07T00:00:00.000Z;2.12
2023-05-08T00:00:00.000Z;1.96
2023-05-09T00:00:00.000Z;1.85
2023-05-10T00:00:00.000Z;2.06
2023-05-11T00:00:00.000Z;2.08
2023-05-12T00:00:00.000Z;2.02
2023-05-13T00:00:00.000Z;3.45
2023-05-14T00:00:00.000Z;5.71
2023-05-15T00:00:00.000Z;5.7
2023-05-16T00:00:00.000Z;6.74
2023-05-17T00:00:00.000Z;4.97
2023-05-18T00:00:00.000Z;4.09
2023-05-19T00:00:00.000Z;3.64
2023-05-20T00:00:00.000Z;3.43
2023-05-21T00:00:00.000Z;3.27
2023-05-22T00:00:00.000Z;3.09
2023-05-23T00:00:00.000Z;3.03
2023-05-24T00:00:00.000Z;3.21
2023-05-25T00:00:00.000Z;4.8
2023-05-26T00:00:00.000Z;4.38
2023-05-27T00:00:00.000Z;3.88
2023-05-28T00:00:00.000Z;3.57
2023-05-29T00:00:00.000Z;3.33
2023-05-30T00:00:00.000Z;3.12
2023-05-31T00:00:00.000Z;3.02
2023-06-01T00:00:00.000Z;2.95
2023-06-02T00:00:00.000Z;2.83
2023-06-03T00:00:00.000Z;2.69
2023-06-04T00:00:00.000Z;2.56
2023-06-05T00:00:00.000Z;2.46
2023-06-06T00:00:00.000Z;2.49
2023-06-07T00:00:00.000Z;2.41
2023-06-08T00:00:00.000Z;2.34
2023-06-09T00:00:00.000Z;2.28
2023-06-10T00:00:00.000Z;2.26
2023-06-11T00:00:00.000Z;2.26
2023-06-12T00:00:00.000Z;2.48
2023-06-13T00:00:00.000Z;2.63
2023-06-14T00:00:00.000Z;3.86
2023-06-15T00:00:00.000Z;3.7
2023-06-16T00:00:00.000Z;3.13
2023-06-17T00:00:00.000Z;2.85
2023-06-18T00:00:00.000Z;2.61
2023-06-19T00:00:00.000Z;2.44
2023-06-20T00:00:00.000Z;2.33
2023-06-21T00:00:00.000Z;2.24
2023-06-22T00:00:00.000Z;2.14
2023-06-23T00:00:00.000Z;2.01
2023-06-24T00:00:00.000Z;1.91
2023-06-25T00:00:00.000Z;1.83
2023-06-26T00:00:00.000Z;1.75
2023-06-27T00:00:00.000Z;1.69
2023-06-28T00:00:00.000Z;1.63
2023-06-29T00:00:00.000Z;1.57
2023-06-30T00:00:00.000Z;1.54
2023-07-01T00:00:00.000Z;1.5
2023-07-02T00:00:00.000Z;1.45
2023-07-03T00:00:00.000Z;1.41
2023-07-04T00:00:00.000Z;1.37
2023-07-05T00:00:00.000Z;1.34
2023-07-06T00:00:00.000Z;1.3
2023-07-07T00:00:00.000Z;1.26
2023-07-08T00:00:00.000Z;1.22
2023-07-09T00:00:00.000Z;1.16
2023-07-11T00:00:00.000Z;1.05
2023-07-12T00:00:00.000Z;1.09
2023-07-13T00:00:00.000Z;1.09
2023-07-14T00:00:00.000Z;1.07
2023-07-15T00:00:00.000Z;1.05
2023-07-16T00:00:00.000Z;1.03
2023-07-17T00:00:00.000Z;1.02
2023-07-18T00:00:00.000Z;0.991
2023-07-19T00:00:00.000Z;0.975
2023-07-20T00:00:00.000Z;0.953
2023-07-21T00:00:00.000Z;0.951
2023-07-22T00:00:00.000Z;0.921
2023-07-23T00:00:00.000Z;0.92
2023-07-24T00:00:00.000Z;0.898
2023-07-25T00:00:00.000Z;0.888
2023-07-26T00:00:00.000Z;0.882
2023-07-27T00:00:00.000Z;0.872
2023-07-28T00:00:00.000Z;0.881
2023-07-29T00:00:00.000Z;0.886
2023-07-30T00:00:00.000Z;1.31
2023-07-31T00:00:00.000Z;1.31
2023-08-01T00:00:00.000Z;1.13
2023-08-02T00:00:00.000Z;1.01
2023-08-03T00:00:00.000Z;1.04
2023-08-04T00:00:00.000Z;1.14
2023-08-05T00:00:00.000Z;1.09
2023-08-06T00:00:00.000Z;1.01
2023-08-07T00:00:00.000Z;0.956
2023-08-08T00:00:00.000Z;0.908
2023-08-09T00:00:00.000Z;0.851
2023-08-10T00:00:00.000Z;0.839
2023-08-11T00:00:00.000Z;0.796
2023-08-12T00:00:00.000Z;0.775
2023-08-13T00:00:00.000Z;0.766
2023-08-14T00:00:00.000Z;0.751
2023-08-15T00:00:00.000Z;0.731
2023-08-16T00:00:00.000Z;0.725
2023-08-17T00:00:00.000Z;0.715
2023-08-18T00:00:00.000Z;0.687
2023-08-19T00:00:00.000Z;0.691
2023-08-20T00:00:00.000Z;0.671
2023-08-21T00:00:00.000Z;0.656
2023-08-22T00:00:00.000Z;0.65
2023-08-23T00:00:00.000Z;0.643
2023-08-24T00:00:00.000Z;0.629
2023-08-25T00:00:00.000Z;0.632
2023-08-26T00:00:00.000Z;0.632
2023-08-27T00:00:00.000Z;0.706
2023-08-28T00:00:00.000Z;0.864
2023-08-29T00:00:00.000Z;1
2023-08-30T00:00:00.000Z;0.932
2023-08-31T00:00:00.000Z;0.836
2023-09-01T00:00:00.000Z;0.761
2023-09-02T00:00:00.000Z;0.724
2023-09-03T00:00:00.000Z;0.692
2023-09-04T00:00:00.000Z;0.657
2023-09-05T00:00:00.000Z;0.642
2023-09-06T00:00:00.000Z;0.63
2023-09-07T00:00:00.000Z;0.618
2023-09-08T00:00:00.000Z;0.602
2023-09-09T00:00:00.000Z;0.586
2023-09-10T00:00:00.000Z;0.575
2023-09-11T00:00:00.000Z;0.581
2023-09-12T00:00:00.000Z;0.57
2023-09-13T00:00:00.000Z;0.561
2023-09-14T00:00:00.000Z;0.548
2023-09-15T00:00:00.000Z;0.555
2023-09-16T00:00:00.000Z;0.554
2023-09-17T00:00:00.000Z;0.537
2023-09-18T00:00:00.000Z;0.531
2023-09-19T00:00:00.000Z;0.53
2023-09-20T00:00:00.000Z;0.526
2023-09-21T00:00:00.000Z;0.528
2023-09-22T00:00:00.000Z;0.527
2023-09-23T00:00:00.000Z;0.521
2023-09-24T00:00:00.000Z;0.501
2023-09-25T00:00:00.000Z;0.498
2023-09-26T00:00:00.000Z;0.499
2023-09-27T00:00:00.000Z;0.494
2023-09-28T00:00:00.000Z;0.495
2023-09-29T00:00:00.000Z;0.495
2023-09-30T00:00:00.000Z;0.492
2023-10-01T00:00:00.000Z;0.471
2023-10-02T00:00:00.000Z;0.488
2023-10-03T00:00:00.000Z;0.47
2023-10-04T00:00:00.000Z;0.467
2023-10-05T00:00:00.000Z;0.468
2023-10-06T00:00:00.000Z;0.467
2023-10-07T00:00:00.000Z;0.451
2023-10-08T00:00:00.000Z;0.467
2023-10-09T00:00:00.000Z;0.454
2023-10-10T00:00:00.000Z;0.453
2023-10-11T00:00:00.000Z;0.457
2023-10-12T00:00:00.000Z;0.439
2023-10-13T00:00:00.000Z;0.464
2023-10-14T00:00:00.000Z;0.446
2023-10-15T00:00:00.000Z;0.452
2023-10-16T00:00:00.000Z;0.446
2023-10-17T00:00:00.000Z;0.466
2023-10-18T00:00:00.000Z;0.488
2023-10-19T00:00:00.000Z;0.52
2023-10-20T00:00:00.000Z;0.477
2023-10-21T00:00:00.000Z;0.451
2023-10-22T00:00:00.000Z;0.545
2023-10-23T00:00:00.000Z;0.579
2023-10-24T00:00:00.000Z;0.578
2023-10-25T00:00:00.000Z;0.587
2023-10-26T00:00:00.000Z;0.586
2023-10-27T00:00:00.000Z;0.586
2023-10-28T00:00:00.000Z;0.584
2023-10-29T00:00:00.000Z;0.582
2023-10-30T00:00:00.000Z;0.579
2023-10-31T00:00:00.000Z;0.58
2023-11-01T00:00:00.000Z;0.577
2023-11-02T00:00:00.000Z;0.562
2023-11-03T00:00:00.000Z;0.48
2023-11-04T00:00:00.000Z;0.503
2023-11-05T00:00:00.000Z;0.479
2023-11-06T00:00:00.000Z;0.57
2023-11-07T00:00:00.000Z;0.498
2023-11-08T00:00:00.000Z;0.508
2023-11-09T00:00:00.000Z;0.569
2023-11-10T00:00:00.000Z;0.552
2023-11-11T00:00:00.000Z;0.546
2023-11-12T00:00:00.000Z;0.69
2023-11-13T00:00:00.000Z;0.74
2023-11-14T00:00:00.000Z;0.69
2023-11-15T00:00:00.000Z;1.12
2023-11-16T00:00:00.000Z;1.03
2023-11-17T00:00:00.000Z;0.854
2023-11-18T00:00:00.000Z;0.708
2023-11-19T00:00:00.000Z;0.641
2023-11-20T00:00:00.000Z;0.588
2023-11-21T00:00:00.000Z;0.965
2023-11-22T00:00:00.000Z;2.86
2023-11-23T00:00:00.000Z;1.94
2023-11-24T00:00:00.000Z;1.35
2023-11-25T00:00:00.000Z;1.27
2023-11-26T00:00:00.000Z;1.31
2023-11-27T00:00:00.000Z;1.15
2023-11-28T00:00:00.000Z;1.9
2023-11-29T00:00:00.000Z;1.79
2023-11-30T00:00:00.000Z;1.37
2023-12-01T00:00:00.000Z;1.33
2023-12-02T00:00:00.000Z;2.27
2023-12-03T00:00:00.000Z;1.79
2023-12-04T00:00:00.000Z;1.39
2023-12-05T00:00:00.000Z;1.24
2023-12-06T00:00:00.000Z;1.09
2023-12-07T00:00:00.000Z;1.01
2023-12-08T00:00:00.000Z;1.69
2023-12-09T00:00:00.000Z;2.07
2023-12-10T00:00:00.000Z;1.69
2023-12-11T00:00:00.000Z;1.46
2023-12-12T00:00:00.000Z;1.25
2023-12-13T00:00:00.000Z;1.13
2023-12-14T00:00:00.000Z;3.25
2023-12-15T00:00:00.000Z;2.25
2023-12-16T00:00:00.000Z;1.83
2023-12-17T00:00:00.000Z;1.62
2023-12-18T00:00:00.000Z;1.42
2023-12-19T00:00:00.000Z;1.25
2023-12-20T00:00:00.000Z;1.4
2023-12-21T00:00:00.000Z;2.11
2023-12-22T00:00:00.000Z;1.85
2023-12-23T00:00:00.000Z;1.79
2023-12-24T00:00:00.000Z;1.6
2023-12-25T00:00:00.000Z;1.44
2023-12-26T00:00:00.000Z;1.32
2023-12-27T00:00:00.000Z;1.2
2023-12-28T00:00:00.000Z;1.12
2023-12-29T00:00:00.000Z;1.1
2023-12-30T00:00:00.000Z;1.12
2023-12-31T00:00:00.000Z;1.08
2024-01-01T00:00:00.000Z;1.05
2024-01-02T00:00:00.000Z;1.03
2024-01-03T00:00:00.000Z;0.987
2024-01-04T00:00:00.000Z;0.962
2024-01-05T00:00:00.000Z;0.947
2024-01-06T00:00:00.000Z;1.11
2024-01-07T00:00:00.000Z;1.4
2024-01-08T00:00:00.000Z;1.35
2024-01-09T00:00:00.000Z;1.2
2024-01-10T00:00:00.000Z;1.1
2024-01-11T00:00:00.000Z;1.04
2024-01-12T00:00:00.000Z;0.988
2024-01-13T00:00:00.000Z;0.974
2024-01-14T00:00:00.000Z;1.04
2024-01-15T00:00:00.000Z;1.39
2024-01-16T00:00:00.000Z;2.12
2024-01-17T00:00:00.000Z;2.03
2024-01-18T00:00:00.000Z;1.93
2024-01-19T00:00:00.000Z;1.64
2024-01-20T00:00:00.000Z;1.45
2024-01-21T00:00:00.000Z;1.32
2024-01-22T00:00:00.000Z;1.21
2024-01-23T00:00:00.000Z;1.13
2024-01-24T00:00:00.000Z;1.1
2024-01-25T00:00:00.000Z;1.08
2024-01-26T00:00:00.000Z;1.07
2024-01-27T00:00:00.000Z;1.11
2024-01-28T00:00:00.000Z;1.12
2024-01-29T00:00:00.000Z;1.08
2024-01-30T00:00:00.000Z;1.07
2024-01-31T00:00:00.000Z;1.03
2024-02-01T00:00:00.000Z;1.01
2024-02-02T00:00:00.000Z;0.993
2024-02-03T00:00:00.000Z;0.963
2024-02-04T00:00:00.000Z;0.94
2024-02-05T00:00:00.000Z;0.926
2024-02-06T00:00:00.000Z;0.914
2024-02-07T00:00:00.000Z;0.903
2024-02-08T00:00:00.000Z;0.898
2024-02-09T00:00:00.000Z;0.901
2024-02-10T00:00:00.000Z;0.908
2024-02-11T00:00:00.000Z;0.898
2024-02-12T00:00:00.000Z;0.875
2024-02-13T00:00:00.000Z;0.874
2024-02-14T00:00:00.000Z;0.859
2024-02-15T00:00:00.000Z;0.857
2024-02-16T00:00:00.000Z;0.88
2024-02-17T00:00:00.000Z;1.03
2024-02-18T00:00:00.000Z;1.26
2024-02-19T00:00:00.000Z;1.15
2024-02-20T00:00:00.000Z;1.07
2024-02-21T00:00:00.000Z;1.04
2024-02-22T00:00:00.000Z;1.01
2024-02-23T00:00:00.000Z;1.06
2024-02-24T00:00:00.000Z;1.07
2024-02-25T00:00:00.000Z;1.09
2024-02-26T00:00:00.000Z;1.28
2024-02-27T00:00:00.000Z;3.02
2024-02-28T00:00:00.000Z;4.96
2024-02-29T00:00:00.000Z;3.28
2024-03-01T00:00:00.000Z;3.76
2024-03-02T00:00:00.000Z;3.08
2024-03-03T00:00:00.000Z;2.78
2024-03-04T00:00:00.000Z;2.76
2024-03-05T00:00:00.000Z;3.06
2024-03-06T00:00:00.000Z;2.73
2024-03-07T00:00:00.000Z;2.34
2024-03-08T00:00:00.000Z;2.26
2024-03-09T00:00:00.000Z;2.21
2024-03-10T00:00:00.000Z;2.09
2024-03-11T00:00:00.000Z;1.89
2024-03-12T00:00:00.000Z;2.26
2024-03-13T00:00:00.000Z;2.4
2024-03-14T00:00:00.000Z;2.38
2024-03-15T00:00:00.000Z;2.4
2024-03-16T00:00:00.000Z;2.54
2024-03-17T00:00:00.000Z;2.65
2024-03-18T00:00:00.000Z;2.73
2024-03-19T00:00:00.000Z;2.83
2024-03-20T00:00:00.000Z;2.83
2024-03-21T00:00:00.000Z;2.78
2024-03-22T00:00:00.000Z;2.68
2024-03-23T00:00:00.000Z;2.57
2024-03-24T00:00:00.000Z;2.46
2024-03-25T00:00:00.000Z;2.35
2024-03-26T00:00:00.000Z;2.27
2024-03-27T00:00:00.000Z;2.19
2024-03-28T00:00:00.000Z;2.06
2024-03-29T00:00:00.000Z;1.92
2024-03-30T00:00:00.000Z;1.83
2024-03-31T00:00:00.000Z;1.74
2024-04-01T00:00:00.000Z;1.62
2024-04-02T00:00:00.000Z;1.49
2024-04-03T00:00:00.000Z;1.41
2024-04-04T00:00:00.000Z;1.34
2024-04-05T00:00:00.000Z;1.29
2024-04-06T00:00:00.000Z;1.25
2024-04-07T00:00:00.000Z;1.21
2024-04-08T00:00:00.000Z;1.19
2024-04-09T00:00:00.000Z;1.19
2024-04-10T00:00:00.000Z;1.17
2024-04-11T00:00:00.000Z;1.15
2024-04-12T00:00:00.000Z;1.12
2024-04-13T00:00:00.000Z;1.1
2024-04-14T00:00:00.000Z;1.08
2024-04-15T00:00:00.000Z;1.07
2024-04-16T00:00:00.000Z;1.06
2024-04-17T00:00:00.000Z;1.06
2024-04-18T00:00:00.000Z;1.07
2024-04-19T00:00:00.000Z;1.1
2024-04-20T00:00:00.000Z;1.15
2024-04-21T00:00:00.000Z;1.13
2024-04-22T00:00:00.000Z;1.1
2024-04-23T00:00:00.000Z;1.08
2024-04-24T00:00:00.000Z;1.07
2024-04-25T00:00:00.000Z;1.04
2024-04-26T00:00:00.000Z;1.06
2024-04-27T00:00:00.000Z;1.06
2024-04-28T00:00:00.000Z;1.04
2024-04-29T00:00:00.000Z;1.07
2024-04-30T00:00:00.000Z;1.61
2024-05-01T00:00:00.000Z;1.78
2024-05-02T00:00:00.000Z;2.34
2024-05-03T00:00:00.000Z;2.09
2024-05-04T00:00:00.000Z;1.86
2024-05-05T00:00:00.000Z;1.65
2024-05-06T00:00:00.000Z;1.56
2024-05-07T00:00:00.000Z;1.65
2024-05-08T00:00:00.000Z;3.17
2024-05-09T00:00:00.000Z;2.58
2024-05-10T00:00:00.000Z;2.32
2024-05-11T00:00:00.000Z;2.1
2024-05-12T00:00:00.000Z;1.89
2024-05-13T00:00:00.000Z;1.75
2024-05-14T00:00:00.000Z;1.69
2024-05-15T00:00:00.000Z;1.73
2024-05-16T00:00:00.000Z;2.27
2024-05-17T00:00:00.000Z;2.33
2024-05-18T00:00:00.000Z;2.27
2024-05-19T00:00:00.000Z;2.33
2024-05-20T00:00:00.000Z;2.75
2024-05-21T00:00:00.000Z;2.68
2024-05-22T00:00:00.000Z;2.99
2024-05-23T00:00:00.000Z;2.9
2024-05-24T00:00:00.000Z;2.69
2024-05-25T00:00:00.000Z;2.53
2024-05-26T00:00:00.000Z;2.38
2024-05-27T00:00:00.000Z;2.26
2024-05-28T00:00:00.000Z;2.17
2024-05-29T00:00:00.000Z;2.08
2024-05-30T00:00:00.000Z;1.97
2024-05-31T00:00:00.000Z;1.92
2024-06-01T00:00:00.000Z;1.84
2024-06-02T00:00:00.000Z;1.75
2024-06-03T00:00:00.000Z;1.69
2024-06-04T00:00:00.000Z;1.61
2024-06-05T00:00:00.000Z;1.52
2024-06-06T00:00:00.000Z;1.44
2024-06-07T00:00:00.000Z;1.38
2024-06-08T00:00:00.000Z;1.32
2024-06-09T00:00:00.000Z;1.33
2024-06-10T00:00:00.000Z;1.6
2024-06-11T00:00:00.000Z;1.49
2024-06-12T00:00:00.000Z;1.37
2024-06-13T00:00:00.000Z;1.31
2024-06-14T00:00:00.000Z;1.26
2024-06-15T00:00:00.000Z;1.21
2024-06-16T00:00:00.000Z;1.15
2024-06-17T00:00:00.000Z;1.12
2024-06-18T00:00:00.000Z;1.1
2024-06-19T00:00:00.000Z;1.16
2024-06-20T00:00:00.000Z;1.17
2024-06-21T00:00:00.000Z;1.18
2024-06-22T00:00:00.000Z;1.17
2024-06-23T00:00:00.000Z;1.14
2024-06-24T00:00:00.000Z;1.12
2024-06-25T00:00:00.000Z;1.11
2024-06-26T00:00:00.000Z;1.1
2024-06-27T00:00:00.000Z;1.08
2024-06-28T00:00:00.000Z;1.07
2024-06-29T00:00:00.000Z;1.03
2024-06-30T00:00:00.000Z;1.03
2024-07-01T00:00:00.000Z;1.01
2024-07-02T00:00:00.000Z;0.999
2024-07-03T00:00:00.000Z;0.992
2024-07-04T00:00:00.000Z;0.978
2024-07-05T00:00:00.000Z;0.963
2024-07-06T00:00:00.000Z;0.969
2024-07-07T00:00:00.000Z;1.32
2024-07-08T00:00:00.000Z;1.35
2024-07-09T00:00:00.000Z;1.21
2024-07-10T00:00:00.000Z;1.1
2024-07-11T00:00:00.000Z;1.05
2024-07-12T00:00:00.000Z;1.01
2024-07-13T00:00:00.000Z;1.01
2024-07-14T00:00:00.000Z;1.01
2024-07-15T00:00:00.000Z;0.992
2024-07-16T00:00:00.000Z;0.964
2024-07-17T00:00:00.000Z;0.933
2024-07-18T00:00:00.000Z;0.907
2024-07-19T00:00:00.000Z;0.895
2024-07-20T00:00:00.000Z;0.874
2024-07-21T00:00:00.000Z;0.883
2024-07-22T00:00:00.000Z;0.877
2024-07-23T00:00:00.000Z;0.848
2024-07-24T00:00:00.000Z;0.836
2024-07-25T00:00:00.000Z;0.825
2024-07-26T00:00:00.000Z;0.81
2024-07-27T00:00:00.000Z;0.783
2024-07-28T00:00:00.000Z;0.795
2024-07-29T00:00:00.000Z;0.77
2024-07-30T00:00:00.000Z;0.745
2024-07-31T00:00:00.000Z;0.74
2024-08-01T00:00:00.000Z;0.732
2024-08-02T00:00:00.000Z;0.722
2024-08-03T00:00:00.000Z;0.708
2024-08-04T00:00:00.000Z;0.721
2024-08-05T00:00:00.000Z;0.694
2024-08-06T00:00:00.000Z;0.696
2024-08-07T00:00:00.000Z;0.692
2024-08-08T00:00:00.000Z;0.679
2024-08-09T00:00:00.000Z;0.671
2024-08-10T00:00:00.000Z;0.674
2024-08-11T00:00:00.000Z;0.647
2024-08-12T00:00:00.000Z;0.651
2024-08-13T00:00:00.000Z;0.647
2024-08-14T00:00:00.000Z;0.64
2024-08-15T00:00:00.000Z;0.668
2024-08-16T00:00:00.000Z;0.666
2024-08-17T00:00:00.000Z;0.65
2024-08-18T00:00:00.000Z;0.641
2024-08-19T00:00:00.000Z;0.659
2024-08-20T00:00:00.000Z;0.645
2024-08-21T00:00:00.000Z;0.638
2024-08-22T00:00:00.000Z;0.608
2024-08-23T00:00:00.000Z;0.603
2024-08-24T00:00:00.000Z;0.604
2024-08-25T00:00:00.000Z;0.601
2024-08-26T00:00:00.000Z;0.601
2024-08-27T00:00:00.000Z;0.597
2024-08-28T00:00:00.000Z;0.596
2024-08-29T00:00:00.000Z;0.577
2024-08-30T00:00:00.000Z;0.582
2024-08-31T00:00:00.000Z;0.579
2024-09-01T00:00:00.000Z;0.621
2024-09-02T00:00:00.000Z;0.759
2024-09-03T00:00:00.000Z;0.722
2024-09-04T00:00:00.000Z;1.57
2024-09-05T00:00:00.000Z;2.15
2024-09-06T00:00:00.000Z;1.33
2024-09-07T00:00:00.000Z;1.09
2024-09-08T00:00:00.000Z;0.942
2024-09-09T00:00:00.000Z;0.868
2024-09-10T00:00:00.000Z;0.81
2024-09-11T00:00:00.000Z;0.76
2024-09-12T00:00:00.000Z;0.859
2024-09-13T00:00:00.000Z;1.1
2024-09-14T00:00:00.000Z;1.03
2024-09-15T00:00:00.000Z;0.903
2024-09-16T00:00:00.000Z;0.842
2024-09-17T00:00:00.000Z;0.783
2024-09-18T00:00:00.000Z;0.755
2024-09-19T00:00:00.000Z;0.735
2024-09-20T00:00:00.000Z;0.701
2024-09-21T00:00:00.000Z;0.673
2024-09-22T00:00:00.000Z;0.658
2024-09-23T00:00:00.000Z;0.641
2024-09-24T00:00:00.000Z;0.636
2024-09-25T00:00:00.000Z;0.628
2024-09-26T00:00:00.000Z;0.61
2024-09-27T00:00:00.000Z;0.639
2024-09-28T00:00:00.000Z;0.735
2024-09-29T00:00:00.000Z;0.74
2024-09-30T00:00:00.000Z;0.698
2024-10-01T00:00:00.000Z;0.664
2024-10-02T00:00:00.000Z;0.668
2024-10-03T00:00:00.000Z;0.955
2024-10-04T00:00:00.000Z;0.989
2024-10-05T00:00:00.000Z;0.866
2024-10-06T00:00:00.000Z;0.796
2024-10-07T00:00:00.000Z;0.748
2024-10-08T00:00:00.000Z;0.727
2024-10-09T00:00:00.000Z;0.716
2024-10-10T00:00:00.000Z;0.726
2024-10-11T00:00:00.000Z;0.739
2024-10-12T00:00:00.000Z;0.719
2024-10-13T00:00:00.000Z;0.689
2024-10-14T00:00:00.000Z;0.659
2024-10-15T00:00:00.000Z;0.641
2024-10-16T00:00:00.000Z;0.633
2024-10-17T00:00:00.000Z;0.629
2024-10-18T00:00:00.000Z;0.717
2024-10-19T00:00:00.000Z;0.968
2024-10-20T00:00:00.000Z;0.978
2024-10-21T00:00:00.000Z;0.923
2024-10-22T00:00:00.000Z;0.908
2024-10-23T00:00:00.000Z;1.26
2024-10-24T00:00:00.000Z;1.16
2024-10-25T00:00:00.000Z;1.01
2024-10-26T00:00:00.000Z;0.937
2024-10-27T00:00:00.000Z;1.06
2024-10-28T00:00:00.000Z;1.14
2024-10-29T00:00:00.000Z;2.49
2024-10-30T00:00:00.000Z;1.6
2024-10-31T00:00:00.000Z;1.29
2024-11-01T00:00:00.000Z;1.13
2024-11-02T00:00:00.000Z;1.02
2024-11-03T00:00:00.000Z;0.935
2024-11-04T00:00:00.000Z;0.892
2024-11-05T00:00:00.000Z;0.842
2024-11-06T00:00:00.000Z;0.817
2024-11-07T00:00:00.000Z;0.77
2024-11-08T00:00:00.000Z;0.755
2024-11-09T00:00:00.000Z;0.751
2024-11-10T00:00:00.000Z;2.67
2024-11-11T00:00:00.000Z;2.22
2024-11-12T00:00:00.000Z;1.53
2024-11-14T00:00:00.000Z;1.29
2024-11-15T00:00:00.000Z;1.17
2024-11-16T00:00:00.000Z;1.04
