Region;French Jura
1988-05-10T00:00:00.000Z;1.74
1988-05-11T00:00:00.000Z;1.6
1988-05-12T00:00:00.000Z;1.6
1988-05-13T00:00:00.000Z;2.03
1988-05-14T00:00:00.000Z;3.24
1988-05-15T00:00:00.000Z;6.54
1988-05-16T00:00:00.000Z;5.77
1988-05-17T00:00:00.000Z;6
1988-05-18T00:00:00.000Z;7.98
1988-05-19T00:00:00.000Z;8.03
1988-05-20T00:00:00.000Z;6.45
1988-05-21T00:00:00.000Z;5.01
1988-05-22T00:00:00.000Z;3.7
1988-05-23T00:00:00.000Z;2.39
1988-05-24T00:00:00.000Z;2.03
1988-05-25T00:00:00.000Z;1.85
1988-05-26T00:00:00.000Z;1.69
1988-05-27T00:00:00.000Z;2.92
1988-05-28T00:00:00.000Z;12.3
1988-05-29T00:00:00.000Z;10.4
1988-05-30T00:00:00.000Z;8.36
1988-05-31T00:00:00.000Z;8.28
1988-06-01T00:00:00.000Z;7.11
1988-06-02T00:00:00.000Z;5.3
1988-06-03T00:00:00.000Z;4.08
1988-06-04T00:00:00.000Z;15.9
1988-06-05T00:00:00.000Z;15.6
1988-06-06T00:00:00.000Z;11.1
1988-06-07T00:00:00.000Z;9.6
1988-06-08T00:00:00.000Z;8.17
1988-06-09T00:00:00.000Z;6.9
1988-06-10T00:00:00.000Z;5.03
1988-06-11T00:00:00.000Z;4.38
1988-06-12T00:00:00.000Z;3.05
1988-06-13T00:00:00.000Z;2.2
1988-06-14T00:00:00.000Z;5.3
1988-06-15T00:00:00.000Z;7.02
1988-06-16T00:00:00.000Z;4.72
1988-06-17T00:00:00.000Z;4.78
1988-06-18T00:00:00.000Z;3.6
1988-06-19T00:00:00.000Z;2.71
1988-06-20T00:00:00.000Z;2.09
1988-06-21T00:00:00.000Z;1.82
1988-06-22T00:00:00.000Z;1.58
1988-06-23T00:00:00.000Z;1.3
1988-06-24T00:00:00.000Z;1.15
1988-06-25T00:00:00.000Z;1.08
1988-06-26T00:00:00.000Z;1.01
1988-06-27T00:00:00.000Z;1.04
1988-06-28T00:00:00.000Z;1.12
1988-06-29T00:00:00.000Z;2.16
1988-06-30T00:00:00.000Z;6.42
1988-07-01T00:00:00.000Z;7.29
1988-07-02T00:00:00.000Z;10.5
1988-07-03T00:00:00.000Z;11.4
1988-07-04T00:00:00.000Z;10.1
1988-07-05T00:00:00.000Z;9.88
1988-07-06T00:00:00.000Z;11.1
1988-07-07T00:00:00.000Z;9.63
1988-07-08T00:00:00.000Z;8.21
1988-07-09T00:00:00.000Z;6.4
1988-07-10T00:00:00.000Z;5.15
1988-07-11T00:00:00.000Z;3.7
1988-07-12T00:00:00.000Z;2.56
1988-07-13T00:00:00.000Z;1.78
1988-07-14T00:00:00.000Z;1.56
1988-07-15T00:00:00.000Z;1.67
1988-07-16T00:00:00.000Z;2.7
1988-07-17T00:00:00.000Z;2.28
1988-07-18T00:00:00.000Z;1.65
1988-07-19T00:00:00.000Z;1.34
1988-07-20T00:00:00.000Z;1.22
1988-07-21T00:00:00.000Z;1.17
1988-07-22T00:00:00.000Z;1.11
1988-07-23T00:00:00.000Z;1.07
1988-07-24T00:00:00.000Z;1.06
1988-07-25T00:00:00.000Z;1.06
1988-07-26T00:00:00.000Z;1.04
1988-07-27T00:00:00.000Z;0.982
1988-07-28T00:00:00.000Z;0.966
1988-07-29T00:00:00.000Z;0.972
1988-07-30T00:00:00.000Z;1.03
1988-07-31T00:00:00.000Z;0.945
1988-08-01T00:00:00.000Z;0.865
1988-08-02T00:00:00.000Z;0.786
1988-08-03T00:00:00.000Z;0.919
1988-08-04T00:00:00.000Z;1.21
1988-08-05T00:00:00.000Z;1.02
1988-08-06T00:00:00.000Z;0.893
1988-08-07T00:00:00.000Z;0.779
1988-08-08T00:00:00.000Z;0.726
1988-08-09T00:00:00.000Z;0.754
1988-08-10T00:00:00.000Z;0.733
1988-08-11T00:00:00.000Z;0.671
1988-08-12T00:00:00.000Z;0.786
1988-08-13T00:00:00.000Z;0.92
1988-08-14T00:00:00.000Z;0.754
1988-08-15T00:00:00.000Z;0.882
1988-08-16T00:00:00.000Z;0.684
1988-08-17T00:00:00.000Z;0.64
1988-08-18T00:00:00.000Z;0.616
1988-08-19T00:00:00.000Z;0.59
1988-08-20T00:00:00.000Z;0.563
1988-08-21T00:00:00.000Z;0.647
1988-08-22T00:00:00.000Z;0.695
1988-08-23T00:00:00.000Z;0.621
1988-08-24T00:00:00.000Z;0.58
1988-08-25T00:00:00.000Z;1.05
1988-08-26T00:00:00.000Z;1.28
1988-08-27T00:00:00.000Z;1.05
1988-08-28T00:00:00.000Z;0.84
1988-08-29T00:00:00.000Z;1.99
1988-08-30T00:00:00.000Z;3.34
1988-08-31T00:00:00.000Z;2.08
1988-09-01T00:00:00.000Z;1.14
1988-09-02T00:00:00.000Z;4.04
1988-09-03T00:00:00.000Z;5.1
1988-09-04T00:00:00.000Z;3.48
1988-09-05T00:00:00.000Z;2.15
1988-09-06T00:00:00.000Z;1.28
1988-09-07T00:00:00.000Z;1.1
1988-09-08T00:00:00.000Z;0.985
1988-09-09T00:00:00.000Z;0.887
1988-09-10T00:00:00.000Z;0.791
1988-09-11T00:00:00.000Z;0.723
1988-09-12T00:00:00.000Z;0.674
1988-09-13T00:00:00.000Z;0.755
1988-09-14T00:00:00.000Z;0.933
1988-09-15T00:00:00.000Z;2.15
1988-09-16T00:00:00.000Z;2.42
1988-09-17T00:00:00.000Z;1.35
1988-09-18T00:00:00.000Z;1.09
1988-09-19T00:00:00.000Z;0.979
1988-09-20T00:00:00.000Z;0.824
1988-09-21T00:00:00.000Z;0.755
1988-09-22T00:00:00.000Z;0.733
1988-09-23T00:00:00.000Z;0.744
1988-09-24T00:00:00.000Z;1.14
1988-09-25T00:00:00.000Z;1.24
1988-09-26T00:00:00.000Z;1.1
1988-09-27T00:00:00.000Z;0.962
1988-09-28T00:00:00.000Z;0.836
1988-09-29T00:00:00.000Z;0.809
1988-09-30T00:00:00.000Z;7.55
1988-10-01T00:00:00.000Z;10.8
1988-10-02T00:00:00.000Z;8.95
1988-10-03T00:00:00.000Z;5.82
1988-10-04T00:00:00.000Z;7.87
1988-10-05T00:00:00.000Z;6.41
1988-10-06T00:00:00.000Z;5.96
1988-10-07T00:00:00.000Z;12.6
1988-10-08T00:00:00.000Z;13.1
1988-10-09T00:00:00.000Z;10.4
1988-10-10T00:00:00.000Z;13.6
1988-10-11T00:00:00.000Z;15.9
1988-10-12T00:00:00.000Z;26.7
1988-10-13T00:00:00.000Z;21
1988-10-14T00:00:00.000Z;14.1
1988-10-15T00:00:00.000Z;11
1988-10-16T00:00:00.000Z;9.25
1988-10-17T00:00:00.000Z;7.31
1988-10-18T00:00:00.000Z;4.5
1988-10-19T00:00:00.000Z;3.65
1988-10-20T00:00:00.000Z;7.14
1988-10-21T00:00:00.000Z;9.22
1988-10-22T00:00:00.000Z;7.28
1988-10-23T00:00:00.000Z;4.71
1988-10-24T00:00:00.000Z;3.29
1988-10-25T00:00:00.000Z;2.15
1988-10-26T00:00:00.000Z;1.81
1988-10-27T00:00:00.000Z;1.6
1988-10-28T00:00:00.000Z;1.41
1988-10-29T00:00:00.000Z;1.21
1988-10-30T00:00:00.000Z;1.14
1988-10-31T00:00:00.000Z;1.12
1988-11-01T00:00:00.000Z;1.09
1988-11-02T00:00:00.000Z;1.06
1988-11-03T00:00:00.000Z;1.02
1988-11-04T00:00:00.000Z;0.984
1988-11-05T00:00:00.000Z;0.94
1988-11-06T00:00:00.000Z;0.89
1988-11-07T00:00:00.000Z;0.841
1988-11-08T00:00:00.000Z;0.792
1988-11-09T00:00:00.000Z;0.756
1988-11-10T00:00:00.000Z;0.732
1988-11-11T00:00:00.000Z;0.708
1988-11-12T00:00:00.000Z;0.684
1988-11-13T00:00:00.000Z;0.973
1988-11-14T00:00:00.000Z;1.32
1988-11-15T00:00:00.000Z;1.01
1988-11-16T00:00:00.000Z;0.936
1988-11-17T00:00:00.000Z;0.799
1988-11-18T00:00:00.000Z;0.868
1988-11-19T00:00:00.000Z;3.98
1988-11-20T00:00:00.000Z;3.91
1988-11-21T00:00:00.000Z;3.07
1988-11-22T00:00:00.000Z;2.36
1988-11-23T00:00:00.000Z;1.87
1988-11-24T00:00:00.000Z;1.72
1988-11-25T00:00:00.000Z;1.66
1988-11-26T00:00:00.000Z;1.6
1988-11-27T00:00:00.000Z;1.5
1988-11-28T00:00:00.000Z;1.38
1988-11-29T00:00:00.000Z;3.19
1988-11-30T00:00:00.000Z;15.5
1988-12-01T00:00:00.000Z;11.7
1988-12-02T00:00:00.000Z;10.1
1988-12-03T00:00:00.000Z;10.3
1988-12-04T00:00:00.000Z;12
1988-12-05T00:00:00.000Z;24.1
1988-12-06T00:00:00.000Z;26.3
1988-12-07T00:00:00.000Z;19.1
1988-12-08T00:00:00.000Z;14.2
1988-12-09T00:00:00.000Z;11.3
1988-12-10T00:00:00.000Z;12
1988-12-11T00:00:00.000Z;14.9
1988-12-12T00:00:00.000Z;13.6
1988-12-13T00:00:00.000Z;12.5
1988-12-14T00:00:00.000Z;9.94
1988-12-15T00:00:00.000Z;8.48
1988-12-16T00:00:00.000Z;6.51
1988-12-17T00:00:00.000Z;4.66
1988-12-18T00:00:00.000Z;3.53
1988-12-19T00:00:00.000Z;2.9
1988-12-20T00:00:00.000Z;7.28
1988-12-21T00:00:00.000Z;7.5
1988-12-22T00:00:00.000Z;5.69
1988-12-23T00:00:00.000Z;5.13
1988-12-24T00:00:00.000Z;9.07
1988-12-25T00:00:00.000Z;9.55
1988-12-26T00:00:00.000Z;8.17
1988-12-27T00:00:00.000Z;6.08
1988-12-28T00:00:00.000Z;4.36
1988-12-29T00:00:00.000Z;3.55
1988-12-30T00:00:00.000Z;2.62
1988-12-31T00:00:00.000Z;1.96
1989-01-01T00:00:00.000Z;1.8
1989-01-02T00:00:00.000Z;1.68
1989-01-03T00:00:00.000Z;1.52
1989-01-04T00:00:00.000Z;1.29
1989-01-05T00:00:00.000Z;1.12
1989-01-06T00:00:00.000Z;2.7
1989-01-07T00:00:00.000Z;4.81
1989-01-08T00:00:00.000Z;4.32
1989-01-09T00:00:00.000Z;3.81
1989-01-10T00:00:00.000Z;2.86
1989-01-11T00:00:00.000Z;2.25
1989-01-12T00:00:00.000Z;2.04
1989-01-13T00:00:00.000Z;2.3
1989-01-14T00:00:00.000Z;2.38
1989-01-15T00:00:00.000Z;1.89
1989-01-16T00:00:00.000Z;1.73
1989-01-17T00:00:00.000Z;1.58
1989-01-18T00:00:00.000Z;1.43
1989-01-19T00:00:00.000Z;1.29
1989-01-20T00:00:00.000Z;1.22
1989-01-21T00:00:00.000Z;1.18
1989-01-22T00:00:00.000Z;1.48
1989-01-23T00:00:00.000Z;1.69
1989-01-24T00:00:00.000Z;1.61
1989-01-25T00:00:00.000Z;1.52
1989-01-26T00:00:00.000Z;1.44
1989-01-27T00:00:00.000Z;1.31
1989-01-28T00:00:00.000Z;1.21
1989-01-29T00:00:00.000Z;1.13
1989-01-30T00:00:00.000Z;1.06
1989-01-31T00:00:00.000Z;0.983
1989-02-01T00:00:00.000Z;0.952
1989-02-02T00:00:00.000Z;0.937
1989-02-03T00:00:00.000Z;0.921
1989-02-04T00:00:00.000Z;0.905
1989-02-05T00:00:00.000Z;0.889
1989-02-06T00:00:00.000Z;0.874
1989-02-07T00:00:00.000Z;0.857
1989-02-08T00:00:00.000Z;0.818
1989-02-09T00:00:00.000Z;0.779
1989-02-10T00:00:00.000Z;0.75
1989-02-11T00:00:00.000Z;0.723
1989-02-12T00:00:00.000Z;0.71
1989-02-13T00:00:00.000Z;0.71
1989-02-14T00:00:00.000Z;1.35
1989-02-15T00:00:00.000Z;1.74
1989-02-16T00:00:00.000Z;1.54
1989-02-17T00:00:00.000Z;3.36
1989-02-18T00:00:00.000Z;3.72
1989-02-19T00:00:00.000Z;3.96
1989-02-20T00:00:00.000Z;3.58
1989-02-21T00:00:00.000Z;3.54
1989-02-22T00:00:00.000Z;8.83
1989-02-23T00:00:00.000Z;9.46
1989-02-24T00:00:00.000Z;12.8
1989-02-25T00:00:00.000Z;13.8
1989-02-26T00:00:00.000Z;10.8
1989-02-27T00:00:00.000Z;8.78
1989-02-28T00:00:00.000Z;7.54
1989-03-01T00:00:00.000Z;8.23
1989-03-02T00:00:00.000Z;10.3
1989-03-03T00:00:00.000Z;18.9
1989-03-04T00:00:00.000Z;21.6
1989-03-05T00:00:00.000Z;15.5
1989-03-06T00:00:00.000Z;12.3
1989-03-07T00:00:00.000Z;10.3
1989-03-08T00:00:00.000Z;10.6
1989-03-09T00:00:00.000Z;9.85
1989-03-10T00:00:00.000Z;8.74
1989-03-11T00:00:00.000Z;6.92
1989-03-12T00:00:00.000Z;4.85
1989-03-13T00:00:00.000Z;4.3
1989-03-14T00:00:00.000Z;4.13
1989-03-15T00:00:00.000Z;4.16
1989-03-16T00:00:00.000Z;11.6
1989-03-17T00:00:00.000Z;12.2
1989-03-18T00:00:00.000Z;11.1
1989-03-19T00:00:00.000Z;9.42
1989-03-20T00:00:00.000Z;7.62
1989-03-21T00:00:00.000Z;4.93
1989-03-22T00:00:00.000Z;4
1989-03-23T00:00:00.000Z;6.7
1989-03-24T00:00:00.000Z;6.84
1989-03-25T00:00:00.000Z;4.94
1989-03-26T00:00:00.000Z;3.78
1989-03-27T00:00:00.000Z;2.74
1989-03-28T00:00:00.000Z;2
1989-03-29T00:00:00.000Z;1.67
1989-03-30T00:00:00.000Z;1.51
1989-03-31T00:00:00.000Z;1.4
1989-04-01T00:00:00.000Z;1.3
1989-04-02T00:00:00.000Z;1.25
1989-04-03T00:00:00.000Z;1.25
1989-04-04T00:00:00.000Z;1.39
1989-04-05T00:00:00.000Z;10.1
1989-04-06T00:00:00.000Z;10.6
1989-04-07T00:00:00.000Z;8.68
1989-04-08T00:00:00.000Z;11.6
1989-04-09T00:00:00.000Z;10.6
1989-04-10T00:00:00.000Z;8.36
1989-04-11T00:00:00.000Z;6.24
1989-04-12T00:00:00.000Z;8.25
1989-04-13T00:00:00.000Z;16.4
1989-04-14T00:00:00.000Z;20.5
1989-04-15T00:00:00.000Z;20.1
1989-04-16T00:00:00.000Z;13.7
1989-04-17T00:00:00.000Z;11
1989-04-18T00:00:00.000Z;10.8
1989-04-19T00:00:00.000Z;9.44
1989-04-20T00:00:00.000Z;8
1989-04-21T00:00:00.000Z;12
1989-04-22T00:00:00.000Z;13.3
1989-04-23T00:00:00.000Z;11.1
1989-04-24T00:00:00.000Z;9.41
1989-04-25T00:00:00.000Z;9.75
1989-04-26T00:00:00.000Z;20.8
1989-04-27T00:00:00.000Z;19
1989-04-28T00:00:00.000Z;14.7
1989-04-29T00:00:00.000Z;12.3
1989-04-30T00:00:00.000Z;10.3
1989-05-01T00:00:00.000Z;8.32
1989-05-02T00:00:00.000Z;5.77
1989-05-03T00:00:00.000Z;4.5
1989-05-04T00:00:00.000Z;3.26
1989-05-05T00:00:00.000Z;2.21
1989-05-06T00:00:00.000Z;1.93
1989-05-07T00:00:00.000Z;1.7
1989-05-08T00:00:00.000Z;1.56
1989-05-09T00:00:00.000Z;1.5
1989-05-10T00:00:00.000Z;1.56
1989-05-11T00:00:00.000Z;4.93
1989-05-12T00:00:00.000Z;5.83
1989-05-13T00:00:00.000Z;6.19
1989-05-14T00:00:00.000Z;5.13
1989-05-15T00:00:00.000Z;3.73
1989-05-16T00:00:00.000Z;2.32
1989-05-17T00:00:00.000Z;1.94
1989-05-18T00:00:00.000Z;2.14
1989-05-19T00:00:00.000Z;2.33
1989-05-20T00:00:00.000Z;1.75
1989-05-21T00:00:00.000Z;1.52
1989-05-22T00:00:00.000Z;1.42
1989-05-23T00:00:00.000Z;1.42
1989-05-24T00:00:00.000Z;1.32
1989-05-25T00:00:00.000Z;1.09
1989-05-26T00:00:00.000Z;1.04
1989-05-27T00:00:00.000Z;1.01
1989-05-28T00:00:00.000Z;0.981
1989-05-29T00:00:00.000Z;1.52
1989-05-30T00:00:00.000Z;2.36
1989-05-31T00:00:00.000Z;2.87
1989-06-01T00:00:00.000Z;1.98
1989-06-02T00:00:00.000Z;1.33
1989-06-03T00:00:00.000Z;1.19
1989-06-04T00:00:00.000Z;1.12
1989-06-05T00:00:00.000Z;1.2
1989-06-06T00:00:00.000Z;1.46
1989-06-07T00:00:00.000Z;1.45
1989-06-08T00:00:00.000Z;1.69
1989-06-09T00:00:00.000Z;1.31
1989-06-10T00:00:00.000Z;1.14
1989-06-11T00:00:00.000Z;2.52
1989-06-12T00:00:00.000Z;2.53
1989-06-13T00:00:00.000Z;1.55
1989-06-14T00:00:00.000Z;1.23
1989-06-15T00:00:00.000Z;1.09
1989-06-16T00:00:00.000Z;0.995
1989-06-17T00:00:00.000Z;0.914
1989-06-18T00:00:00.000Z;0.832
1989-06-19T00:00:00.000Z;0.756
1989-06-20T00:00:00.000Z;0.709
1989-06-21T00:00:00.000Z;0.687
1989-06-22T00:00:00.000Z;0.662
1989-06-23T00:00:00.000Z;0.636
1989-06-24T00:00:00.000Z;0.611
1989-06-25T00:00:00.000Z;0.586
1989-06-26T00:00:00.000Z;0.58
1989-06-27T00:00:00.000Z;0.58
1989-06-28T00:00:00.000Z;0.58
1989-06-29T00:00:00.000Z;0.578
1989-06-30T00:00:00.000Z;0.55
1989-07-01T00:00:00.000Z;0.519
1989-07-02T00:00:00.000Z;0.542
1989-07-03T00:00:00.000Z;0.576
1989-07-04T00:00:00.000Z;0.537
1989-07-05T00:00:00.000Z;0.505
1989-07-06T00:00:00.000Z;0.486
1989-07-07T00:00:00.000Z;0.468
1989-07-08T00:00:00.000Z;0.479
1989-07-09T00:00:00.000Z;0.515
1989-07-10T00:00:00.000Z;1.07
1989-07-11T00:00:00.000Z;2.81
1989-07-12T00:00:00.000Z;1.85
1989-07-13T00:00:00.000Z;1.12
1989-07-14T00:00:00.000Z;0.919
1989-07-15T00:00:00.000Z;0.679
1989-07-16T00:00:00.000Z;0.599
1989-07-17T00:00:00.000Z;0.568
1989-07-18T00:00:00.000Z;0.552
1989-07-19T00:00:00.000Z;0.537
1989-07-20T00:00:00.000Z;0.522
1989-07-21T00:00:00.000Z;0.5
1989-07-22T00:00:00.000Z;0.472
1989-07-23T00:00:00.000Z;0.449
1989-07-24T00:00:00.000Z;0.437
1989-07-25T00:00:00.000Z;0.426
1989-07-26T00:00:00.000Z;0.416
1989-07-27T00:00:00.000Z;0.405
1989-07-28T00:00:00.000Z;0.395
1989-07-29T00:00:00.000Z;0.385
1989-07-30T00:00:00.000Z;0.375
1989-07-31T00:00:00.000Z;0.445
1989-08-01T00:00:00.000Z;0.64
1989-08-02T00:00:00.000Z;0.506
1989-08-03T00:00:00.000Z;0.419
1989-08-04T00:00:00.000Z;0.397
1989-08-05T00:00:00.000Z;0.386
1989-08-06T00:00:00.000Z;0.375
1989-08-07T00:00:00.000Z;0.392
1989-08-08T00:00:00.000Z;1.54
1989-08-09T00:00:00.000Z;3.46
1989-08-10T00:00:00.000Z;2.02
1989-08-11T00:00:00.000Z;1.09
1989-08-12T00:00:00.000Z;0.849
1989-08-13T00:00:00.000Z;0.568
1989-08-14T00:00:00.000Z;0.511
1989-08-15T00:00:00.000Z;0.466
1989-08-16T00:00:00.000Z;0.435
1989-08-17T00:00:00.000Z;0.48
1989-08-18T00:00:00.000Z;0.436
1989-08-19T00:00:00.000Z;0.42
1989-08-20T00:00:00.000Z;0.414
1989-08-21T00:00:00.000Z;0.408
1989-08-22T00:00:00.000Z;0.507
1989-08-23T00:00:00.000Z;1.82
1989-08-24T00:00:00.000Z;1.12
1989-08-25T00:00:00.000Z;0.767
1989-08-26T00:00:00.000Z;0.495
1989-08-27T00:00:00.000Z;0.838
1989-08-28T00:00:00.000Z;2.43
1989-08-29T00:00:00.000Z;1.33
1989-08-30T00:00:00.000Z;0.992
1989-08-31T00:00:00.000Z;0.849
1989-09-01T00:00:00.000Z;0.64
1989-09-02T00:00:00.000Z;0.538
1989-09-03T00:00:00.000Z;0.486
1989-09-04T00:00:00.000Z;0.452
1989-09-05T00:00:00.000Z;0.435
1989-09-06T00:00:00.000Z;0.423
1989-09-07T00:00:00.000Z;0.417
1989-09-08T00:00:00.000Z;0.412
1989-09-09T00:00:00.000Z;0.406
1989-09-10T00:00:00.000Z;0.401
1989-09-11T00:00:00.000Z;0.4
1989-09-12T00:00:00.000Z;0.595
1989-09-13T00:00:00.000Z;0.705
1989-09-14T00:00:00.000Z;1.03
1989-09-15T00:00:00.000Z;1.04
1989-09-16T00:00:00.000Z;0.8
1989-09-17T00:00:00.000Z;0.552
1989-09-18T00:00:00.000Z;0.476
1989-09-19T00:00:00.000Z;0.432
1989-09-20T00:00:00.000Z;0.412
1989-09-21T00:00:00.000Z;0.399
1989-09-22T00:00:00.000Z;0.383
1989-09-23T00:00:00.000Z;0.516
1989-09-24T00:00:00.000Z;0.899
1989-09-25T00:00:00.000Z;0.656
1989-09-26T00:00:00.000Z;0.443
1989-09-27T00:00:00.000Z;0.414
1989-09-28T00:00:00.000Z;0.401
1989-09-29T00:00:00.000Z;0.384
1989-09-30T00:00:00.000Z;0.368
1989-10-01T00:00:00.000Z;0.362
1989-10-02T00:00:00.000Z;0.357
1989-10-03T00:00:00.000Z;0.352
1989-10-04T00:00:00.000Z;0.347
1989-10-05T00:00:00.000Z;0.342
1989-10-06T00:00:00.000Z;0.337
1989-10-07T00:00:00.000Z;0.812
1989-10-08T00:00:00.000Z;4.13
1989-10-09T00:00:00.000Z;4.48
1989-10-10T00:00:00.000Z;2.39
1989-10-11T00:00:00.000Z;1.92
1989-10-12T00:00:00.000Z;1.37
1989-10-13T00:00:00.000Z;1.08
1989-10-14T00:00:00.000Z;0.904
1989-10-15T00:00:00.000Z;0.738
1989-10-16T00:00:00.000Z;0.61
1989-10-17T00:00:00.000Z;0.542
1989-10-18T00:00:00.000Z;0.495
1989-10-19T00:00:00.000Z;0.453
1989-10-20T00:00:00.000Z;0.438
1989-10-21T00:00:00.000Z;0.427
1989-10-22T00:00:00.000Z;0.416
1989-10-23T00:00:00.000Z;0.405
1989-10-24T00:00:00.000Z;0.396
1989-10-25T00:00:00.000Z;0.389
1989-10-26T00:00:00.000Z;0.382
1989-10-27T00:00:00.000Z;0.375
1989-10-28T00:00:00.000Z;0.862
1989-10-29T00:00:00.000Z;6.48
1989-10-30T00:00:00.000Z;8.4
1989-10-31T00:00:00.000Z;9.67
1989-11-01T00:00:00.000Z;7.69
1989-11-02T00:00:00.000Z;4.49
1989-11-03T00:00:00.000Z;15.3
1989-11-04T00:00:00.000Z;25.9
1989-11-05T00:00:00.000Z;22
1989-11-06T00:00:00.000Z;18.1
1989-11-07T00:00:00.000Z;13.1
1989-11-08T00:00:00.000Z;10.4
1989-11-09T00:00:00.000Z;9.41
1989-11-10T00:00:00.000Z;7.85
1989-11-11T00:00:00.000Z;5.22
1989-11-12T00:00:00.000Z;3.71
1989-11-13T00:00:00.000Z;2.62
1989-11-14T00:00:00.000Z;1.76
1989-11-15T00:00:00.000Z;1.53
1989-11-16T00:00:00.000Z;1.37
1989-11-17T00:00:00.000Z;1.25
1989-11-18T00:00:00.000Z;1.16
1989-11-19T00:00:00.000Z;1.08
1989-11-20T00:00:00.000Z;1.01
1989-11-21T00:00:00.000Z;0.943
1989-11-22T00:00:00.000Z;0.88
1989-11-23T00:00:00.000Z;0.83
1989-11-24T00:00:00.000Z;0.784
1989-11-25T00:00:00.000Z;0.746
1989-11-26T00:00:00.000Z;0.704
1989-11-27T00:00:00.000Z;0.661
1989-11-28T00:00:00.000Z;0.625
1989-11-29T00:00:00.000Z;0.59
1989-11-30T00:00:00.000Z;0.555
1989-12-01T00:00:00.000Z;0.531
1989-12-02T00:00:00.000Z;0.509
1989-12-03T00:00:00.000Z;0.488
1989-12-04T00:00:00.000Z;0.466
1989-12-05T00:00:00.000Z;0.449
1989-12-06T00:00:00.000Z;0.441
1989-12-07T00:00:00.000Z;0.44
1989-12-08T00:00:00.000Z;0.44
1989-12-09T00:00:00.000Z;0.44
1989-12-10T00:00:00.000Z;0.439
1989-12-11T00:00:00.000Z;0.435
1989-12-12T00:00:00.000Z;0.43
1989-12-13T00:00:00.000Z;1.56
1989-12-14T00:00:00.000Z;2.36
1989-12-15T00:00:00.000Z;10
1989-12-16T00:00:00.000Z;13
1989-12-17T00:00:00.000Z;18.4
1989-12-18T00:00:00.000Z;13.7
1989-12-19T00:00:00.000Z;19.2
1989-12-20T00:00:00.000Z;14.2
1989-12-21T00:00:00.000Z;10.4
1989-12-22T00:00:00.000Z;9.46
1989-12-23T00:00:00.000Z;12.6
1989-12-24T00:00:00.000Z;9.98
1989-12-25T00:00:00.000Z;7.81
1989-12-26T00:00:00.000Z;5.11
1989-12-27T00:00:00.000Z;3.64
1989-12-28T00:00:00.000Z;2.23
1989-12-29T00:00:00.000Z;1.75
1989-12-30T00:00:00.000Z;1.53
1989-12-31T00:00:00.000Z;1.32
1990-01-01T00:00:00.000Z;1.2
1990-01-02T00:00:00.000Z;1.13
1990-01-03T00:00:00.000Z;1.05
1990-01-04T00:00:00.000Z;0.945
1990-01-05T00:00:00.000Z;0.887
1990-01-06T00:00:00.000Z;0.847
1990-01-07T00:00:00.000Z;0.808
1990-01-08T00:00:00.000Z;0.772
1990-01-09T00:00:00.000Z;0.745
1990-01-10T00:00:00.000Z;0.719
1990-01-11T00:00:00.000Z;0.695
1990-01-12T00:00:00.000Z;0.679
1990-01-13T00:00:00.000Z;0.662
1990-01-14T00:00:00.000Z;0.646
1990-01-15T00:00:00.000Z;0.622
1990-01-16T00:00:00.000Z;0.589
1990-01-17T00:00:00.000Z;0.558
1990-01-18T00:00:00.000Z;0.541
1990-01-19T00:00:00.000Z;0.527
1990-01-20T00:00:00.000Z;0.512
1990-01-21T00:00:00.000Z;0.469
1990-01-22T00:00:00.000Z;0.447
1990-01-23T00:00:00.000Z;0.455
1990-01-24T00:00:00.000Z;3.01
1990-01-25T00:00:00.000Z;9.33
1990-01-26T00:00:00.000Z;14.5
1990-01-27T00:00:00.000Z;11.1
1990-01-28T00:00:00.000Z;9.32
1990-01-29T00:00:00.000Z;8.93
1990-01-30T00:00:00.000Z;10.7
1990-01-31T00:00:00.000Z;11.4
1990-02-01T00:00:00.000Z;10.4
1990-02-02T00:00:00.000Z;11.5
1990-02-03T00:00:00.000Z;11.3
1990-02-04T00:00:00.000Z;9.49
1990-02-05T00:00:00.000Z;7.12
1990-02-06T00:00:00.000Z;4.79
1990-02-07T00:00:00.000Z;3.5
1990-02-08T00:00:00.000Z;2.64
1990-02-09T00:00:00.000Z;2.13
1990-02-10T00:00:00.000Z;1.85
1990-02-11T00:00:00.000Z;3.43
1990-02-12T00:00:00.000Z;5.03
1990-02-13T00:00:00.000Z;5.99
1990-02-14T00:00:00.000Z;24.7
1990-02-15T00:00:00.000Z;35.9
1990-02-16T00:00:00.000Z;29.5
1990-02-17T00:00:00.000Z;24
1990-02-18T00:00:00.000Z;19.5
1990-02-19T00:00:00.000Z;15.1
1990-02-20T00:00:00.000Z;12.2
1990-02-21T00:00:00.000Z;10.4
1990-02-22T00:00:00.000Z;9.35
1990-02-23T00:00:00.000Z;7.33
1990-02-24T00:00:00.000Z;4.21
1990-02-25T00:00:00.000Z;3.28
1990-02-26T00:00:00.000Z;2.23
1990-02-27T00:00:00.000Z;4.49
1990-02-28T00:00:00.000Z;12.2
1990-03-01T00:00:00.000Z;18.3
1990-03-02T00:00:00.000Z;13.8
1990-03-03T00:00:00.000Z;10.8
1990-03-04T00:00:00.000Z;9.48
1990-03-05T00:00:00.000Z;7.53
1990-03-06T00:00:00.000Z;4.82
1990-03-07T00:00:00.000Z;3.75
