Region;French Jura
2002-01-01T00:00:00.000Z;6.38
2002-01-02T00:00:00.000Z;4.93
2002-01-03T00:00:00.000Z;3.72
2002-01-04T00:00:00.000Z;2.88
2002-01-05T00:00:00.000Z;2.12
2002-01-06T00:00:00.000Z;1.83
2002-01-07T00:00:00.000Z;1.58
2002-01-08T00:00:00.000Z;1.46
2002-01-09T00:00:00.000Z;1.38
2002-01-10T00:00:00.000Z;1.3
2002-01-11T00:00:00.000Z;1.25
2002-01-12T00:00:00.000Z;1.21
2002-01-13T00:00:00.000Z;1.18
2002-01-14T00:00:00.000Z;1.16
2002-01-15T00:00:00.000Z;1.13
2002-01-16T00:00:00.000Z;1.1
2002-01-17T00:00:00.000Z;1.05
2002-01-18T00:00:00.000Z;1.01
2002-01-19T00:00:00.000Z;1.07
2002-01-20T00:00:00.000Z;1.53
2002-01-21T00:00:00.000Z;1.73
2002-01-22T00:00:00.000Z;1.69
2002-01-23T00:00:00.000Z;1.91
2002-01-24T00:00:00.000Z;4.35
2002-01-25T00:00:00.000Z;5.81
2002-01-26T00:00:00.000Z;5.06
2002-01-27T00:00:00.000Z;6.75
2002-01-28T00:00:00.000Z;7.94
2002-01-29T00:00:00.000Z;6.34
2002-01-30T00:00:00.000Z;4.34
2002-01-31T00:00:00.000Z;3.54
2002-02-01T00:00:00.000Z;3.08
2002-02-02T00:00:00.000Z;2.58
2002-02-03T00:00:00.000Z;2.16
2002-02-04T00:00:00.000Z;2.09
2002-02-05T00:00:00.000Z;2
2002-02-06T00:00:00.000Z;2.36
2002-02-07T00:00:00.000Z;2.82
2002-02-08T00:00:00.000Z;3.01
2002-02-09T00:00:00.000Z;3.29
2002-02-10T00:00:00.000Z;4.12
2002-02-11T00:00:00.000Z;3.78
2002-02-12T00:00:00.000Z;3.44
2002-02-13T00:00:00.000Z;2.91
2002-02-14T00:00:00.000Z;2.47
2002-02-15T00:00:00.000Z;2.04
2002-02-16T00:00:00.000Z;1.86
2002-02-17T00:00:00.000Z;1.69
2002-02-18T00:00:00.000Z;1.53
2002-02-19T00:00:00.000Z;1.44
2002-02-20T00:00:00.000Z;3.11
2002-02-21T00:00:00.000Z;5.58
2002-02-22T00:00:00.000Z;4.43
2002-02-23T00:00:00.000Z;8.38
2002-02-24T00:00:00.000Z;8.63
2002-02-25T00:00:00.000Z;8.03
2002-02-26T00:00:00.000Z;8.13
2002-02-27T00:00:00.000Z;8.74
2002-02-28T00:00:00.000Z;9.2
2002-03-01T00:00:00.000Z;7.95
2002-03-02T00:00:00.000Z;9.48
2002-03-03T00:00:00.000Z;7.94
2002-03-04T00:00:00.000Z;6.58
2002-03-05T00:00:00.000Z;4.83
2002-03-06T00:00:00.000Z;3.97
2002-03-07T00:00:00.000Z;3.38
2002-03-08T00:00:00.000Z;2.86
2002-03-09T00:00:00.000Z;2.57
2002-03-10T00:00:00.000Z;2.35
2002-03-11T00:00:00.000Z;2.05
2002-03-12T00:00:00.000Z;1.92
2002-03-13T00:00:00.000Z;1.81
2002-03-14T00:00:00.000Z;1.68
2002-03-15T00:00:00.000Z;1.58
2002-03-16T00:00:00.000Z;1.49
2002-03-17T00:00:00.000Z;1.44
2002-03-18T00:00:00.000Z;1.39
2002-03-19T00:00:00.000Z;3.34
2002-03-20T00:00:00.000Z;6.35
2002-03-21T00:00:00.000Z;5.07
2002-03-22T00:00:00.000Z;6.56
2002-03-23T00:00:00.000Z;4.72
2002-03-24T00:00:00.000Z;3.77
2002-03-25T00:00:00.000Z;3.32
2002-03-26T00:00:00.000Z;2.75
2002-03-27T00:00:00.000Z;2.37
2002-03-28T00:00:00.000Z;2.21
2002-03-29T00:00:00.000Z;2.07
2002-03-30T00:00:00.000Z;1.86
2002-03-31T00:00:00.000Z;1.75
2002-04-01T00:00:00.000Z;1.69
2002-04-02T00:00:00.000Z;1.64
2002-04-03T00:00:00.000Z;1.59
2002-04-04T00:00:00.000Z;1.56
2002-04-05T00:00:00.000Z;1.52
2002-04-06T00:00:00.000Z;1.48
2002-04-07T00:00:00.000Z;1.44
2002-04-08T00:00:00.000Z;1.4
2002-04-09T00:00:00.000Z;1.38
2002-04-10T00:00:00.000Z;1.35
2002-04-11T00:00:00.000Z;1.32
2002-04-12T00:00:00.000Z;1.32
2002-04-13T00:00:00.000Z;1.36
2002-04-14T00:00:00.000Z;1.5
2002-04-15T00:00:00.000Z;1.57
2002-04-16T00:00:00.000Z;1.5
2002-04-17T00:00:00.000Z;1.44
2002-04-18T00:00:00.000Z;1.37
2002-04-19T00:00:00.000Z;1.32
2002-04-20T00:00:00.000Z;1.27
2002-04-21T00:00:00.000Z;1.22
2002-04-22T00:00:00.000Z;1.17
2002-04-23T00:00:00.000Z;1.12
2002-04-24T00:00:00.000Z;1.08
2002-04-25T00:00:00.000Z;1.03
2002-04-26T00:00:00.000Z;0.988
2002-04-27T00:00:00.000Z;0.951
2002-04-28T00:00:00.000Z;1.01
2002-04-29T00:00:00.000Z;1.01
2002-04-30T00:00:00.000Z;0.96
2002-05-01T00:00:00.000Z;1.25
2002-05-02T00:00:00.000Z;5.48
2002-05-03T00:00:00.000Z;8.6
2002-05-04T00:00:00.000Z;8.59
2002-05-05T00:00:00.000Z;8.35
2002-05-06T00:00:00.000Z;6.87
2002-05-07T00:00:00.000Z;4.61
2002-05-08T00:00:00.000Z;3.67
2002-05-09T00:00:00.000Z;3.23
2002-05-10T00:00:00.000Z;2.63
2002-05-11T00:00:00.000Z;2.06
2002-05-12T00:00:00.000Z;1.87
2002-05-13T00:00:00.000Z;1.76
2002-05-14T00:00:00.000Z;1.64
2002-05-15T00:00:00.000Z;1.45
2002-05-16T00:00:00.000Z;1.33
2002-05-17T00:00:00.000Z;1.27
2002-05-18T00:00:00.000Z;1.47
2002-05-19T00:00:00.000Z;2.31
2002-05-20T00:00:00.000Z;2.23
2002-05-21T00:00:00.000Z;1.74
2002-05-22T00:00:00.000Z;1.58
2002-05-23T00:00:00.000Z;3.53
2002-05-24T00:00:00.000Z;4.11
2002-05-25T00:00:00.000Z;3.49
2002-05-26T00:00:00.000Z;3.21
2002-05-27T00:00:00.000Z;2.9
2002-05-28T00:00:00.000Z;2.49
2002-05-29T00:00:00.000Z;2.02
2002-05-30T00:00:00.000Z;1.82
2002-07-12T00:00:00.000Z;0.787
2002-07-13T00:00:00.000Z;0.777
2002-07-14T00:00:00.000Z;0.767
2002-07-15T00:00:00.000Z;0.758
2002-07-16T00:00:00.000Z;0.915
2002-07-17T00:00:00.000Z;3.87
2002-07-18T00:00:00.000Z;3.97
2002-07-19T00:00:00.000Z;3.41
2002-07-20T00:00:00.000Z;2.72
2002-07-21T00:00:00.000Z;1.88
2002-07-22T00:00:00.000Z;1.4
2002-07-23T00:00:00.000Z;1.2
2002-07-24T00:00:00.000Z;1.11
2002-07-25T00:00:00.000Z;1.05
2002-07-26T00:00:00.000Z;0.998
2002-07-27T00:00:00.000Z;0.973
2002-07-28T00:00:00.000Z;0.949
2002-07-29T00:00:00.000Z;0.921
2002-07-30T00:00:00.000Z;0.892
2002-07-31T00:00:00.000Z;0.868
2002-08-01T00:00:00.000Z;0.863
2002-08-02T00:00:00.000Z;0.902
2002-08-03T00:00:00.000Z;1.14
2002-08-04T00:00:00.000Z;1.19
2002-08-05T00:00:00.000Z;1.01
2002-08-06T00:00:00.000Z;1.13
2002-08-07T00:00:00.000Z;1.42
2002-08-08T00:00:00.000Z;1.77
2002-08-09T00:00:00.000Z;1.69
2002-08-10T00:00:00.000Z;1.98
2002-08-11T00:00:00.000Z;3.08
2002-08-12T00:00:00.000Z;2.97
2002-08-13T00:00:00.000Z;2.52
2002-08-14T00:00:00.000Z;1.96
2002-08-15T00:00:00.000Z;1.69
2002-08-16T00:00:00.000Z;1.33
2002-08-17T00:00:00.000Z;1.13
2002-08-18T00:00:00.000Z;1.05
2002-08-19T00:00:00.000Z;0.987
2002-08-20T00:00:00.000Z;1.04
2002-08-21T00:00:00.000Z;0.961
2002-08-22T00:00:00.000Z;0.895
2002-08-23T00:00:00.000Z;0.851
2002-08-24T00:00:00.000Z;0.784
2002-08-25T00:00:00.000Z;0.722
2002-08-26T00:00:00.000Z;0.81
2002-08-27T00:00:00.000Z;0.943
2002-08-28T00:00:00.000Z;0.809
2002-08-29T00:00:00.000Z;0.744
2002-08-30T00:00:00.000Z;0.679
2002-08-31T00:00:00.000Z;0.782
2002-09-01T00:00:00.000Z;0.766
2002-09-02T00:00:00.000Z;0.616
2002-09-03T00:00:00.000Z;0.567
2002-09-04T00:00:00.000Z;0.554
2002-09-05T00:00:00.000Z;0.745
2002-09-06T00:00:00.000Z;1.34
2002-09-07T00:00:00.000Z;1.07
2002-09-08T00:00:00.000Z;0.946
2002-09-09T00:00:00.000Z;0.894
2002-09-10T00:00:00.000Z;0.879
2002-09-11T00:00:00.000Z;0.869
2002-09-12T00:00:00.000Z;0.859
2002-09-13T00:00:00.000Z;0.842
2002-09-14T00:00:00.000Z;0.776
2002-09-15T00:00:00.000Z;0.711
2002-09-16T00:00:00.000Z;0.688
2002-09-17T00:00:00.000Z;0.682
2002-09-18T00:00:00.000Z;0.65
2002-09-19T00:00:00.000Z;0.644
2002-09-20T00:00:00.000Z;0.69
2002-09-21T00:00:00.000Z;0.62
2002-09-22T00:00:00.000Z;0.553
2002-09-23T00:00:00.000Z;0.58
2002-09-24T00:00:00.000Z;0.643
2002-09-25T00:00:00.000Z;0.616
2002-09-26T00:00:00.000Z;0.652
2002-09-27T00:00:00.000Z;0.736
2002-09-28T00:00:00.000Z;0.746
2002-09-29T00:00:00.000Z;0.709
2002-09-30T00:00:00.000Z;0.64
2002-10-01T00:00:00.000Z;0.567
2002-10-02T00:00:00.000Z;0.555
2002-10-03T00:00:00.000Z;0.552
2002-10-04T00:00:00.000Z;0.629
2002-10-05T00:00:00.000Z;0.693
2002-10-06T00:00:00.000Z;0.73
2002-10-07T00:00:00.000Z;0.926
2002-10-08T00:00:00.000Z;0.804
2002-10-09T00:00:00.000Z;0.792
2002-10-10T00:00:00.000Z;0.701
2002-10-11T00:00:00.000Z;0.623
2002-10-12T00:00:00.000Z;0.593
2002-10-13T00:00:00.000Z;0.611
2002-10-14T00:00:00.000Z;0.84
2002-10-15T00:00:00.000Z;2.02
2002-10-16T00:00:00.000Z;3.92
2002-10-17T00:00:00.000Z;6.26
2002-10-18T00:00:00.000Z;7.61
2002-10-19T00:00:00.000Z;7.5
2002-10-20T00:00:00.000Z;6.21
2002-10-21T00:00:00.000Z;4.06
2002-10-22T00:00:00.000Z;6.45
2002-10-23T00:00:00.000Z;5.67
2002-10-24T00:00:00.000Z;5.34
2002-10-25T00:00:00.000Z;4.55
2002-10-26T00:00:00.000Z;6.17
2002-10-27T00:00:00.000Z;4.46
2002-10-28T00:00:00.000Z;3.41
2002-10-29T00:00:00.000Z;2.78
2002-10-30T00:00:00.000Z;2.15
2002-10-31T00:00:00.000Z;1.82
2002-11-01T00:00:00.000Z;1.72
2002-11-02T00:00:00.000Z;4.47
2002-11-03T00:00:00.000Z;8.91
2002-11-04T00:00:00.000Z;10.1
2002-11-05T00:00:00.000Z;8.63
2002-11-06T00:00:00.000Z;7.54
2002-11-07T00:00:00.000Z;7.76
2002-11-08T00:00:00.000Z;7.66
2002-11-09T00:00:00.000Z;8.35
2002-11-10T00:00:00.000Z;8.9
2002-11-11T00:00:00.000Z;9.34
2002-11-12T00:00:00.000Z;8.51
2002-11-13T00:00:00.000Z;7.78
2002-11-14T00:00:00.000Z;9.59
2002-11-15T00:00:00.000Z;11.8
2002-11-16T00:00:00.000Z;11
2002-11-17T00:00:00.000Z;10.1
2002-11-18T00:00:00.000Z;8.48
2002-11-19T00:00:00.000Z;7.82
2002-11-20T00:00:00.000Z;6.78
2002-11-21T00:00:00.000Z;5.58
2002-11-22T00:00:00.000Z;5.95
2002-11-23T00:00:00.000Z;5.24
2002-11-24T00:00:00.000Z;10.9
2002-11-25T00:00:00.000Z;10
2002-11-26T00:00:00.000Z;8.07
2002-11-27T00:00:00.000Z;7.29
2002-11-28T00:00:00.000Z;5.96
2002-11-29T00:00:00.000Z;6.36
2002-11-30T00:00:00.000Z;5.55
2002-12-01T00:00:00.000Z;4.86
2002-12-02T00:00:00.000Z;4.69
2002-12-03T00:00:00.000Z;5.43
2002-12-04T00:00:00.000Z;5.24
2002-12-05T00:00:00.000Z;4.03
2002-12-06T00:00:00.000Z;3.37
2002-12-07T00:00:00.000Z;3
2002-12-08T00:00:00.000Z;2.56
2002-12-09T00:00:00.000Z;2.14
2002-12-10T00:00:00.000Z;1.9
2002-12-11T00:00:00.000Z;1.81
2002-12-12T00:00:00.000Z;1.72
2002-12-13T00:00:00.000Z;1.67
2002-12-14T00:00:00.000Z;1.62
2002-12-15T00:00:00.000Z;1.74
2002-12-16T00:00:00.000Z;4.26
2002-12-17T00:00:00.000Z;7.87
2002-12-18T00:00:00.000Z;7.2
2002-12-19T00:00:00.000Z;4.88
2002-12-20T00:00:00.000Z;3.59
2002-12-21T00:00:00.000Z;3.58
2002-12-22T00:00:00.000Z;4.25
2002-12-23T00:00:00.000Z;7.22
2002-12-24T00:00:00.000Z;5.68
2002-12-25T00:00:00.000Z;3.99
2002-12-26T00:00:00.000Z;3.31
2002-12-27T00:00:00.000Z;2.78
2002-12-28T00:00:00.000Z;2.48
2002-12-29T00:00:00.000Z;3.73
2002-12-30T00:00:00.000Z;3.56
2002-12-31T00:00:00.000Z;3.62
2003-01-01T00:00:00.000Z;4.21
2003-01-02T00:00:00.000Z;6.27
2003-01-03T00:00:00.000Z;7.69
2003-01-04T00:00:00.000Z;8.13
2003-01-05T00:00:00.000Z;7.83
2003-01-06T00:00:00.000Z;6.52
2003-01-07T00:00:00.000Z;4.38
2003-01-08T00:00:00.000Z;3.44
2003-01-09T00:00:00.000Z;2.94
2003-01-10T00:00:00.000Z;2.45
2003-01-11T00:00:00.000Z;1.94
2003-01-12T00:00:00.000Z;1.75
2003-01-13T00:00:00.000Z;1.65
2003-01-14T00:00:00.000Z;1.59
2003-01-15T00:00:00.000Z;1.53
2003-01-16T00:00:00.000Z;1.47
2003-01-17T00:00:00.000Z;1.41
2003-01-18T00:00:00.000Z;1.37
2003-01-19T00:00:00.000Z;1.35
2003-01-20T00:00:00.000Z;1.57
2003-01-21T00:00:00.000Z;2.57
2003-01-22T00:00:00.000Z;3.37
2003-01-23T00:00:00.000Z;4.37
2003-01-24T00:00:00.000Z;4.74
2003-01-25T00:00:00.000Z;3.66
2003-01-26T00:00:00.000Z;3.04
2003-01-27T00:00:00.000Z;2.54
2003-01-28T00:00:00.000Z;3.35
2003-01-29T00:00:00.000Z;4.62
2003-01-30T00:00:00.000Z;3.71
2003-01-31T00:00:00.000Z;3.25
2003-02-01T00:00:00.000Z;2.7
2003-02-02T00:00:00.000Z;2.29
2003-02-03T00:00:00.000Z;3.42
2003-02-04T00:00:00.000Z;5.26
2003-02-05T00:00:00.000Z;3.61
2003-02-06T00:00:00.000Z;3.26
2003-02-07T00:00:00.000Z;2.71
2003-02-08T00:00:00.000Z;2.38
2003-02-09T00:00:00.000Z;2.23
2003-02-10T00:00:00.000Z;2.08
2003-02-11T00:00:00.000Z;1.97
2003-02-12T00:00:00.000Z;1.9
2003-02-13T00:00:00.000Z;1.82
2003-02-14T00:00:00.000Z;1.72
2003-02-15T00:00:00.000Z;1.59
2003-02-16T00:00:00.000Z;1.48
2003-02-17T00:00:00.000Z;1.42
2003-02-18T00:00:00.000Z;1.37
2003-02-19T00:00:00.000Z;1.32
2003-02-20T00:00:00.000Z;1.27
2003-02-21T00:00:00.000Z;1.22
2003-02-22T00:00:00.000Z;1.18
2003-02-23T00:00:00.000Z;1.17
2003-02-24T00:00:00.000Z;1.15
2003-02-25T00:00:00.000Z;1.17
2003-02-26T00:00:00.000Z;1.2
2003-02-27T00:00:00.000Z;1.26
2003-02-28T00:00:00.000Z;1.39
2003-03-01T00:00:00.000Z;2.88
2003-03-02T00:00:00.000Z;7.33
2003-03-03T00:00:00.000Z;7.66
2003-03-04T00:00:00.000Z;6.35
2003-03-05T00:00:00.000Z;5.49
2003-03-06T00:00:00.000Z;6.25
2003-03-07T00:00:00.000Z;6.87
2003-03-08T00:00:00.000Z;4.96
2003-03-09T00:00:00.000Z;4.18
2003-03-10T00:00:00.000Z;3.7
2003-03-11T00:00:00.000Z;3.61
2003-03-12T00:00:00.000Z;3.85
2003-03-13T00:00:00.000Z;3.63
2003-03-14T00:00:00.000Z;3.22
2003-03-15T00:00:00.000Z;2.84
2003-03-16T00:00:00.000Z;2.4
2003-03-17T00:00:00.000Z;1.9
2003-03-18T00:00:00.000Z;1.71
2003-03-19T00:00:00.000Z;1.65
2003-03-20T00:00:00.000Z;1.62
2003-03-21T00:00:00.000Z;1.58
2003-03-22T00:00:00.000Z;1.55
2003-03-23T00:00:00.000Z;1.52
2003-03-24T00:00:00.000Z;1.48
2003-03-25T00:00:00.000Z;1.45
2003-03-26T00:00:00.000Z;1.42
2003-03-27T00:00:00.000Z;1.38
2003-03-28T00:00:00.000Z;1.36
2003-03-29T00:00:00.000Z;1.4
2003-03-30T00:00:00.000Z;1.48
2003-03-31T00:00:00.000Z;1.54
2003-04-01T00:00:00.000Z;1.34
2003-04-02T00:00:00.000Z;1.85
2003-04-03T00:00:00.000Z;2.52
2003-04-04T00:00:00.000Z;2.31
2003-04-05T00:00:00.000Z;1.82
2003-04-06T00:00:00.000Z;1.65
2003-04-07T00:00:00.000Z;1.45
2003-04-08T00:00:00.000Z;1.33
2003-04-09T00:00:00.000Z;1.25
2003-04-10T00:00:00.000Z;1.26
2003-04-11T00:00:00.000Z;1.22
2003-04-12T00:00:00.000Z;1.21
2003-04-13T00:00:00.000Z;1.31
2003-04-14T00:00:00.000Z;1.3
2003-04-15T00:00:00.000Z;1.23
2003-04-16T00:00:00.000Z;1.16
2003-04-17T00:00:00.000Z;1.11
2003-04-18T00:00:00.000Z;1.07
2003-04-19T00:00:00.000Z;1.05
2003-04-20T00:00:00.000Z;1.05
2003-04-21T00:00:00.000Z;1
2003-04-22T00:00:00.000Z;0.972
2003-04-23T00:00:00.000Z;0.968
2003-04-24T00:00:00.000Z;0.954
2003-04-25T00:00:00.000Z;0.924
2003-04-26T00:00:00.000Z;0.911
2003-04-27T00:00:00.000Z;0.919
2003-04-28T00:00:00.000Z;0.907
2003-04-29T00:00:00.000Z;0.894
2003-04-30T00:00:00.000Z;1.09
2003-05-01T00:00:00.000Z;1.83
2003-05-02T00:00:00.000Z;1.77
2003-05-03T00:00:00.000Z;1.49
2003-05-04T00:00:00.000Z;1.33
2003-05-05T00:00:00.000Z;1.2
2003-05-06T00:00:00.000Z;1.12
2003-05-07T00:00:00.000Z;1.05
2003-05-08T00:00:00.000Z;0.987
2003-05-09T00:00:00.000Z;0.959
2003-05-10T00:00:00.000Z;0.935
2003-05-11T00:00:00.000Z;0.91
2003-05-12T00:00:00.000Z;0.89
2003-05-13T00:00:00.000Z;0.912
2003-05-14T00:00:00.000Z;1.01
2003-05-15T00:00:00.000Z;0.985
2003-05-16T00:00:00.000Z;0.92
2003-05-17T00:00:00.000Z;0.874
2003-05-18T00:00:00.000Z;0.856
2003-05-19T00:00:00.000Z;0.946
2003-05-20T00:00:00.000Z;1.44
2003-05-21T00:00:00.000Z;1.65
2003-05-22T00:00:00.000Z;1.64
2003-05-23T00:00:00.000Z;1.43
2003-05-24T00:00:00.000Z;1.23
2003-05-25T00:00:00.000Z;1.16
2003-05-26T00:00:00.000Z;1.1
2003-05-27T00:00:00.000Z;1.06
2003-05-28T00:00:00.000Z;1.03
2003-05-29T00:00:00.000Z;0.988
2003-05-30T00:00:00.000Z;0.946
2003-05-31T00:00:00.000Z;0.91
2003-06-01T00:00:00.000Z;0.887
2003-06-02T00:00:00.000Z;0.924
2003-06-03T00:00:00.000Z;1.14
2003-06-04T00:00:00.000Z;1.17
2003-06-05T00:00:00.000Z;1.14
2003-06-06T00:00:00.000Z;1.11
2003-06-07T00:00:00.000Z;1.14
2003-06-08T00:00:00.000Z;1.11
2003-06-09T00:00:00.000Z;1.08
2003-06-10T00:00:00.000Z;1.06
2003-06-11T00:00:00.000Z;1.04
2003-06-12T00:00:00.000Z;1.03
2003-06-13T00:00:00.000Z;1.03
2003-06-14T00:00:00.000Z;1.02
2003-06-15T00:00:00.000Z;1.02
2003-06-16T00:00:00.000Z;1.01
2003-06-17T00:00:00.000Z;1.01
2003-06-18T00:00:00.000Z;1
2003-06-19T00:00:00.000Z;0.99
2003-06-20T00:00:00.000Z;0.967
2003-06-21T00:00:00.000Z;0.943
2003-06-22T00:00:00.000Z;0.918
2003-06-23T00:00:00.000Z;0.894
2003-06-24T00:00:00.000Z;0.872
2003-06-25T00:00:00.000Z;0.865
2003-06-26T00:00:00.000Z;0.861
2003-06-27T00:00:00.000Z;0.856
2003-06-28T00:00:00.000Z;0.852
2003-06-29T00:00:00.000Z;0.846
2003-06-30T00:00:00.000Z;0.839
2003-07-01T00:00:00.000Z;0.957
2003-07-02T00:00:00.000Z;0.941
2003-07-03T00:00:00.000Z;0.994
2003-07-04T00:00:00.000Z;1.01
2003-07-05T00:00:00.000Z;1
2003-07-06T00:00:00.000Z;0.912
2003-07-07T00:00:00.000Z;0.878
2003-07-08T00:00:00.000Z;0.853
2003-07-09T00:00:00.000Z;0.814
2003-07-10T00:00:00.000Z;0.769
2003-07-11T00:00:00.000Z;0.73
2003-07-12T00:00:00.000Z;0.716
2003-07-13T00:00:00.000Z;0.706
2003-07-14T00:00:00.000Z;0.695
2003-07-15T00:00:00.000Z;0.685
2003-07-16T00:00:00.000Z;0.675
2003-07-17T00:00:00.000Z;0.664
2003-07-18T00:00:00.000Z;0.654
2003-07-19T00:00:00.000Z;0.644
2003-07-20T00:00:00.000Z;0.633
2003-07-21T00:00:00.000Z;0.623
2003-07-22T00:00:00.000Z;0.613
2003-07-23T00:00:00.000Z;0.603
2003-07-24T00:00:00.000Z;0.592
2003-07-25T00:00:00.000Z;0.582
2003-07-26T00:00:00.000Z;0.572
2003-07-27T00:00:00.000Z;0.708
2003-07-28T00:00:00.000Z;0.76
2003-07-29T00:00:00.000Z;0.685
2003-07-30T00:00:00.000Z;0.642
2003-07-31T00:00:00.000Z;0.687
2003-08-01T00:00:00.000Z;0.664
2003-08-02T00:00:00.000Z;0.66
2003-08-03T00:00:00.000Z;0.592
2003-08-04T00:00:00.000Z;0.542
2003-08-05T00:00:00.000Z;0.532
2003-08-06T00:00:00.000Z;0.527
2003-08-07T00:00:00.000Z;0.523
2003-08-08T00:00:00.000Z;0.518
2003-08-09T00:00:00.000Z;0.513
2003-08-10T00:00:00.000Z;0.509
2003-08-11T00:00:00.000Z;0.504
2003-08-12T00:00:00.000Z;0.499
2003-08-13T00:00:00.000Z;0.495
2003-08-14T00:00:00.000Z;0.49
2003-08-15T00:00:00.000Z;0.489
2003-08-16T00:00:00.000Z;0.525
2003-08-17T00:00:00.000Z;0.73
2003-08-18T00:00:00.000Z;0.599
2003-08-19T00:00:00.000Z;0.512
2003-08-20T00:00:00.000Z;0.491
2003-08-21T00:00:00.000Z;0.482
2003-08-22T00:00:00.000Z;0.472
2003-08-23T00:00:00.000Z;0.463
2003-08-24T00:00:00.000Z;0.454
2003-08-25T00:00:00.000Z;0.444
2003-08-26T00:00:00.000Z;0.435
2003-08-27T00:00:00.000Z;0.425
2003-08-28T00:00:00.000Z;0.442
2003-08-29T00:00:00.000Z;1.07
2003-08-30T00:00:00.000Z;1.1
2003-08-31T00:00:00.000Z;1.77
2003-09-01T00:00:00.000Z;1.8
2003-09-02T00:00:00.000Z;1.09
2003-09-03T00:00:00.000Z;0.855
2003-09-04T00:00:00.000Z;0.754
2003-09-05T00:00:00.000Z;0.692
2003-09-06T00:00:00.000Z;0.635
2003-09-07T00:00:00.000Z;0.634
2003-09-08T00:00:00.000Z;1.07
2003-09-09T00:00:00.000Z;1.19
2003-09-10T00:00:00.000Z;1.1
2003-09-11T00:00:00.000Z;0.903
2003-09-12T00:00:00.000Z;0.849
2003-09-13T00:00:00.000Z;0.976
2003-09-14T00:00:00.000Z;0.888
2003-09-15T00:00:00.000Z;0.838
2003-09-16T00:00:00.000Z;0.782
2003-09-17T00:00:00.000Z;0.724
2003-09-18T00:00:00.000Z;0.671
2003-09-19T00:00:00.000Z;0.627
2003-09-20T00:00:00.000Z;0.585
2003-09-21T00:00:00.000Z;0.553
2003-09-22T00:00:00.000Z;0.533
2003-09-23T00:00:00.000Z;0.55
2003-09-24T00:00:00.000Z;0.533
2003-09-25T00:00:00.000Z;0.51
2003-09-26T00:00:00.000Z;0.497
2003-09-27T00:00:00.000Z;0.485
2003-09-28T00:00:00.000Z;0.902
2003-09-29T00:00:00.000Z;1.3
2003-09-30T00:00:00.000Z;0.969
2003-10-01T00:00:00.000Z;0.935
2003-10-02T00:00:00.000Z;1.25
2003-10-03T00:00:00.000Z;2.66
2003-10-04T00:00:00.000Z;5.48
2003-10-05T00:00:00.000Z;6.98
2003-10-06T00:00:00.000Z;5.93
2003-10-07T00:00:00.000Z;5.79
2003-10-08T00:00:00.000Z;8.54
2003-10-09T00:00:00.000Z;7.33
2003-10-10T00:00:00.000Z;6.79
2003-10-11T00:00:00.000Z;4.59
2003-10-12T00:00:00.000Z;3.31
2003-10-13T00:00:00.000Z;2.74
2003-10-14T00:00:00.000Z;2.07
2003-10-15T00:00:00.000Z;1.73
2003-10-16T00:00:00.000Z;1.54
2003-10-17T00:00:00.000Z;1.43
2003-10-18T00:00:00.000Z;1.33
2003-10-19T00:00:00.000Z;1.21
2003-10-20T00:00:00.000Z;1.45
2003-10-21T00:00:00.000Z;2.98
2003-10-22T00:00:00.000Z;3.1
2003-10-23T00:00:00.000Z;3.12
2003-10-24T00:00:00.000Z;3.02
2003-10-25T00:00:00.000Z;2.53
2003-10-26T00:00:00.000Z;2.23
2003-10-27T00:00:00.000Z;1.93
2003-10-28T00:00:00.000Z;1.73
2003-10-29T00:00:00.000Z;1.56
2003-10-30T00:00:00.000Z;2.95
2003-10-31T00:00:00.000Z;4.11
2003-11-01T00:00:00.000Z;7.31
2003-11-02T00:00:00.000Z;5.82
2003-11-03T00:00:00.000Z;3.79
2003-11-04T00:00:00.000Z;3.09
2003-11-05T00:00:00.000Z;2.52
2003-11-06T00:00:00.000Z;1.98
2003-11-07T00:00:00.000Z;1.79
2003-11-08T00:00:00.000Z;1.7
2003-11-09T00:00:00.000Z;1.59
2003-11-10T00:00:00.000Z;1.46
2003-11-11T00:00:00.000Z;1.31
2003-11-12T00:00:00.000Z;1.25
2003-11-13T00:00:00.000Z;1.47
2003-11-14T00:00:00.000Z;1.45
2003-11-15T00:00:00.000Z;1.35
2003-11-16T00:00:00.000Z;1.35
2003-11-17T00:00:00.000Z;3.25
2003-11-18T00:00:00.000Z;3.01
2003-11-19T00:00:00.000Z;2.39
2003-11-20T00:00:00.000Z;1.88
2003-11-21T00:00:00.000Z;1.69
2003-11-22T00:00:00.000Z;1.46
2003-11-23T00:00:00.000Z;1.34
2003-11-24T00:00:00.000Z;1.27
2003-11-25T00:00:00.000Z;1.21
2003-11-26T00:00:00.000Z;1.15
2003-11-27T00:00:00.000Z;1.43
2003-11-28T00:00:00.000Z;2.83
2003-11-29T00:00:00.000Z;2.7
2003-11-30T00:00:00.000Z;2.86
2003-12-01T00:00:00.000Z;3.33
2003-12-02T00:00:00.000Z;3.18
2003-12-03T00:00:00.000Z;2.95
2003-12-04T00:00:00.000Z;2.47
2003-12-05T00:00:00.000Z;1.96
2003-12-06T00:00:00.000Z;1.74
2003-12-07T00:00:00.000Z;1.49
2003-12-08T00:00:00.000Z;1.34
2003-12-09T00:00:00.000Z;1.24
