Region;Hellenides
4.11.2019;0,685462793
5.11.2019;0,681932279
6.11.2019;0,675587535
7.11.2019;0,672068382
8.11.2019;0,706729747
9.11.2019;0,681932279
10.11.2019;0,691119987
11.11.2019;0,656633086
12.11.2019;0,634326829
13.11.2019;0,66083475
14.11.2019;0,660134062
15.11.2019;0,652437432
16.11.2019;0,61288619
17.11.2019;0,605319079
18.11.2019;0,603945573
19.11.2019;0,602572788
20.11.2019;0,6218569
21.11.2019;0,626699598
22.11.2019;0,647550198
23.11.2019;0,617712853
24.11.2019;0,648945699
25.11.2019;0,880138061
26.11.2019;0,734586773
27.11.2019;0,668553343
28.11.2019;0,637800676
29.11.2019;0,6531363
30.11.2019;0,662236646
1.12.2019;0,637105567
2.12.2019;0,633632584
3.12.2019;0,629470706
4.12.2019;0,66925602
5.12.2019;0,66644629
6.12.2019;0,602572788
7.12.2019;0,604632236
8.12.2019;0,599829387
9.12.2019;0,594351303
10.12.2019;0,640582832
11.12.2019;0,739611285
12.12.2019;0,713137473
13.12.2019;0,702464966
14.12.2019;0,719557782
15.12.2019;0,731002359
16.12.2019;0,708864259
17.12.2019;0,678405803
18.12.2019;0,693952413
19.12.2019;0,64058283
20.12.2019;0,669256038
21.12.2019;0,648945717
22.12.2019;0,58956755
23.12.2019;0,68899733
24.12.2019;0,755450256
25.12.2019;0,743923886
26.12.2019;0,722415249
27.12.2019;0,70459665
28.12.2019;0,699624923
29.12.2019;0,702464966
30.12.2019;0,687583043
31.12.2019;0,666446277
1.01.2020;0,656633083
2.01.2020;0,677700987
3.01.2020;0,679110771
4.01.2020;0,669958857
5.01.2020;0,685462787
6.01.2020;0,720986198
7.01.2020;0,741048212
8.01.2020;0,737457015
9.01.2020;0,733869579
10.01.2020;0,71955778
11.01.2020;0,664340714
12.01.2020;0,661535607
13.01.2020;0,637800657
14.01.2020;0,621165773
15.01.2020;0,618403083
16.01.2020;0,627392111
17.01.2020;0,604632236
18.01.2020;0,604632236
19.01.2020;0,592300032
20.01.2020;0,585474402
21.01.2020;0,573235044
22.01.2020;0,57052345
23.01.2020;0,565785464
24.01.2020;0,557684981
25.01.2020;0,556337594
26.01.2020;0,557011191
27.01.2020;0,563082236
28.01.2020;0,571201064
29.01.2020;0,571878867
30.01.2020;0,571878867
31.01.2020;0,571201064
1.02.2020;0,565109371
2.02.2020;0,557011191
3.02.2020;0,556337594
4.02.2020;0,555664191
5.02.2020;0,575949674
6.02.2020;0,580027214
7.02.2020;0,565109371
8.02.2020;0,555664191
9.02.2020;0,548940839
10.02.2020;0,539561058
11.02.2020;0,539561058
12.02.2020;0,538892555
13.02.2020;0,528223672
14.02.2020;0,524236133
15.02.2020;0,539561058
16.02.2020;0,540229759
17.02.2020;0,536220528
18.02.2020;0,555664191
19.02.2020;0,555664191
20.02.2020;0,548269576
21.02.2020;0,543576233
22.02.2020;0,537556147
23.02.2020;0,519593242
24.02.2020;0,523572252
25.02.2020;0,517606492
26.02.2020;0,51959324
27.02.2020;0,522908573
28.02.2020;0,514960387
29.02.2020;0,495875638
1.03.2020;0,497841712
2.03.2020;0,491949215
3.03.2020;0,497841708
4.03.2020;0,50770061
5.03.2020;0,511657372
6.03.2020;0,501779591
7.03.2020;0,481516577
8.03.2020;0,488683089
9.03.2020;0,509018712
10.03.2020;0,464682869
11.03.2020;0,500466116
12.03.2020;0,50835955
13.03.2020;0,495875628
14.03.2020;0,46855429
15.03.2020;0,469846544
16.03.2020;
17.03.2020;
18.03.2020;
19.03.2020;
20.03.2020;
21.03.2020;
22.03.2020;
23.03.2020;
24.03.2020;
25.03.2020;
26.03.2020;
27.03.2020;
28.03.2020;
29.03.2020;
30.03.2020;
31.03.2020;
1.04.2020;
2.04.2020;
3.04.2020;
4.04.2020;
5.04.2020;
6.04.2020;
7.04.2020;
8.04.2020;
9.04.2020;
10.04.2020;
11.04.2020;
12.04.2020;
13.04.2020;
14.04.2020;
15.04.2020;
16.04.2020;
17.04.2020;
18.04.2020;
19.04.2020;
20.04.2020;
21.04.2020;
22.04.2020;
23.04.2020;
24.04.2020;
25.04.2020;
26.04.2020;
27.04.2020;
28.04.2020;
29.04.2020;
30.04.2020;
1.05.2020;
2.05.2020;
3.05.2020;
4.05.2020;
5.05.2020;
6.05.2020;
7.05.2020;
8.05.2020;
9.05.2020;
10.05.2020;
11.05.2020;
12.05.2020;
13.05.2020;
14.05.2020;
15.05.2020;
16.05.2020;
17.05.2020;
18.05.2020;
19.05.2020;
20.05.2020;
21.05.2020;
22.05.2020;
23.05.2020;
24.05.2020;
25.05.2020;
26.05.2020;
27.05.2020;
28.05.2020;
29.05.2020;
30.05.2020;
31.05.2020;
1.06.2020;
2.06.2020;
3.06.2020;
4.06.2020;
5.06.2020;
6.06.2020;
7.06.2020;
8.06.2020;
9.06.2020;
10.06.2020;
11.06.2020;
12.06.2020;
13.06.2020;
14.06.2020;
15.06.2020;
16.06.2020;
17.06.2020;
18.06.2020;
19.06.2020;
20.06.2020;
21.06.2020;
22.06.2020;
23.06.2020;
24.06.2020;
25.06.2020;
26.06.2020;
27.06.2020;
28.06.2020;
29.06.2020;
30.06.2020;
1.07.2020;
2.07.2020;
3.07.2020;
4.07.2020;
5.07.2020;
6.07.2020;
7.07.2020;
8.07.2020;
9.07.2020;
10.07.2020;
11.07.2020;
12.07.2020;
13.07.2020;
14.07.2020;
15.07.2020;
16.07.2020;
17.07.2020;
18.07.2020;
19.07.2020;
20.07.2020;
21.07.2020;
22.07.2020;
23.07.2020;
24.07.2020;
25.07.2020;
26.07.2020;
27.07.2020;
28.07.2020;
29.07.2020;
30.07.2020;
31.07.2020;
1.08.2020;
2.08.2020;
3.08.2020;
4.08.2020;
5.08.2020;
6.08.2020;
7.08.2020;
8.08.2020;
9.08.2020;
10.08.2020;
11.08.2020;
12.08.2020;
13.08.2020;
14.08.2020;
15.08.2020;
16.08.2020;
17.08.2020;
18.08.2020;
19.08.2020;
20.08.2020;
21.08.2020;
22.08.2020;
23.08.2020;
24.08.2020;
25.08.2020;
26.08.2020;
27.08.2020;
28.08.2020;
29.08.2020;
30.08.2020;
31.08.2020;
1.09.2020;
2.09.2020;
3.09.2020;
4.09.2020;
5.09.2020;
6.09.2020;
7.09.2020;
8.09.2020;
9.09.2020;
10.09.2020;
11.09.2020;
12.09.2020;
13.09.2020;
14.09.2020;
15.09.2020;
16.09.2020;
17.09.2020;
18.09.2020;
19.09.2020;
20.09.2020;
21.09.2020;
22.09.2020;
23.09.2020;
24.09.2020;
25.09.2020;
26.09.2020;
27.09.2020;
28.09.2020;
29.09.2020;
30.09.2020;
1.10.2020;
2.10.2020;
3.10.2020;
4.10.2020;
5.10.2020;
6.10.2020;
7.10.2020;
8.10.2020;
9.10.2020;
10.10.2020;
11.10.2020;
12.10.2020;
13.10.2020;
14.10.2020;
15.10.2020;
16.10.2020;
17.10.2020;
18.10.2020;
19.10.2020;
20.10.2020;
21.10.2020;
22.10.2020;
23.10.2020;
24.10.2020;
25.10.2020;
26.10.2020;
27.10.2020;
28.10.2020;
29.10.2020;
30.10.2020;
31.10.2020;
1.11.2020;
2.11.2020;
3.11.2020;
4.11.2020;
5.11.2020;
6.11.2020;
7.11.2020;
8.11.2020;
9.11.2020;
10.11.2020;
11.11.2020;
12.11.2020;
13.11.2020;
14.11.2020;
15.11.2020;
16.11.2020;
17.11.2020;
18.11.2020;
19.11.2020;
20.11.2020;
21.11.2020;
22.11.2020;
23.11.2020;
24.11.2020;
25.11.2020;
26.11.2020;
27.11.2020;
28.11.2020;
29.11.2020;
30.11.2020;
1.12.2020;
2.12.2020;
3.12.2020;
4.12.2020;
5.12.2020;
6.12.2020;
7.12.2020;
8.12.2020;
9.12.2020;
10.12.2020;
11.12.2020;
12.12.2020;
13.12.2020;
14.12.2020;
15.12.2020;
16.12.2020;
17.12.2020;
18.12.2020;
19.12.2020;
20.12.2020;
21.12.2020;
22.12.2020;
23.12.2020;
24.12.2020;
25.12.2020;
26.12.2020;
27.12.2020;
28.12.2020;
29.12.2020;
30.12.2020;
31.12.2020;
1.01.2021;
2.01.2021;
3.01.2021;
4.01.2021;
5.01.2021;
6.01.2021;
7.01.2021;
8.01.2021;
9.01.2021;
10.01.2021;
11.01.2021;
12.01.2021;
13.01.2021;
14.01.2021;
15.01.2021;
16.01.2021;
17.01.2021;
18.01.2021;
19.01.2021;
20.01.2021;
21.01.2021;
22.01.2021;
23.01.2021;
24.01.2021;
25.01.2021;
26.01.2021;
27.01.2021;
28.01.2021;
29.01.2021;
30.01.2021;
31.01.2021;
1.02.2021;
2.02.2021;
3.02.2021;
4.02.2021;
5.02.2021;
6.02.2021;
7.02.2021;
8.02.2021;
9.02.2021;
10.02.2021;
11.02.2021;
12.02.2021;
13.02.2021;
14.02.2021;
15.02.2021;
16.02.2021;
17.02.2021;
18.02.2021;
19.02.2021;
20.02.2021;
21.02.2021;
22.02.2021;
23.02.2021;
24.02.2021;
25.02.2021;
26.02.2021;
27.02.2021;
28.02.2021;
1.03.2021;
2.03.2021;
3.03.2021;
4.03.2021;
5.03.2021;
6.03.2021;
7.03.2021;
8.03.2021;
9.03.2021;
10.03.2021;
11.03.2021;
12.03.2021;
13.03.2021;
14.03.2021;
15.03.2021;
16.03.2021;
17.03.2021;
18.03.2021;
19.03.2021;
20.03.2021;
21.03.2021;
22.03.2021;
23.03.2021;
24.03.2021;
25.03.2021;
26.03.2021;0,703885927
27.03.2021;0,678405805
28.03.2021;0,671224413
29.03.2021;0,668764138
30.03.2021;0,663218363
31.03.2021;0,68510956
1.04.2021;0,692889958
2.04.2021;0,664410889
3.04.2021;0,670450967
4.04.2021;0,677912425
5.04.2021;0,715276194
6.04.2021;0,732435673
7.04.2021;0,730500847
8.04.2021;0,722844087
9.04.2021;0,713493833
10.04.2021;0,700405682
11.04.2021;0,677207729
12.04.2021;0,668764138
13.04.2021;0,674672171
14.04.2021;0,668834403
15.04.2021;0,664410887
16.04.2021;0,660554469
17.04.2021;0,668412828
18.04.2021;0,679181276
19.04.2021;0,672420131
20.04.2021;0,664831891
21.04.2021;0,629262792
22.04.2021;0,605525175
23.04.2021;0,600377841
24.04.2021;0,620889409
25.04.2021;0,622824758
26.04.2021;0,623308814
27.04.2021;0,623723792
28.04.2021;0,624000477
29.04.2021;0,624553928
30.04.2021;0,623032197
1.05.2021;0,62282476
2.05.2021;0,607036984
3.05.2021;0,616126007
4.05.2021;0,612679538
5.05.2021;0,602710043
6.05.2021;0,606280967
7.05.2021;0,595309124
8.05.2021;0,600035046
9.05.2021;0,599760844
10.05.2021;0,630579933
11.05.2021;0,609994389
12.05.2021;0,5550583
13.05.2021;0,539427333
14.05.2021;0,561326794
15.05.2021;0,55546221
16.05.2021;0,565988342
17.05.2021;0,564501063
18.05.2021;0,572285661
19.05.2021;0,539494192
20.05.2021;0,540898656
21.05.2021;0,551762286
22.05.2021;0,534752272
23.05.2021;0,531618793
24.05.2021;0,521183948
25.05.2021;0,509941857
26.05.2021;0,510139732
27.05.2021;0,47839761
28.05.2021;0,498628673
29.05.2021;0,51482815
30.05.2021;0,518798307
31.05.2021;0,525630922
1.06.2021;0,519924525
2.06.2021;0,480021442
3.06.2021;0,498103999
4.06.2021;0,500991407
5.06.2021;0,484510295
6.06.2021;0,453373407
7.06.2021;0,464682863
8.06.2021;0,521913422
9.06.2021;0,47969657
10.06.2021;0,466811146
11.06.2021;0,464102839
12.06.2021;0,481906798
13.06.2021;0,468425099
14.06.2021;0,457670444
15.06.2021;0,477943182
16.06.2021;0,452028675
17.06.2021;0,428819269
18.06.2021;0,398658786
19.06.2021;0,392782251
20.06.2021;0,396181672
21.06.2021;0,388343746
22.06.2021;0,377916908
23.06.2021;0,366716643
24.06.2021;0,344768558
25.06.2021;0,341076914
26.06.2021;0,347155971
27.06.2021;0,335086299
28.06.2021;0,331246295
29.06.2021;0,350146482
30.06.2021;0,367687009
1.07.2021;0,348769987
2.07.2021;0,326008135
3.07.2021;0,297530166
4.07.2021;0,285518055
5.07.2021;0,270966643
6.07.2021;0,287897963
7.07.2021;0,296786074
8.07.2021;0,280662384
9.07.2021;0,285801083
10.07.2021;0,29261744
11.07.2021;0,274206418
12.07.2021;0,274374288
13.07.2021;0,270743618
14.07.2021;0,268961289
15.07.2021;0,269963434
16.07.2021;0,27448622
17.07.2021;0,242531064
18.07.2021;0,252090129
19.07.2021;0,248057895
20.07.2021;0,25993519
21.07.2021;0,260376118
22.07.2021;0,256580206
23.07.2021;0,244531698
24.07.2021;0,241020268
25.07.2021;0,246699925
26.07.2021;0,245073232
27.07.2021;0,231267887
28.07.2021;0,233294311
29.07.2021;0,218748214
30.07.2021;0,212125228
31.07.2021;0,214360846
1.08.2021;0,212280972
2.08.2021;0,221530009
3.08.2021;0,218905394
4.08.2021;0,216446762
5.08.2021;0,213580182
6.08.2021;0,217544278
7.08.2021;0,217701201
8.08.2021;0,203663568
9.08.2021;0,203663571
10.08.2021;0,206695777
11.08.2021;0,217335101
12.08.2021;0,212592566
13.08.2021;0,20860419
14.08.2021;0,210621449
15.08.2021;0,210000136
16.08.2021;0,223056536
17.08.2021;0,221056896
18.08.2021;0,191570658
19.08.2021;0,191168092
20.08.2021;0,192578196
21.08.2021;0,196928864
22.08.2021;0,197894027
23.08.2021;0,204689925
24.08.2021;0,187606666
25.08.2021;0,185260389
26.08.2021;0,188006932
27.08.2021;0,188006932
28.08.2021;0,192124606
29.08.2021;0,184463721
30.08.2021;0,18855772
31.08.2021;0,187456635
1.09.2021;0,195357202
2.09.2021;0,189159144
3.09.2021;0,186457361
4.09.2021;0,191721688
5.09.2021;0,192124606
6.09.2021;0,189660773
7.09.2021;0,193890402
8.09.2021;0,191268709
9.09.2021;0,190213034
10.09.2021;0,205357887
11.09.2021;0,192679041
12.09.2021;0,192729469
13.09.2021;0,193032117
14.09.2021;0,18991174
15.09.2021;0,185310216
16.09.2021;0,182575857
17.09.2021;0,184413964
18.09.2021;0,185409881
19.09.2021;0,181535125
20.09.2021;0,174888633
21.09.2021;0,172885274
22.09.2021;0,175623353
23.09.2021;0,177292226
24.09.2021;0,173959361
25.09.2021;0,176555357
26.09.2021;0,178128485
27.09.2021;0,173129202
28.09.2021;0,174741806
29.09.2021;0,174497173
30.09.2021;0,170937675
1.10.2021;0,17264145
2.10.2021;0,17763642
3.10.2021;0,18168369
4.10.2021;0,181535124
5.10.2021;0,182923174
6.10.2021;0,180051539
7.10.2021;0,182427068
8.10.2021;0,186607148
9.10.2021;0,185360046
10.10.2021;0,19081606
11.10.2021;0,197792364
12.10.2021;0,207881471
13.10.2021;0,211139628
14.10.2021;0,174741805
15.10.2021;0,180595085
16.10.2021;0,173861632
17.10.2021;0,176506267
18.10.2021;0,177734801
19.10.2021;0,179212502
20.10.2021;0,182724683
21.10.2021;0,187656686
22.10.2021;0,182377482
23.10.2021;0,174301547
24.10.2021;0,177538058
25.10.2021;0,180150328
26.10.2021;0,17975527
27.10.2021;0,182625463
28.10.2021;0,185659117
29.10.2021;0,191419667
30.10.2021;0,194901625
31.10.2021;0,183072084
1.11.2021;0,170694706
2.11.2021;0,172543951
3.11.2021;0,182179174
4.11.2021;0,1823279
5.11.2021;0,183121731
6.11.2021;0,181535125
7.11.2021;0,169772406
8.11.2021;0,17079188
9.11.2021;0,171521235
10.11.2021;0,172495207
11.11.2021;0,176113691
12.11.2021;0,177587237
13.11.2021;0,164319373
14.11.2021;0,166725382
15.11.2021;0,168561218
16.11.2021;0,170597549
17.11.2021;0,17308041
18.11.2021;0,168900079
19.11.2021;0,156930653
20.11.2021;0,160587877
21.11.2021;0,164127365
22.11.2021;0,167304444
23.11.2021;0,173129204
24.11.2021;0,176997364
25.11.2021;0,163887451
26.11.2021;0,189259435
27.11.2021;0,290283428
28.11.2021;0,295870986
29.11.2021;0,35410452
30.11.2021;0,423963157
1.12.2021;0,438954924
2.12.2021;0,421886316
3.12.2021;0,417238739
4.12.2021;0,458698113
5.12.2021;0,471139677
6.12.2021;0,467521116
7.12.2021;0,469071071
8.12.2021;0,46790849
9.12.2021;0,462750177
10.12.2021;0,469588018
11.12.2021;0,50967806
12.12.2021;0,790617212
13.12.2021;0,855778789
14.12.2021;0,818769519
15.12.2021;0,679604351
16.12.2021;0,627669185
17.12.2021;0,646294818
18.12.2021;0,681438328
19.12.2021;0,684615097
20.12.2021;0,681579447
21.12.2021;0,67748959
22.12.2021;0,674390578
23.12.2021;0,671787039
24.12.2021;0,668764146
25.12.2021;0,665042419
26.12.2021;0,663779496
27.12.2021;0,671787043
28.12.2021;0,705805235
29.12.2021;0,756460612
30.12.2021;0,747233822
31.12.2021;0,732650722
1.01.2022;0,715846755
2.01.2022;0,711356286
3.01.2022;0,711427522
4.01.2022;0,709860835
5.01.2022;0,709291319
6.01.2022;0,704028055
7.01.2022;0,6856041
8.01.2022;0,679674872
9.01.2022;0,676784994
10.01.2022;0,65432474
11.01.2022;0,681367769
12.01.2022;0,672771896
13.01.2022;0,667148478
14.01.2022;0,657962971
15.01.2022;0,664200414
16.01.2022;0,660484395
17.01.2022;0,635021258
18.01.2022;0,600652104
19.01.2022;0,589977253
20.01.2022;0,594556526
21.01.2022;0,613988676
22.01.2022;0,609787939
23.01.2022;0,598595807
24.01.2022;0,571743303
25.01.2022;0,567002929
26.01.2022;0,551829504
27.01.2022;0,538892547
28.01.2022;0,532018568
29.01.2022;0,543844161
30.01.2022;0,534552127
31.01.2022;0,527159599
1.02.2022;0,544447121
2.02.2022;0,599281053
3.02.2022;0,620267606
4.02.2022;0,582272738
5.02.2022;0,565988348
6.02.2022;0,558628621
7.02.2022;0,540430403
8.02.2022;0,555596866
9.02.2022;0,568965679
10.02.2022;0,556270248
11.02.2022;0,533818421
12.02.2022;0,527425566
13.02.2022;0,577172228
14.02.2022;0,565515023
15.02.2022;0,562812092
16.02.2022;0,564974187
17.02.2022;0,571607748
18.02.2022;0,579415163
19.02.2022;0,590455293
20.02.2022;0,59578817
21.02.2022;0,604563573
22.02.2022;0,620889397
23.02.2022;0,592368376
24.02.2022;0,535019156
25.02.2022;0,473275305
26.02.2022;0,483728872
27.02.2022;0,490446124
28.02.2022;0,497251683
1.03.2022;0,467262913
2.03.2022;0,425979559
3.03.2022;0,418870161
4.03.2022;0,415421015
5.03.2022;0,415483662
6.03.2022;0,418556297
7.03.2022;0,418807388
8.03.2022;0,421571881
9.03.2022;0,455552712
10.03.2022;0,458633867
11.03.2022;0,435083578
12.03.2022;0,43641535
13.03.2022;0,443981575
14.03.2022;0,466294983
15.03.2022;0,480086419
16.03.2022;0,433119532
17.03.2022;0,441752783
18.03.2022;0,443854141
19.03.2022;0,445447749
20.03.2022;0,444491404
21.03.2022;0,442580283
22.03.2022;0,444682638
23.03.2022;0,478722265
24.03.2022;0,476904894
25.03.2022;0,467908488
26.03.2022;0,474246835
27.03.2022;0,482492273
28.03.2022;0,477683556
29.03.2022;0,479176875
30.03.2022;0,484966255
31.03.2022;0,49463143
1.04.2022;0,521382872
2.04.2022;0,550015276
3.04.2022;0,545921709
4.04.2022;0,520786148
5.04.2022;0,506120018
6.04.2022;0,52862281
7.04.2022;0,533018306
8.04.2022;0,530686259
9.04.2022;0,497972842
10.04.2022;0,499809704
11.04.2022;0,50414596
12.04.2022;0,494762362
13.04.2022;0,491818461
14.04.2022;0,498891068
15.04.2022;0,51079945
16.04.2022;0,507371231
17.04.2022;0,509216491
18.04.2022;0,534151897
19.04.2022;0,526361893
20.04.2022;0,525298747
21.04.2022;0,521449184
22.04.2022;0,523306736
23.04.2022;0,522245074
24.04.2022;0,519858265
25.04.2022;0,521382858
26.04.2022;0,522510439
27.04.2022;0,520123332
28.04.2022;0,524036921
29.04.2022;0,570997766
30.04.2022;0,563690216
1.05.2022;0,559774975
2.05.2022;0,560989364
3.05.2022;0,557213329
4.05.2022;0,554452567
5.05.2022;0,550149621
6.05.2022;0,545787611
7.05.2022;0,546189908
8.05.2022;0,545988733
9.05.2022;0,540497283
10.05.2022;0,533218306
11.05.2022;0,534885724
12.05.2022;0,528489756
13.05.2022;0,530886069
14.05.2022;0,514299364
15.05.2022;0,472045397
16.05.2022;0,481061407
17.05.2022;0,495482638
18.05.2022;0,491426269
19.05.2022;0,474635594
20.05.2022;0,473858167
21.05.2022;0,505461783
22.05.2022;0,526162519
23.05.2022;0,518334742
24.05.2022;0,512713773
25.05.2022;0,507832383
26.05.2022;0,49889106
27.05.2022;0,510997396
28.05.2022;0,508820934
29.05.2022;0,499350328
30.05.2022;0,438510237
31.05.2022;0,462042031
1.06.2022;0,513044005
2.06.2022;0,517076991
3.06.2022;0,503685625
4.06.2022;0,432929585
5.06.2022;0,395686733
6.06.2022;0,398286955
7.06.2022;0,438192665
8.06.2022;0,443790427
9.06.2022;0,441816429
10.06.2022;0,434196315
11.06.2022;0,442643963
12.06.2022;0,44391786
13.06.2022;0,437176835
14.06.2022;0,424782028
15.06.2022;0,434259673
16.06.2022;0,429956502
17.06.2022;0,418807382
18.06.2022;0,41529573
19.06.2022;0,415734271
20.06.2022;0,409043994
21.06.2022;0,403811609
22.06.2022;0,392597052
23.06.2022;0,360365636
24.06.2022;0,357171194
25.06.2022;0,3788339
26.06.2022;0,372853531
27.06.2022;0,37480353
28.06.2022;0,34030423
29.06.2022;0,320383767
30.06.2022;0,326830596
1.07.2022;0,326360552
2.07.2022;0,315077312
3.07.2022;0,319040269
4.07.2022;0,31420498
5.07.2022;0,319448994
6.07.2022;0,321260796
7.07.2022;0,307481615
8.07.2022;0,307597186
9.07.2022;0,318631681
10.07.2022;0,31828159
11.07.2022;0,317406807
12.07.2022;0,314670138
13.07.2022;0,314088712
14.07.2022;0,32207996
15.07.2022;0,311418006
16.07.2022;0,306672899
17.07.2022;0,307654984
18.07.2022;0,299995104
19.07.2022;0,293073467
20.07.2022;0,289260414
21.07.2022;0,279311532
22.07.2022;0,286820647
23.07.2022;0,291762925
24.07.2022;0,289601304
25.07.2022;0,2834261
26.07.2022;0,28789796
27.07.2022;0,294271494
28.07.2022;0,287841238
29.07.2022;0,281676733
30.07.2022;0,283426102
31.07.2022;0,281225783
1.08.2022;0,278074878
2.08.2022;0,275606251
3.08.2022;0,269239553
4.08.2022;0,258393637
5.08.2022;0,255921694
6.08.2022;0,257184274
7.08.2022;0,259659721
8.08.2022;0,253292535
9.08.2022;0,256415531
10.08.2022;0,263855926
11.08.2022;0,255263665
12.08.2022;0,240212042
13.08.2022;0,241182001
14.08.2022;0,246971344
15.08.2022;0,257129346
16.08.2022;0,249254692
17.08.2022;0,228715654
18.08.2022;0,237792153
19.08.2022;0,22892802
20.08.2022;0,218119828
21.08.2022;0,221004345
22.08.2022;0,224797392
23.08.2022;0,231694071
24.08.2022;0,253839627
25.08.2022;0,253019112
26.08.2022;0,250289639
27.08.2022;0,238974316
28.08.2022;0,241074176
29.08.2022;0,23254713
30.08.2022;0,230150254
31.08.2022;0,228503345
1.09.2022;0,223425475
2.09.2022;0,240589113
3.09.2022;0,217125986
4.09.2022;0,213476159
5.09.2022;0,213424158
6.09.2022;0,204279197
7.09.2022;0,210310727
8.09.2022;0,212021414
9.09.2022;0,205563552
10.09.2022;0,214308779
11.09.2022;0,2061809
12.09.2022;0,201820057
13.09.2022;0,204792646
14.09.2022;0,20571783
15.09.2022;0,198707907
16.09.2022;0,19469925
17.09.2022;0,194143057
18.09.2022;0,189109
19.09.2022;0,196370742
20.09.2022;0,194648669
21.09.2022;0,195407837
22.09.2022;0,196015817
23.09.2022;0,208036271
24.09.2022;0,204484533
25.09.2022;0,208139495
26.09.2022;0,209224268
27.09.2022;0,215663837
28.09.2022;0,220006602
29.09.2022;0,213008234
30.09.2022;0,191369342
1.10.2022;0,197030392
2.10.2022;0,186956795
3.10.2022;0,188708019
4.10.2022;0,191017193
5.10.2022;0,18925943
6.10.2022;0,192931211
7.10.2022;0,189710958
8.10.2022;0,197944867
9.10.2022;0,199115222
10.10.2022;0,195255932
11.10.2022;0,195458481
12.10.2022;0,196928864
13.10.2022;0,194496943
14.10.2022;0,201871195
15.10.2022;0,218067487
16.10.2022;0,211710076
17.10.2022;0,211450723
18.10.2022;0,20397131
19.10.2022;0,207417261
20.10.2022;0,199624723
21.10.2022;0,199064291
22.10.2022;0,195965134
23.10.2022;0,18981134
24.10.2022;0,189710958
25.10.2022;0,19267904
26.10.2022;0,191520319
27.10.2022;0,191268706
28.10.2022;0,190866337
29.10.2022;0,19182239
30.10.2022;0,18991174
31.10.2022;0,191017201
1.11.2022;0,186407434
2.11.2022;0,188457536
3.11.2022;0,18396634
4.11.2022;0,186157894
5.11.2022;0,186906828
6.11.2022;0,19016281
7.11.2022;0,186906831
8.11.2022;0,182823923
9.11.2022;0,183916625
10.11.2022;0,183916625
11.11.2022;0,183966342
12.11.2022;0,186058103
13.11.2022;0,186107994
14.11.2022;0,187256644
15.11.2022;0,187606666
16.11.2022;0,180891774
17.11.2022;0,18421498
18.11.2022;0,180199727
19.11.2022;0,170063484
20.11.2022;0,169239149
21.11.2022;0,177292223
22.11.2022;0,173861634
23.11.2022;0,189560413
24.11.2022;0,202587568
25.11.2022;0,191671333
26.11.2022;0,175966547
27.11.2022;0,174203759
28.11.2022;0,178128489
29.11.2022;0,176800873
30.11.2022;0,18600822
1.12.2022;0,222003423
2.12.2022;0,282409965
3.12.2022;0,269239556
4.12.2022;0,253511325
5.12.2022;0,244694125
6.12.2022;0,24501907
7.12.2022;0,23924323
8.12.2022;0,2195869
9.12.2022;0,213736251
10.12.2022;0,20839762
11.12.2022;0,281733115
12.12.2022;0,402319857
13.12.2022;0,404931356
14.12.2022;0,404931356
15.12.2022;0,402879095
16.12.2022;0,39934069
17.12.2022;0,372427324
18.12.2022;0,355426534
19.12.2022;0,336507197
20.12.2022;0,334080827
21.12.2022;0,326713072
22.12.2022;0,316765727
23.12.2022;0,318164906
24.12.2022;0,309795451
25.12.2022;0,297931046
26.12.2022;0,298503994
27.12.2022;0,28111308
28.12.2022;0,280380805
29.12.2022;0,271301285
30.12.2022;0,265074221
31.12.2022;0,253128468
1.01.2023;0,244802417
2.01.2023;0,264188036
3.01.2023;0,239458422
4.01.2023;0,233935315
5.01.2023;0,229512324
6.01.2023;0,220846718
7.01.2023;0,226489319
8.01.2023;0,22047905
9.01.2023;0,220006608
10.01.2023;0,238114389
11.01.2023;0,249200256
12.01.2023;0,212852334
13.01.2023;0,211398874
14.01.2023;0,213320151
15.01.2023;0,215976909
16.01.2023;0,224691768
17.01.2023;0,233134141
18.01.2023;0,267460076
19.01.2023;0,252745777
20.01.2023;0,255208854
21.01.2023;0,254058555
22.01.2023;0,270130564
23.01.2023;0,278749223
24.01.2023;0,280099308
25.01.2023;0,285970941
26.01.2023;0,34018539
27.01.2023;0,348949446
28.01.2023;0,330361862
29.01.2023;0,327712441
30.01.2023;0,326478045
31.01.2023;0,324716847
1.02.2023;0,322255568
2.02.2023;0,316998806
3.02.2023;0,314263105
4.02.2023;0,312578404
5.02.2023;0,311998057
6.02.2023;0,30777058
7.02.2023;0,304019905
8.02.2023;0,30125842
9.02.2023;0,298160189
10.02.2023;0,296328431
11.02.2023;0,291535167
12.02.2023;0,28676398
13.02.2023;0,283708539
14.02.2023;0,28269212
15.02.2023;0,279086566
16.02.2023;0,273926695
17.02.2023;0,273367488
18.02.2023;0,278299604
19.02.2023;0,283256668
20.02.2023;0,289317216
21.02.2023;0,293016455
22.02.2023;0,297072204
23.02.2023;0,289487655
24.02.2023;0,287274116
25.02.2023;0,290283429
26.02.2023;0,297701954
27.02.2023;0,30730827
28.02.2023;0,305287933
1.03.2023;0,297644687
2.03.2023;0,306153328
3.03.2023;0,310896206
4.03.2023;0,304250351
5.03.2023;0,29947871
6.03.2023;0,310316736
7.03.2023;0,3175234
