Region;Taurus
19.03.2014;6.62
20.03.2014;6.62
21.03.2014;6.62
22.03.2014;6.62
23.03.2014;6.62
24.03.2014;6.62
25.03.2014;6.62
26.03.2014;6.62
27.03.2014;7.82
28.03.2014;7.82
29.03.2014;7.82
30.03.2014;7.82
31.03.2014;7.82
1.04.2014;7.82
2.04.2014;6.14
3.04.2014;5.21
4.04.2014;5.21
5.04.2014;5.21
6.04.2014;5.21
7.04.2014;5.67
8.04.2014;6.14
9.04.2014;6.14
10.04.2014;5.9
11.04.2014;5.9
12.04.2014;5.67
13.04.2014;5.9
14.04.2014;5.67
15.04.2014;5.9
16.04.2014;5.67
17.04.2014;5.67
18.04.2014;6.62
19.04.2014;7.82
20.04.2014;8.57
21.04.2014;8.3
22.04.2014;8.06
23.04.2014;8.06
24.04.2014;8.3
25.04.2014;8.84
26.04.2014;9.11
27.04.2014;9.11
28.04.2014;9.92
29.04.2014;9.92
30.04.2014;9.38
1.05.2014;9.11
2.05.2014;8.84
3.05.2014;8.57
4.05.2014;8.57
5.05.2014;8.84
6.05.2014;9.38
7.05.2014;9.65
8.05.2014;10.2
9.05.2014;19.1
10.05.2014;16.4
11.05.2014;14.6
12.05.2014;13.4
13.05.2014;12.5
14.05.2014;12.2
15.05.2014;11.9
16.05.2014;11.6
17.05.2014;11.6
18.05.2014;11.6
19.05.2014;11.6
20.05.2014;11.6
21.05.2014;11.3
22.05.2014;11.3
23.05.2014;11
24.05.2014;11
25.05.2014;11
26.05.2014;10.7
27.05.2014;10.7
28.05.2014;10.7
29.05.2014;10.7
30.05.2014;11
31.05.2014;11.3
1.06.2014;11.6
2.06.2014;11.9
3.06.2014;11.6
4.06.2014;11
5.06.2014;11
6.06.2014;11.6
7.06.2014;11.9
8.06.2014;11.9
9.06.2014;11.6
10.06.2014;11.3
11.06.2014;11.3
12.06.2014;11.3
13.06.2014;11.3
14.06.2014;11.3
15.06.2014;11.3
16.06.2014;11.3
17.06.2014;11.3
18.06.2014;11.3
19.06.2014;11.9
20.06.2014;11.9
21.06.2014;11.9
22.06.2014;11.9
23.06.2014;11.9
24.06.2014;11.9
25.06.2014;11.9
26.06.2014;11.6
27.06.2014;11.9
28.06.2014;11.9
29.06.2014;11.6
30.06.2014;11.6
1.07.2014;11.6
2.07.2014;11.3
3.07.2014;11.3
4.07.2014;11.3
5.07.2014;11.3
6.07.2014;11
7.07.2014;10.7
8.07.2014;10.7
9.07.2014;10.7
10.07.2014;10.5
11.07.2014;10.5
12.07.2014;10.2
13.07.2014;10.2
14.07.2014;10.2
15.07.2014;10.2
16.07.2014;10.2
17.07.2014;9.92
18.07.2014;9.92
19.07.2014;9.65
20.07.2014;9.65
21.07.2014;9.65
22.07.2014;9.65
23.07.2014;9.65
24.07.2014;9.65
25.07.2014;9.65
26.07.2014;9.38
27.07.2014;9.38
28.07.2014;9.38
29.07.2014;9.38
30.07.2014;9.11
31.07.2014;9.11
1.08.2014;9.11
2.08.2014;9.11
3.08.2014;9.11
4.08.2014;9.11
5.08.2014;9.11
6.08.2014;9.11
7.08.2014;9.11
8.08.2014;9.11
9.08.2014;8.84
10.08.2014;8.84
11.08.2014;8.84
12.08.2014;8.57
13.08.2014;8.57
14.08.2014;8.57
15.08.2014;8.57
16.08.2014;8.57
17.08.2014;8.3
18.08.2014;8.3
19.08.2014;8.3
20.08.2014;8.3
21.08.2014;8.3
22.08.2014;8.06
23.08.2014;8.06
24.08.2014;7.82
25.08.2014;7.58
26.08.2014;7.58
27.08.2014;7.58
28.08.2014;7.34
29.08.2014;7.34
30.08.2014;7.34
31.08.2014;7.1
1.09.2014;7.1
2.09.2014;7.1
3.09.2014;7.1
4.09.2014;6.86
5.09.2014;6.86
6.09.2014;6.86
7.09.2014;6.86
8.09.2014;6.86
9.09.2014;6.86
10.09.2014;6.86
11.09.2014;6.86
12.09.2014;6.86
13.09.2014;6.86
14.09.2014;6.86
15.09.2014;6.86
16.09.2014;6.86
17.09.2014;6.86
18.09.2014;6.86
19.09.2014;6.86
20.09.2014;7.1
21.09.2014;7.1
22.09.2014;7.1
23.09.2014;7.1
24.09.2014;7.1
25.09.2014;7.1
26.09.2014;7.1
27.09.2014;7.1
28.09.2014;10.7
29.09.2014;9.38
30.09.2014;8.06
1.10.2014;8.06
2.10.2014;7.75
3.10.2014;7.45
4.10.2014;7.45
5.10.2014;7.45
6.10.2014;7.45
7.10.2014;7.15
8.10.2014;7.15
9.10.2014;6.86
10.10.2014;6.86
11.10.2014;6.56
12.10.2014;6.26
13.10.2014;5.97
14.10.2014;5.68
15.10.2014;5.68
16.10.2014;5.68
17.10.2014;5.68
18.10.2014;5.68
19.10.2014;5.68
20.10.2014;5.68
21.10.2014;5.68
22.10.2014;5.68
23.10.2014;5.68
24.10.2014;5.68
25.10.2014;5.68
26.10.2014;5.97
27.10.2014;5.97
28.10.2014;5.97
29.10.2014;5.97
30.10.2014;5.97
31.10.2014;6.86
1.11.2014;6.86
2.11.2014;6.86
3.11.2014;6.56
4.11.2014;6.56
5.11.2014;6.56
6.11.2014;6.26
7.11.2014;5.97
8.11.2014;5.97
9.11.2014;5.97
10.11.2014;5.97
11.11.2014;5.68
12.11.2014;5.39
13.11.2014;5.39
14.11.2014;5.39
15.11.2014;5.39
16.11.2014;5.39
17.11.2014;5.39
18.11.2014;5.39
19.11.2014;5.39
20.11.2014;5.39
21.11.2014;8.04
22.11.2014;8.36
23.11.2014;7.4
24.11.2014;6.44
25.11.2014;3.86
26.11.2014;4.52
27.11.2014;4.2
28.11.2014;3.86
29.11.2014;3.86
30.11.2014;3.52
1.12.2014;3.52
2.12.2014;3.18
3.12.2014;3.86
4.12.2014;4.2
5.12.2014;3.86
6.12.2014;4.2
7.12.2014;3.86
8.12.2014;3.86
9.12.2014;9.96
10.12.2014;13.8
11.12.2014;10.3
12.12.2014;9.32
13.12.2014;14.8
14.12.2014;12.2
15.12.2014;10.6
16.12.2014;9.32
17.12.2014;8.68
18.12.2014;8.04
19.12.2014;8.04
20.12.2014;7.72
21.12.2014;7.72
22.12.2014;7.72
23.12.2014;7.72
24.12.2014;7.72
25.12.2014;7.72
26.12.2014;7.72
27.12.2014;7.72
28.12.2014;7.72
29.12.2014;7.72
30.12.2014;7.72
31.12.2014;7.72
1.01.2015;7.72
2.01.2015;7.72
3.01.2015;7.72
4.01.2015;7.72
5.01.2015;7.72
6.01.2015;12.5
7.01.2015;12.5
8.01.2015;10.3
9.01.2015;8.68
10.01.2015;8.04
11.01.2015;7.4
12.01.2015;7.08
13.01.2015;7.08
14.01.2015;7.08
15.01.2015;7.08
16.01.2015;7.08
17.01.2015;7.08
18.01.2015;6.76
19.01.2015;6.76
20.01.2015;6.76
21.01.2015;6.76
22.01.2015;6.76
23.01.2015;6.76
24.01.2015;6.76
25.01.2015;6.76
26.01.2015;6.76
27.01.2015;6.76
28.01.2015;6.76
29.01.2015;6.76
30.01.2015;6.76
31.01.2015;6.76
1.02.2015;6.76
2.02.2015;6.76
3.02.2015;6.44
4.02.2015;6.44
5.02.2015;6.44
6.02.2015;6.44
7.02.2015;6.44
8.02.2015;6.44
9.02.2015;6.44
10.02.2015;6.44
11.02.2015;6.44
12.02.2015;6.44
13.02.2015;6.76
14.02.2015;6.76
15.02.2015;6.76
16.02.2015;6.76
17.02.2015;7.08
18.02.2015;7.08
19.02.2015;7.08
20.02.2015;6.76
21.02.2015;6.76
22.02.2015;6.76
23.02.2015;6.76
24.02.2015;6.76
25.02.2015;6.76
26.02.2015;7.08
27.02.2015;9
28.02.2015;12.2
1.03.2015;12.5
2.03.2015;13.2
3.03.2015;13.2
4.03.2015;12.5
5.03.2015;11.2
6.03.2015;10.9
7.03.2015;10.3
8.03.2015;10.9
9.03.2015;11.9
10.03.2015;12.5
11.03.2015;14.4
12.03.2015;22.6
13.03.2015;18.7
14.03.2015;15.7
15.03.2015;14.1
16.03.2015;12.8
17.03.2015;12.2
18.03.2015;11.2
19.03.2015;10.3
20.03.2015;10.3
21.03.2015;10.3
22.03.2015;10.3
23.03.2015;10.3
24.03.2015;10.3
25.03.2015;10.3
26.03.2015;10.3
27.03.2015;10.3
28.03.2015;11.6
29.03.2015;13.5
30.03.2015;17.3
31.03.2015;14.8
1.04.2015;13.5
2.04.2015;12.8
3.04.2015;12.5
4.04.2015;12.2
5.04.2015;11.6
6.04.2015;11.2
7.04.2015;11.6
8.04.2015;12.2
9.04.2015;13.8
10.04.2015;13.5
11.04.2015;11.9
12.04.2015;11.2
13.04.2015;11.2
14.04.2015;11.2
15.04.2015;11.2
16.04.2015;11.2
17.04.2015;11.2
18.04.2015;11.9
19.04.2015;12.8
20.04.2015;13.5
21.04.2015;13.5
22.04.2015;12.8
23.04.2015;11.6
24.04.2015;11.2
25.04.2015;11.2
26.04.2015;11.2
27.04.2015;11.2
28.04.2015;11.2
29.04.2015;11.6
30.04.2015;12.2
1.05.2015;12.5
2.05.2015;11.9
3.05.2015;12.2
4.05.2015;11.9
5.05.2015;11.9
6.05.2015;12.2
7.05.2015;12.5
8.05.2015;13.5
9.05.2015;16.2
10.05.2015;16.2
11.05.2015;15.9
12.05.2015;15.6
13.05.2015;15.9
14.05.2015;15.9
15.05.2015;15.2
16.05.2015;15.2
17.05.2015;15.6
18.05.2015;16.2
19.05.2015;16.5
20.05.2015;17.2
21.05.2015;17.5
22.05.2015;17.8
23.05.2015;17.2
24.05.2015;16.8
25.05.2015;16.8
26.05.2015;17.2
27.05.2015;16.5
28.05.2015;16.5
29.05.2015;16.5
30.05.2015;16.5
31.05.2015;16.2
1.06.2015;16.2
2.06.2015;16.2
3.06.2015;15.9
4.06.2015;15.9
5.06.2015;15.9
6.06.2015;15.9
7.06.2015;16.2
8.06.2015;15.6
9.06.2015;15.6
10.06.2015;15.9
11.06.2015;15.9
12.06.2015;15.9
13.06.2015;15.9
14.06.2015;16.8
15.06.2015;16.2
16.06.2015;15.6
17.06.2015;14.9
18.06.2015;14.9
19.06.2015;14.9
20.06.2015;14.9
21.06.2015;14.6
22.06.2015;14.6
23.06.2015;14.3
24.06.2015;14.3
25.06.2015;14.3
26.06.2015;14.3
27.06.2015;14.9
28.06.2015;15.2
29.06.2015;15.2
30.06.2015;15.2
1.07.2015;15.2
2.07.2015;15.2
3.07.2015;15.2
4.07.2015;15.2
5.07.2015;15.2
6.07.2015;14.9
7.07.2015;14.9
8.07.2015;14.6
9.07.2015;14.9
10.07.2015;14.6
11.07.2015;14.6
12.07.2015;14.6
13.07.2015;14.3
14.07.2015;14.3
15.07.2015;14.3
16.07.2015;14
17.07.2015;14
18.07.2015;14
19.07.2015;14
20.07.2015;13.6
21.07.2015;13.6
22.07.2015;13.6
23.07.2015;13.6
24.07.2015;12.5
25.07.2015;12.5
26.07.2015;12.5
27.07.2015;12.5
28.07.2015;12.2
29.07.2015;12.2
30.07.2015;11.9
31.07.2015;11.9
1.08.2015;11.9
2.08.2015;11.5
3.08.2015;11.5
4.08.2015;11.2
5.08.2015;11.2
6.08.2015;10.9
7.08.2015;10.9
8.08.2015;10
9.08.2015;9.7
10.08.2015;9.4
11.08.2015;9.4
12.08.2015;9.4
13.08.2015;9.1
14.08.2015;9.1
15.08.2015;9.1
16.08.2015;8.8
17.08.2015;8.8
18.08.2015;8.8
19.08.2015;8.5
20.08.2015;8.5
21.08.2015;8.5
22.08.2015;8.5
23.08.2015;8.5
24.08.2015;8.5
25.08.2015;8.5
26.08.2015;8.5
27.08.2015;8.5
28.08.2015;8.5
29.08.2015;8.5
30.08.2015;8.5
31.08.2015;8.5
1.09.2015;8.5
2.09.2015;8.5
3.09.2015;8.2
4.09.2015;7.91
5.09.2015;7.91
6.09.2015;7.91
7.09.2015;7.91
8.09.2015;7.91
9.09.2015;7.91
10.09.2015;7.62
11.09.2015;7.62
12.09.2015;7.62
13.09.2015;7.62
14.09.2015;7.62
15.09.2015;7.62
16.09.2015;7.62
17.09.2015;7.62
18.09.2015;7.62
19.09.2015;7.62
20.09.2015;7.34
21.09.2015;7.34
22.09.2015;7.34
23.09.2015;7.34
24.09.2015;7.34
25.09.2015;7.34
26.09.2015;7.34
27.09.2015;7.34
28.09.2015;7.34
29.09.2015;7.34
30.09.2015;7.34
1.10.2015;7.34
2.10.2015;7.34
3.10.2015;7.34
4.10.2015;7.34
5.10.2015;7.34
6.10.2015;7.05
7.10.2015;7.05
8.10.2015;7.05
9.10.2015;7.05
10.10.2015;6.76
11.10.2015;6.76
12.10.2015;6.48
13.10.2015;6.48
14.10.2015;6.2
15.10.2015;6.2
16.10.2015;6.2
17.10.2015;6.2
18.10.2015;5.92
19.10.2015;5.92
20.10.2015;5.64
21.10.2015;5.64
22.10.2015;5.36
23.10.2015;5.36
24.10.2015;5.36
25.10.2015;5.97
26.10.2015;5.97
27.10.2015;5.97
28.10.2015;5.97
29.10.2015;5.68
30.10.2015;5.68
31.10.2015;5.68
1.11.2015;5.39
2.11.2015;5.39
3.11.2015;5.39
4.11.2015;5.39
5.11.2015;5.39
6.11.2015;5.39
7.11.2015;5.39
8.11.2015;5.1
9.11.2015;5.1
10.11.2015;5.1
11.11.2015;5.1
12.11.2015;5.1
13.11.2015;4.81
14.11.2015;4.81
15.11.2015;4.81
16.11.2015;4.81
17.11.2015;4.52
18.11.2015;4.52
19.11.2015;4.52
20.11.2015;4.52
21.11.2015;4.23
22.11.2015;4.23
23.11.2015;4.23
24.11.2015;4.23
25.11.2015;4.23
26.11.2015;4.84
27.11.2015;4.84
28.11.2015;4.84
29.11.2015;4.84
30.11.2015;4.84
1.12.2015;4.84
2.12.2015;4.84
3.12.2015;4.52
4.12.2015;4.52
5.12.2015;4.52
6.12.2015;4.2
7.12.2015;4.2
8.12.2015;4.2
9.12.2015;4.2
10.12.2015;3.86
11.12.2015;3.86
12.12.2015;3.86
13.12.2015;3.86
14.12.2015;3.86
15.12.2015;3.86
16.12.2015;3.52
17.12.2015;3.52
18.12.2015;3.52
19.12.2015;3.52
20.12.2015;3.52
21.12.2015;3.52
22.12.2015;3.52
23.12.2015;3.52
24.12.2015;3.52
25.12.2015;3.52
26.12.2015;3.52
27.12.2015;3.52
28.12.2015;3.52
29.12.2015;3.18
30.12.2015;3.18
31.12.2015;3.18
1.01.2016;3.18
2.01.2016;3.18
3.01.2016;3.18
4.01.2016;3.18
5.01.2016;3.18
6.01.2016;3.18
7.01.2016;5.48
8.01.2016;8.36
9.01.2016;5.8
10.01.2016;5.16
11.01.2016;5.16
12.01.2016;4.84
13.01.2016;4.84
14.01.2016;6.12
15.01.2016;5.48
16.01.2016;5.16
17.01.2016;5.16
18.01.2016;5.8
19.01.2016;6.76
20.01.2016;6.12
21.01.2016;5.48
22.01.2016;5.48
23.01.2016;5.48
24.01.2016;5.48
25.01.2016;5.16
26.01.2016;5.16
27.01.2016;5.16
28.01.2016;4.84
29.01.2016;4.84
30.01.2016;4.84
31.01.2016;4.84
1.02.2016;4.84
2.02.2016;5.16
3.02.2016;5.16
4.02.2016;5.48
5.02.2016;5.48
6.02.2016;6.12
7.02.2016;6.12
8.02.2016;5.8
9.02.2016;5.8
10.02.2016;6.12
11.02.2016;6.12
12.02.2016;6.12
13.02.2016;6.12
14.02.2016;7.72
15.02.2016;8.68
16.02.2016;10.3
17.02.2016;11.2
18.02.2016;11.2
19.02.2016;11.2
20.02.2016;11.6
21.02.2016;12.5
22.02.2016;15.4
23.02.2016;12.5
24.02.2016;11.2
25.02.2016;10.9
26.02.2016;10.3
27.02.2016;10.9
28.02.2016;10.9
29.02.2016;10.3
1.03.2016;10.3
2.03.2016;10.3
3.03.2016;12.8
4.03.2016;13.5
5.03.2016;12.5
6.03.2016;9.1
7.03.2016;8.5
8.03.2016;8.5
9.03.2016;7.91
10.03.2016;7.62
11.03.2016;6.76
12.03.2016;6.48
13.03.2016;6.48
14.03.2016;7.62
15.03.2016;7.91
16.03.2016;7.05
17.03.2016;6.76
18.03.2016;6.48
19.03.2016;6.2
20.03.2016;5.92
21.03.2016;5.64
22.03.2016;5.36
23.03.2016;5.36
24.03.2016;5.36
25.03.2016;5.64
26.03.2016;6.2
27.03.2016;9
28.03.2016;8.68
29.03.2016;8.68
30.03.2016;8.36
31.03.2016;8.04
1.04.2016;7.72
2.04.2016;8.04
3.04.2016;8.04
4.04.2016;8.36
5.04.2016;8.68
6.04.2016;9.32
7.04.2016;9.32
8.04.2016;9.64
9.04.2016;9.96
10.04.2016;10.9
11.04.2016;10.6
12.04.2016;10.3
13.04.2016;10.3
14.04.2016;9.96
15.04.2016;9.96
16.04.2016;9.96
17.04.2016;10.3
18.04.2016;10.3
19.04.2016;10.3
20.04.2016;10.3
21.04.2016;10.6
22.04.2016;10.6
23.04.2016;10.3
24.04.2016;10.3
25.04.2016;10.3
26.04.2016;10.3
27.04.2016;9.96
28.04.2016;9.96
29.04.2016;9.64
30.04.2016;9.64
1.05.2016;9.32
2.05.2016;9.32
3.05.2016;10.3
4.05.2016;10.9
5.05.2016;11.9
6.05.2016;14.8
7.05.2016;13.8
8.05.2016;13.2
9.05.2016;12.5
10.05.2016;11.9
11.05.2016;11.6
12.05.2016;11.2
13.05.2016;11.2
14.05.2016;12.2
15.05.2016;14.1
16.05.2016;15.4
17.05.2016;15.4
18.05.2016;15.1
19.05.2016;15.1
20.05.2016;14.4
21.05.2016;14.1
22.05.2016;13.8
23.05.2016;14.1
24.05.2016;13.8
25.05.2016;13.5
26.05.2016;13.8
27.05.2016;13.5
28.05.2016;13.8
29.05.2016;13.5
30.05.2016;12.8
31.05.2016;12.2
1.06.2016;11.9
2.06.2016;12.5
3.06.2016;12.8
4.06.2016;12.8
5.06.2016;12.8
6.06.2016;12.8
7.06.2016;12.8
8.06.2016;12.8
9.06.2016;12.5
10.06.2016;12.5
11.06.2016;11.9
12.06.2016;11.9
13.06.2016;11.9
14.06.2016;11.9
15.06.2016;11.9
16.06.2016;11.9
17.06.2016;11.9
18.06.2016;11.9
19.06.2016;11.9
20.06.2016;11.6
21.06.2016;11.6
22.06.2016;11.2
23.06.2016;11.2
24.06.2016;11.9
25.06.2016;11.9
26.06.2016;11.6
27.06.2016;11.6
28.06.2016;11.6
29.06.2016;11.2
30.06.2016;10.9
1.07.2016;10.9
2.07.2016;10.9
3.07.2016;10.6
4.07.2016;10.6
5.07.2016;10.6
6.07.2016;10.3
7.07.2016;9.96
8.07.2016;9.96
9.07.2016;9.96
10.07.2016;9.96
11.07.2016;9.96
12.07.2016;9.96
13.07.2016;9.64
14.07.2016;9.64
15.07.2016;9.64
16.07.2016;9.64
17.07.2016;9.32
18.07.2016;9.32
19.07.2016;9.32
20.07.2016;9.32
21.07.2016;9.32
22.07.2016;9.32
23.07.2016;9
24.07.2016;9
25.07.2016;8.68
26.07.2016;8.68
27.07.2016;8.68
28.07.2016;8.36
29.07.2016;8.36
30.07.2016;8.36
31.07.2016;8.36
1.08.2016;8.36
2.08.2016;8.36
3.08.2016;8.36
4.08.2016;8.04
5.08.2016;8.04
6.08.2016;7.72
7.08.2016;7.72
8.08.2016;7.72
9.08.2016;7.72
10.08.2016;7.72
11.08.2016;7.72
12.08.2016;7.72
13.08.2016;7.4
14.08.2016;7.4
15.08.2016;7.4
16.08.2016;7.4
17.08.2016;7.4
18.08.2016;7.4
19.08.2016;7.4
20.08.2016;7.4
21.08.2016;7.4
22.08.2016;7.4
23.08.2016;7.4
24.08.2016;7.4
25.08.2016;7.4
26.08.2016;7.08
27.08.2016;7.08
28.08.2016;6.76
29.08.2016;6.76
30.08.2016;6.76
31.08.2016;6.44
1.09.2016;6.44
2.09.2016;6.12
3.09.2016;5.8
4.09.2016;5.8
5.09.2016;5.48
6.09.2016;5.48
7.09.2016;5.48
8.09.2016;5.16
9.09.2016;5.16
10.09.2016;5.16
11.09.2016;5.16
12.09.2016;5.16
13.09.2016;4.84
14.09.2016;5.16
15.09.2016;5.16
16.09.2016;5.16
17.09.2016;4.84
18.09.2016;4.84
19.09.2016;4.84
20.09.2016;4.84
21.09.2016;4.84
22.09.2016;4.52
23.09.2016;4.52
24.09.2016;4.52
25.09.2016;4.52
26.09.2016;4.52
27.09.2016;4.52
28.09.2016;4.52
29.09.2016;4.52
30.09.2016;4.2
1.10.2016;4.2
2.10.2016;4.2
3.10.2016;4.2
4.10.2016;3.86
5.10.2016;3.86
6.10.2016;3.86
7.10.2016;3.86
8.10.2016;3.86
9.10.2016;3.86
10.10.2016;3.86
11.10.2016;3.86
12.10.2016;3.86
13.10.2016;3.86
14.10.2016;3.52
15.10.2016;3.52
16.10.2016;3.52
17.10.2016;3.52
18.10.2016;3.52
19.10.2016;3.52
20.10.2016;3.52
21.10.2016;3.52
22.10.2016;3.52
23.10.2016;3.52
24.10.2016;3.52
25.10.2016;3.52
26.10.2016;3.81
27.10.2016;3.81
28.10.2016;3.81
29.10.2016;3.81
30.10.2016;3.81
31.10.2016;3.81
1.11.2016;3.81
2.11.2016;3.81
3.11.2016;3.81
4.11.2016;3.81
5.11.2016;3.81
6.11.2016;3.81
7.11.2016;3.81
8.11.2016;3.81
9.11.2016;3.81
10.11.2016;3.81
11.11.2016;3.81
12.11.2016;3.81
13.11.2016;3.81
14.11.2016;3.81
15.11.2016;3.81
16.11.2016;3.81
17.11.2016;3.81
18.11.2016;3.81
19.11.2016;3.81
20.11.2016;3.81
21.11.2016;3.81
22.11.2016;3.81
23.11.2016;3.81
24.11.2016;3.81
25.11.2016;3.81
26.11.2016;3.81
27.11.2016;3.81
28.11.2016;3.42
29.11.2016;3.42
30.11.2016;3.42
1.12.2016;3.42
2.12.2016;3.02
3.12.2016;3.02
4.12.2016;3.02
5.12.2016;2.6
6.12.2016;2.6
7.12.2016;2.6
8.12.2016;2.6
9.12.2016;2.6
10.12.2016;2.6
11.12.2016;3.02
12.12.2016;3.02
13.12.2016;2.6
14.12.2016;2.6
15.12.2016;2.6
16.12.2016;2.6
17.12.2016;2.6
18.12.2016;2.6
19.12.2016;2.6
20.12.2016;2.6
21.12.2016;2.6
22.12.2016;2.6
23.12.2016;2.6
24.12.2016;2.6
25.12.2016;2.6
26.12.2016;2.6
27.12.2016;3.42
28.12.2016;3.02
29.12.2016;3.81
30.12.2016;4.21
31.12.2016;4.21
1.01.2017;3.42
2.01.2017;3.42
3.01.2017;3.02
4.01.2017;3.02
5.01.2017;3.02
6.01.2017;3.42
7.01.2017;4.6
8.01.2017;7.24
9.01.2017;6.92
10.01.2017;5.64
11.01.2017;5
12.01.2017;4.6
13.01.2017;4.21
14.01.2017;4.21
15.01.2017;3.81
16.01.2017;3.81
17.01.2017;3.81
18.01.2017;3.81
19.01.2017;4.21
20.01.2017;4.21
21.01.2017;3.81
22.01.2017;3.81
23.01.2017;3.81
24.01.2017;3.81
25.01.2017;3.81
26.01.2017;3.81
27.01.2017;3.42
28.01.2017;3.42
29.01.2017;3.42
30.01.2017;3.02
31.01.2017;3.02
1.02.2017;3.02
2.02.2017;3.02
3.02.2017;3.02
4.02.2017;3.02
5.02.2017;3.02
6.02.2017;3.02
7.02.2017;3.42
8.02.2017;3.42
9.02.2017;3.81
10.02.2017;4.6
11.02.2017;5
12.02.2017;5
13.02.2017;5
14.02.2017;3.86
15.02.2017;3.86
16.02.2017;3.52
17.02.2017;3.52
18.02.2017;3.18
19.02.2017;3.52
20.02.2017;3.52
21.02.2017;3.86
22.02.2017;3.86
23.02.2017;4.52
24.02.2017;5.48
25.02.2017;6.12
26.02.2017;6.76
27.02.2017;7.4
28.02.2017;8.36
1.03.2017;8.36
2.03.2017;8.36
3.03.2017;10.3
4.03.2017;10.3
5.03.2017;9.32
6.03.2017;9.64
7.03.2017;9.96
8.03.2017;9.64
9.03.2017;9.96
10.03.2017;11.2
11.03.2017;15.7
12.03.2017;19.3
13.03.2017;23.3
14.03.2017;17.7
15.03.2017;15.1
16.03.2017;13.5
17.03.2017;11.9
18.03.2017;10.9
19.03.2017;10.9
20.03.2017;10.9
21.03.2017;10.6
22.03.2017;11.6
23.03.2017;11.6
24.03.2017;11.2
25.03.2017;11.9
26.03.2017;12.8
27.03.2017;13.8
28.03.2017;14.1
29.03.2017;13.5
30.03.2017;13.2
31.03.2017;12.5
1.04.2017;12.8
2.04.2017;12.8
3.04.2017;12.2
4.04.2017;12.2
5.04.2017;12.8
6.04.2017;13.2
7.04.2017;13.2
8.04.2017;13.2
9.04.2017;12.2
10.04.2017;10.9
11.04.2017;10.3
12.04.2017;10.3
13.04.2017;15.1
14.04.2017;20.2
15.04.2017;18.3
16.04.2017;16.7
17.04.2017;16.4
18.04.2017;15.7
19.04.2017;15.4
20.04.2017;15.7
21.04.2017;15.7
22.04.2017;16.1
23.04.2017;16.7
24.04.2017;16.1
25.04.2017;15.1
26.04.2017;14.5
27.04.2017;14.1
28.04.2017;14.5
29.04.2017;14.5
30.04.2017;14.8
1.05.2017;15.1
2.05.2017;14.8
3.05.2017;14.5
4.05.2017;14.1
5.05.2017;14.5
6.05.2017;14.8
7.05.2017;15.4
8.05.2017;15.4
9.05.2017;15.7
10.05.2017;16.1
11.05.2017;16.1
12.05.2017;16.1
13.05.2017;15.7
14.05.2017;16.1
15.05.2017;17
16.05.2017;17.3
17.05.2017;16.7
18.05.2017;16.4
19.05.2017;16.1
20.05.2017;16.1
21.05.2017;16.1
22.05.2017;15.7
23.05.2017;15.4
24.05.2017;15.4
25.05.2017;15.1
26.05.2017;14.8
27.05.2017;14.8
28.05.2017;14.8
29.05.2017;14.8
30.05.2017;14.8
31.05.2017;14.8
1.06.2017;15.1
2.06.2017;14.8
3.06.2017;14.8
4.06.2017;15.1
5.06.2017;15.7
6.06.2017;15.7
7.06.2017;16.1
8.06.2017;16.7
9.06.2017;16.7
10.06.2017;17
11.06.2017;17
12.06.2017;17
13.06.2017;17
14.06.2017;17.7
15.06.2017;17.3
16.06.2017;16.7
17.06.2017;16.7
18.06.2017;16.7
19.06.2017;17
20.06.2017;17
21.06.2017;17
22.06.2017;17
23.06.2017;16.7
24.06.2017;16.7
25.06.2017;16.7
26.06.2017;16.4
27.06.2017;16.4
28.06.2017;16.4
29.06.2017;16.4
30.06.2017;16.4
1.07.2017;16.4
2.07.2017;16.4
3.07.2017;16.4
4.07.2017;16.4
5.07.2017;16.4
6.07.2017;16.1
7.07.2017;16.1
8.07.2017;15.7
9.07.2017;15.7
10.07.2017;15.7
11.07.2017;15.7
12.07.2017;15.4
13.07.2017;15.4
14.07.2017;15.4
15.07.2017;15.4
16.07.2017;15.1
17.07.2017;15.1
18.07.2017;14.8
19.07.2017;14.8
20.07.2017;14.5
21.07.2017;14.5
22.07.2017;14.1
23.07.2017;14.1
24.07.2017;14.1
25.07.2017;13.5
26.07.2017;13.5
27.07.2017;13.5
28.07.2017;13.2
29.07.2017;13.2
30.07.2017;13.2
31.07.2017;12.5
1.08.2017;12.2
2.08.2017;11.9
3.08.2017;11.9
4.08.2017;11.9
5.08.2017;11.6
6.08.2017;10.3
7.08.2017;10.3
8.08.2017;9.94
9.08.2017;9.62
10.08.2017;9.62
11.08.2017;9.3
12.08.2017;9.3
13.08.2017;8.99
14.08.2017;8.68
15.08.2017;8.68
16.08.2017;8.68
17.08.2017;8.68
18.08.2017;8.68
19.08.2017;8.68
20.08.2017;8.68
21.08.2017;8.68
22.08.2017;8.37
23.08.2017;8.37
24.08.2017;8.37
25.08.2017;8.06
26.08.2017;8.06
27.08.2017;8.06
28.08.2017;7.45
29.08.2017;7.45
30.08.2017;7.15
31.08.2017;7.75
1.09.2017;8.37
2.09.2017;8.37
3.09.2017;8.06
4.09.2017;8.06
5.09.2017;7.75
6.09.2017;7.75
7.09.2017;7.75
8.09.2017;7.75
9.09.2017;7.75
10.09.2017;7.75
11.09.2017;7.75
12.09.2017;7.75
13.09.2017;7.75
14.09.2017;7.75
15.09.2017;7.45
